Nr.   Classes Functions      NCSS  Javadocs Package
 1566    4   1    0 org.mockitousage.annotation.SpyAnnotationTest.should_init_spy_by_instance()
 1567    5   1    0 org.mockitousage.annotation.SpyAnnotationTest.should_init_spy_and_automatically_create_instance()
 1568    8   2    0 org.mockitousage.annotation.SpyAnnotationTest.should_prevent_spying_on_interfaces()
 1569    6   1    0 org.mockitousage.annotation.SpyAnnotationTest.should_allow_spying_on_interfaces_when_instance_is_concrete()
 1570    7   2    0 org.mockitousage.annotation.SpyAnnotationTest.should_report_when_no_arg_less_constructor()
 1571    7   2    0 org.mockitousage.annotation.SpyAnnotationTest.should_report_when_constructor_is_explosive()
 1572    4   1    0 org.mockitousage.annotation.SpyAnnotationTest.SpyAbstractClass.asSingletonList(String)
 1573   10   1    0 org.mockitousage.annotation.SpyAnnotationTest.should_spy_abstract_class()
 1574    3   1    0 org.mockitousage.annotation.SpyAnnotationTest.WithMockAndSpy.InnerStrength.InnerStrength()
 1575    1   1    0 org.mockitousage.annotation.SpyAnnotationTest.WithMockAndSpy.InnerStrength.strength()
 1576    2   1    0 org.mockitousage.annotation.SpyAnnotationTest.WithMockAndSpy.InnerStrength.fullStrength()
 1577   16   1    0 org.mockitousage.annotation.SpyAnnotationTest.should_spy_inner_class()
 1578    2   1    0 org.mockitousage.annotation.SpyAnnotationTest.should_reset_spy()
 1579    9   2    0 org.mockitousage.annotation.SpyAnnotationTest.should_report_when_encosing_instance_is_needed()
 1580    1   1    0 org.mockitousage.annotation.SpyAnnotationTest.NestedClassWithNoArgConstructor.NestedClassWithNoArgConstructor()
 1581    1   1    0 org.mockitousage.annotation.SpyAnnotationTest.NestedClassWithNoArgConstructor.NestedClassWithNoArgConstructor(String)
 1582    1   1    0 org.mockitousage.annotation.SpyAnnotationTest.NoValidConstructor.NoValidConstructor(String)
 1583    2   2    0 org.mockitousage.annotation.SpyAnnotationTest.ThrowingConstructor.ThrowingConstructor()
 1584    3   1    0 org.mockitousage.annotation.CaptorAnnotationBasicTest.Person.Person(String,String)
 1585    2   1    0 org.mockitousage.annotation.CaptorAnnotationBasicTest.Person.getName()
 1586    2   1    0 org.mockitousage.annotation.CaptorAnnotationBasicTest.Person.getSurname()
 1587    1   1    0 org.mockitousage.annotation.CaptorAnnotationBasicTest.PeopleRepository.save(Person)
 1588    2   1    0 org.mockitousage.annotation.CaptorAnnotationBasicTest.createPerson(String,String)
 1589    6   1    0 org.mockitousage.annotation.CaptorAnnotationBasicTest.shouldUseCaptorInOrdinaryWay()
 1590    5   1    0 org.mockitousage.annotation.CaptorAnnotationBasicTest.shouldUseAnnotatedCaptor()
 1591    5   1    0 org.mockitousage.annotation.CaptorAnnotationBasicTest.shouldUseGenericlessAnnotatedCaptor()
 1592    5   1    0 org.mockitousage.annotation.CaptorAnnotationBasicTest.shouldCaptureGenericList()
 1593    1   1    0 org.mockitousage.annotation.CaptorAnnotationTest.MockInterface.testMe(String,String)
 1594   12   1    0 org.mockitousage.annotation.CaptorAnnotationTest.testNormalUsage()
 1595    4   2    0 org.mockitousage.annotation.CaptorAnnotationTest.shouldScreamWhenWrongTypeForCaptor()
 1596    6   2    0 org.mockitousage.annotation.CaptorAnnotationTest.shouldScreamWhenMoreThanOneMockitoAnnotaton()
 1597    4   2    0 org.mockitousage.annotation.CaptorAnnotationTest.shouldScreamWhenInitializingCaptorsForNullClass()
 1598    6   1    0 org.mockitousage.annotation.CaptorAnnotationTest.shouldLookForAnnotatedCaptorsInSuperClasses()
 1599    2   1    0 org.mockitousage.annotation.CaptorAnnotationTest.SuperBase.getSuperBaseCaptor()
 1600    2   1    0 org.mockitousage.annotation.CaptorAnnotationTest.Base.getBaseCaptor()
 1601    2   1    0 org.mockitousage.annotation.CaptorAnnotationTest.Sub.getCaptor()
 1602    2   1    0 org.mockitousage.annotation.SpyInjectionTest.HasSpy.setSpy(List)
 1603    2   1    0 org.mockitousage.annotation.SpyInjectionTest.shouldDoStuff()
 1604    2   1    0 org.mockitousage.annotation.AnnotationsTest.setup()
 1605    7   1    0 org.mockitousage.annotation.AnnotationsTest.shouldInitMocks()
 1606    5   2    0 org.mockitousage.annotation.AnnotationsTest.shouldScreamWhenInitializingMocksForNullClass()
 1607    6   1    0 org.mockitousage.annotation.AnnotationsTest.shouldLookForAnnotatedMocksInSuperClasses()
 1608    7   1    0 org.mockitousage.annotation.AnnotationsTest.shouldInitMocksWithGivenSettings()
 1609    2   1    0 org.mockitousage.annotation.AnnotationsTest.SuperBase.getSuperBaseMock()
 1610    2   1    0 org.mockitousage.annotation.AnnotationsTest.Base.getBaseMock()
 1611    2   1    0 org.mockitousage.annotation.AnnotationsTest.Sub.getMock()
 1612    1   1    0 org.mockitousage.annotation.CaptorAnnotationUnhappyPathTest.init()
 1613    6   2    0 org.mockitousage.annotation.CaptorAnnotationUnhappyPathTest.shouldFailIfCaptorHasWrongType()
 1614    2   1    0 org.mockitousage.annotation.MockInjectionUsingConstructorIssue421Test.mockJustWorks()
 1615    1   1    0 org.mockitousage.annotation.MockInjectionUsingConstructorIssue421Test.Issue421.Issue421(int)
 1616    2   1    0 org.mockitousage.annotation.MockInjectionUsingConstructorIssue421Test.Issue421.Issue421(ArticleCalculator)
 1617    2   1    0 org.mockitousage.annotation.MockInjectionUsingConstructorIssue421Test.Issue421.checkIfMockIsInjected()
 1618    5   1    0 org.mockitousage.annotation.InjectionOfInlinedMockDeclarationTest.mock_declared_fields_shall_be_injected_too()
 1619    3   1    0 org.mockitousage.annotation.InjectionOfInlinedMockDeclarationTest.unnamed_mocks_should_be_resolved_withe_their_field_names()
 1620    2   1    0 org.mockitousage.annotation.InjectionOfInlinedMockDeclarationTest.named_mocks_should_be_resolved_with_their_name()
 1621    3   1    0 org.mockitousage.annotation.InjectionOfInlinedMockDeclarationTest.inject_mocks_even_in_declared_spy()
 1622    2   1    0 org.mockitousage.annotation.InjectionOfInlinedMockDeclarationTest.Receiver.tune()
 1623    1   1    0 org.mockitousage.IMethods.booleanReturningMethod()
 1624    1   1    0 org.mockitousage.IMethods.booleanObjectReturningMethod()
 1625    1   1    0 org.mockitousage.IMethods.byteReturningMethod()
 1626    1   1    0 org.mockitousage.IMethods.byteObjectReturningMethod()
 1627    1   1    0 org.mockitousage.IMethods.shortReturningMethod()
 1628    1   1    0 org.mockitousage.IMethods.shortObjectReturningMethod()
 1629    1   1    0 org.mockitousage.IMethods.charReturningMethod()
 1630    1   1    0 org.mockitousage.IMethods.charObjectReturningMethod()
 1631    1   1    0 org.mockitousage.IMethods.intReturningMethod()
 1632    1   1    0 org.mockitousage.IMethods.integerReturningMethod()
 1633    1   1    0 org.mockitousage.IMethods.longReturningMethod()
 1634    1   1    0 org.mockitousage.IMethods.longObjectReturningMethod()
 1635    1   1    0 org.mockitousage.IMethods.floatReturningMethod()
 1636    1   1    0 org.mockitousage.IMethods.floatObjectReturningMethod()
 1637    1   1    0 org.mockitousage.IMethods.doubleReturningMethod()
 1638    1   1    0 org.mockitousage.IMethods.doubleObjectReturningMethod()
 1639    1   1    0 org.mockitousage.IMethods.objectReturningMethod(Object)
 1640    1   1    0 org.mockitousage.IMethods.objectReturningMethodNoArgs()
 1641    1   1    0 org.mockitousage.IMethods.oneArg(boolean)
 1642    1   1    0 org.mockitousage.IMethods.oneArg(Boolean)
 1643    1   1    0 org.mockitousage.IMethods.forBoolean(Boolean)
 1644    1   1    0 org.mockitousage.IMethods.oneArg(byte)
 1645    1   1    0 org.mockitousage.IMethods.oneArg(Byte)
 1646    1   1    0 org.mockitousage.IMethods.forByte(Byte)
 1647    1   1    0 org.mockitousage.IMethods.oneArg(short)
 1648    1   1    0 org.mockitousage.IMethods.oneArg(Short)
 1649    1   1    0 org.mockitousage.IMethods.forShort(Short)
 1650    1   1    0 org.mockitousage.IMethods.oneArg(char)
 1651    1   1    0 org.mockitousage.IMethods.oneArg(Character)
 1652    1   1    0 org.mockitousage.IMethods.forCharacter(Character)
 1653    1   1    0 org.mockitousage.IMethods.oneArg(int)
 1654    1   1    0 org.mockitousage.IMethods.oneArg(Integer)
 1655    1   1    0 org.mockitousage.IMethods.forInteger(Integer)
 1656    1   1    0 org.mockitousage.IMethods.oneArg(long)
 1657    1   1    0 org.mockitousage.IMethods.oneArg(Long)
 1658    1   1    0 org.mockitousage.IMethods.forLong(Long)
 1659    1   1    0 org.mockitousage.IMethods.oneArg(float)
 1660    1   1    0 org.mockitousage.IMethods.oneArg(Float)
 1661    1   1    0 org.mockitousage.IMethods.forFloat(Float)
 1662    1   1    0 org.mockitousage.IMethods.oneArg(double)
 1663    1   1    0 org.mockitousage.IMethods.oneArg(Double)
 1664    1   1    0 org.mockitousage.IMethods.forDouble(Double)
 1665    1   1    0 org.mockitousage.IMethods.oneArg(Object)
 1666    1   1    0 org.mockitousage.IMethods.oneArg(String)
 1667    1   1    0 org.mockitousage.IMethods.throwsNothing(boolean)
 1668    1   1    0 org.mockitousage.IMethods.throwsIOException(int)
 1669    1   1    0 org.mockitousage.IMethods.throwsError(int)
 1670    1   1    0 org.mockitousage.IMethods.simpleMethod()
 1671    1   1    0 org.mockitousage.IMethods.differentMethod()
 1672    1   1    0 org.mockitousage.IMethods.differentMethod(String)
 1673    1   1    0 org.mockitousage.IMethods.otherMethod()
 1674    1   1    0 org.mockitousage.IMethods.simpleMethod(String)
 1675    1   1    0 org.mockitousage.IMethods.simpleMethod(Collection)
 1676    1   1    0 org.mockitousage.IMethods.simpleMethod(Object)
 1677    1   1    0 org.mockitousage.IMethods.simpleMethod(int)
 1678    1   1    0 org.mockitousage.IMethods.simpleMethod(String,Integer)
 1679    1   1    0 org.mockitousage.IMethods.simpleMethod(String,Integer,Integer,Integer,Integer)
 1680    1   1    0 org.mockitousage.IMethods.simpleMethod(String,String[])
 1681    1   1    0 org.mockitousage.IMethods.threeArgumentMethod(int,Object,String)
 1682    1   1    0 org.mockitousage.IMethods.twoArgumentMethod(int,int)
 1683    1   1    0 org.mockitousage.IMethods.arrayMethod(String[])
 1684    1   1    0 org.mockitousage.IMethods.oneArray(String[])
 1685    1   1    0 org.mockitousage.IMethods.oneArray(String[])
 1686    1   1    0 org.mockitousage.IMethods.oneArray(String[])
 1687    1   1    0 org.mockitousage.IMethods.oneArray(String[])
 1688    1   1    0 org.mockitousage.IMethods.oneArray(String[])
 1689    1   1    0 org.mockitousage.IMethods.oneArray(String[])
 1690    1   1    0 org.mockitousage.IMethods.oneArray(String[])
 1691    1   1    0 org.mockitousage.IMethods.oneArray(String[])
 1692    1   1    0 org.mockitousage.IMethods.oneArray(Object[])
 1693    1   1    0 org.mockitousage.IMethods.canThrowException()
 1694    1   1    0 org.mockitousage.IMethods.oneArray(String[])
 1695    1   1    0 org.mockitousage.IMethods.varargsString(int,String)
 1696    1   1    0 org.mockitousage.IMethods.varargsObject(int,Object)
 1697    1   1    0 org.mockitousage.IMethods.varargsbyte(byte)
 1698    1   1    0 org.mockitousage.IMethods.varargs(Object)
 1699    1   1    0 org.mockitousage.IMethods.varargsReturningString(Object)
 1700    1   1    0 org.mockitousage.IMethods.varargs(String)
 1701    1   1    0 org.mockitousage.IMethods.mixedVarargs(Object,String)
 1702    1   1    0 org.mockitousage.IMethods.listReturningMethod(Object)
 1703    1   1    0 org.mockitousage.IMethods.linkedListReturningMethod()
 1704    1   1    0 org.mockitousage.IMethods.toString()
 1705    1   1    0 org.mockitousage.IMethods.toString(String)
 1706    1   1    0 org.mockitousage.IMethods.voidMethod()
 1707    1   1    0 org.mockitousage.IMethods.forList(String)
 1708    1   1    0 org.mockitousage.IMethods.forSet(String)
 1709    1   1    0 org.mockitousage.IMethods.forMap(String)
 1710    1   1    0 org.mockitousage.IMethods.forCollection(String)
 1711    1   1    0 org.mockitousage.IMethods.arrayReturningMethod()
 1712    1   1    0 org.mockitousage.IMethods.iMethodsReturningMethod()
 1713    1   1    0 org.mockitousage.IMethods.stringReturningMethod()
 1714    1   1    0 org.mockitousage.IMethods.objectArgMethod(Object)
 1715    1   1    0 org.mockitousage.IMethods.listArgMethod(String)
 1716    1   1    0 org.mockitousage.IMethods.collectionArgMethod(String)
 1717    1   1    0 org.mockitousage.IMethods.setArgMethod(String)
 1718    1   1    0 org.mockitousage.IMethods.longArg(long)
 1719    1   1    0 org.mockitousage.IMethods.intArgumentMethod(int)
 1720    1   1    0 org.mockitousage.IMethods.intArgumentReturningInt(int)
 1721    1   1    0 org.mockitousage.IMethods.equals(String)
 1722    1   1    0 org.mockitousage.IMethods.equals()
 1723    1   1    0 org.mockitousage.IMethods.hashCode(String)
 1724    1   1    0 org.mockitousage.IMethods.toIntPrimitive(Integer)
 1725    1   1    0 org.mockitousage.IMethods.toIntWrapper(int)
 1726    1   1    0 org.mockitousage.IMethods.forObject(Object)
 1727    6   2    0 org.mockitousage.junitrunner.VerboseMockitoRunnerTest.NoWarnings.test()
 1728    2   1    0 org.mockitousage.junitrunner.VerboseMockitoRunnerTest.ContainsWarnings.ContainsWarnings()
 1729    1   1    0 org.mockitousage.junitrunner.VerboseMockitoRunnerTest.ContainsWarnings.testIgnored()
 1730    7   1    0 org.mockitousage.junitrunner.VerboseMockitoRunnerTest.ContainsWarnings._test()
 1731    2   1    0 org.mockitousage.junitrunner.VerboseMockitoRunnerTest.cleanStackTraces()
 1732    5   1    0 org.mockitousage.junitrunner.VerboseMockitoRunnerTest.shouldContainWarnings()
 1733    4   1    0 org.mockitousage.junitrunner.VerboseMockitoRunnerTest.shouldNotContainWarnings()
 1734    2   1    0 org.mockitousage.junitrunner.Filters.Filter$1.shouldRun(Description)
 1735    2   1    0 org.mockitousage.junitrunner.Filters.Filter$1.describe()
 1736    6   1    0 org.mockitousage.junitrunner.Filters.methodNameContains(String)
 1737    3   1    0 org.mockitousage.junitrunner.JUnit45RunnerTest.shouldInitMocksUsingRunner()
 1738    3   1    0 org.mockitousage.junitrunner.JUnit45RunnerTest.shouldInjectMocksUsingRunner()
 1739    4   1    0 org.mockitousage.junitrunner.JUnit45RunnerTest.shouldFilterTestMethodsCorrectly()
 1740    2   1    0 org.mockitousage.junitrunner.JUnit45RunnerTest.ListDependent.getList()
 1741    3   1    0 org.mockitousage.junitrunner.JUnit44RunnerTest.shouldInitMocksUsingRunner()
 1742    2   1    0 org.mockitousage.junitrunner.JUnit44RunnerTest.shouldInjectMocksUsingRunner()
 1743    4   1    0 org.mockitousage.junitrunner.JUnit44RunnerTest.shouldFilterTestMethodsCorrectly()
 1744    2   1    0 org.mockitousage.junitrunner.JUnit44RunnerTest.ListDependent.getList()
 1745    2   1    0 org.mockitousage.junitrunner.ModellingVerboseMockitoTest.cleanStackTraces()
 1746    6   1    0 org.mockitousage.junitrunner.ModellingVerboseMockitoTest.shouldLogUnusedStubbingWarningWhenTestFails()
 1747    5   1    0 org.mockitousage.junitrunner.ModellingVerboseMockitoTest.shouldNotLogAnythingWhenNoWarnings()
 1748    3   1    0 org.mockitousage.verification.FindingRedundantInvocationsInOrderTest.shouldWorkFineIfNoInvocatins()
 1749    7   2    0 org.mockitousage.verification.FindingRedundantInvocationsInOrderTest.shouldSayNoInteractionsWanted()
 1750    8   1    0 org.mockitousage.verification.FindingRedundantInvocationsInOrderTest.shouldVerifyNoMoreInteractionsInOrder()
 1751    8   1    0 org.mockitousage.verification.FindingRedundantInvocationsInOrderTest.shouldVerifyNoMoreInteractionsInOrderWithMultipleMocks()
 1752    9   2    0 org.mockitousage.verification.FindingRedundantInvocationsInOrderTest.shouldFailToVerifyNoMoreInteractionsInOrder()
 1753    9   2    0 org.mockitousage.verification.FindingRedundantInvocationsInOrderTest.shouldFailToVerifyNoMoreInteractionsInOrderWithMultipleMocks()
 1754    6   2    0 org.mockitousage.verification.FindingRedundantInvocationsInOrderTest.shouldValidateState()
 1755    2   1    0 org.mockitousage.verification.VerificationAfterDelayTest.teardown()
 1756    1   1    0 org.mockitousage.verification.VerificationAfterDelayTest.shouldVerifyNormallyWithSpecificTimes()
 1757    1   1    0 org.mockitousage.verification.VerificationAfterDelayTest.shouldVerifyNormallyWithAtLeast()
 1758    1   1    0 org.mockitousage.verification.VerificationAfterDelayTest.shouldFailVerificationWithWrongTimes()
 1759    8   2    0 org.mockitousage.verification.VerificationAfterDelayTest.shouldWaitTheFullTimeIfTheTestCouldPass()
 1760    1   1    0 org.mockitousage.verification.VerificationAfterDelayTest.shouldStopEarlyIfTestIsDefinitelyFailed()
 1761    6   3    0 org.mockitousage.verification.VerificationAfterDelayTest.Thread$1.run()
 1762    9   1    0 org.mockitousage.verification.VerificationAfterDelayTest.waitAndExerciseMock(int)
 1763    1   1    0 org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.Boo.withLong(long)
 1764    1   1    0 org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.Boo.withLongAndInt(long,int)
 1765    8   2    0 org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.shouldNotReportArgumentTypesWhenToStringIsTheSame()
 1766    8   2    0 org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.shouldShowTheTypeOfOnlyTheArgumentThatDoesntMatch()
 1767    8   2    0 org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.shouldShowTheTypeOfTheMismatchingArgumentWhenOutputDescriptionsForInvocationsAreDifferent()
 1768    8   2    0 org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.shouldNotShowTypesWhenArgumentValueIsDifferent()
 1769    2   1    0 org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.Foo.Foo(int)
 1770    2   1    0 org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.Foo.equals(Object)
 1771    2   1    0 org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.Foo.hashCode()
 1772    2   1    0 org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.Foo.toString()
 1773    7   2    0 org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.shouldNotShowTypesWhenTypesAreTheSameEvenIfToStringGivesTheSameResult()
 1774    2   1    0 org.mockitousage.verification.NoMoreInteractionsVerificationTest.setup()
 1775    6   1    0 org.mockitousage.verification.NoMoreInteractionsVerificationTest.shouldStubbingNotRegisterRedundantInteractions()
 1776    6   1    0 org.mockitousage.verification.NoMoreInteractionsVerificationTest.shouldVerifyWhenWantedNumberOfInvocationsUsed()
 1777    5   1    0 org.mockitousage.verification.NoMoreInteractionsVerificationTest.shouldVerifyNoInteractionsAsManyTimesAsYouWant()
 1778    5   2    0 org.mockitousage.verification.NoMoreInteractionsVerificationTest.shouldFailZeroInteractionsVerification()
 1779    5   2    0 org.mockitousage.verification.NoMoreInteractionsVerificationTest.shouldFailNoMoreInteractionsVerification()
 1780    9   2    0 org.mockitousage.verification.NoMoreInteractionsVerificationTest.shouldPrintAllInvocationsWhenVerifyingNoMoreInvocations()
 1781    6   2    0 org.mockitousage.verification.NoMoreInteractionsVerificationTest.shouldNotContainAllInvocationsWhenSingleUnwantedFound()
 1782   11   2    0 org.mockitousage.verification.NoMoreInteractionsVerificationTest.shouldVerifyOneMockButFailOnOther()
 1783    2   1    0 org.mockitousage.verification.NoMoreInteractionsVerificationTest.verifyNoMoreInteractionsShouldScreamWhenNullPassed()
 1784   11   1    0 org.mockitousage.verification.BasicVerificationInOrderTest.setUp()
 1785    7   1    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldVerifyInOrder()
 1786    7   1    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldVerifyInOrderUsingAtLeastOnce()
 1787   10   1    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldVerifyInOrderWhenExpectingSomeInvocationsToBeCalledZeroTimes()
 1788    5   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailWhenFirstMockCalledTwice()
 1789    9   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailWhenLastMockCalledTwice()
 1790    2   1    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnFirstMethodBecauseOneInvocationWanted()
 1791    2   1    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnFirstMethodBecauseOneInvocationWantedAgain()
 1792    5   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted()
 1793    5   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseTwoInvocationsWantedAgain()
 1794    8   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnLastMethodBecauseOneInvocationWanted()
 1795    8   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnLastMethodBecauseOneInvocationWantedAgain()
 1796    2   1    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnFirstMethodBecauseDifferentArgsWanted()
 1797    2   1    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnFirstMethodBecauseDifferentMethodWanted()
 1798    5   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseDifferentArgsWanted()
 1799    5   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseDifferentMethodWanted()
 1800    8   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnLastMethodBecauseDifferentArgsWanted()
 1801    8   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnLastMethodBecauseDifferentMethodWanted()
 1802    5   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailWhenLastMethodVerifiedFirst()
 1803    5   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailWhenMiddleMethodVerifiedFirst()
 1804    5   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailWhenMiddleMethodVerifiedFirstInAtLeastOnceMode()
 1805    8   2    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnVerifyNoMoreInteractions()
 1806    2   1    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnVerifyZeroInteractions()
 1807    2   1    0 org.mockitousage.verification.BasicVerificationInOrderTest.shouldScreamWhenNullPassed()
 1808   11   2    0 org.mockitousage.verification.DescriptiveMessagesWhenTimesXVerificationFailsTest.shouldVerifyActualNumberOfInvocationsSmallerThanWanted()
 1809   12   2    0 org.mockitousage.verification.DescriptiveMessagesWhenTimesXVerificationFailsTest.shouldVerifyActualNumberOfInvocationsLargerThanWanted()
 1810    3   1    0 org.mockitousage.verification.OnlyVerificationTest.shouldVerifyMethodWasInvokedExclusively()
 1811    3   1    0 org.mockitousage.verification.OnlyVerificationTest.shouldVerifyMethodWasInvokedExclusivelyWithMatchersUsage()
 1812    5   2    0 org.mockitousage.verification.OnlyVerificationTest.shouldFailIfMethodWasNotInvoked()
 1813    6   2    0 org.mockitousage.verification.OnlyVerificationTest.shouldFailIfMethodWasInvokedMoreThanOnce()
 1814    6   2    0 org.mockitousage.verification.OnlyVerificationTest.shouldFailIfMethodWasInvokedButWithDifferentArguments()
 1815    6   2    0 org.mockitousage.verification.OnlyVerificationTest.shouldFailIfExtraMethodWithDifferentArgsFound()
 1816    5   1    0 org.mockitousage.verification.OnlyVerificationTest.shouldVerifyMethodWasInvokedExclusivelyWhenTwoMocksInUse()
 1817   10   2    0 org.mockitousage.verification.VerificationExcludingStubsTest.shouldAllowToExcludeStubsForVerification()
 1818   10   1    0 org.mockitousage.verification.VerificationExcludingStubsTest.shouldExcludeFromVerificationInOrder()
 1819    2   1    0 org.mockitousage.verification.VerificationExcludingStubsTest.shouldIgnoringStubsDetectNulls()
 1820    2   1    0 org.mockitousage.verification.VerificationExcludingStubsTest.shouldIgnoringStubsDetectNonMocks()
 1821    2   1    0 org.mockitousage.verification.VerificationUsingMatchersTest.setUp()
 1822    5   1    0 org.mockitousage.verification.VerificationUsingMatchersTest.shouldVerifyExactNumberOfInvocationsUsingMatcher()
 1823   14   2    0 org.mockitousage.verification.VerificationUsingMatchersTest.shouldVerifyUsingSameMatcher()
 1824   15   4    0 org.mockitousage.verification.VerificationUsingMatchersTest.shouldVerifyUsingMixedMatchers()
 1825   10   1    0 org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.setUp()
 1826    6   1    0 org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldMixVerificationInOrderAndOrdinaryVerification()
 1827    6   1    0 org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldAllowOrdinarilyVerifyingMockPassedToInOrderObject()
 1828    9   1    0 org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldAllowRedundantVerifications()
 1829    7   2    0 org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldFailOnNoMoreInteractions()
 1830    7   2    0 org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldFailOnNoMoreInteractionsOnMockVerifiedInOrder()
 1831    4   1    0 org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldAllowOneMethodVerifiedInOrder()
 1832    7   2    0 org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldFailOnLastInvocationTooEarly()
 1833    2   1    0 org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldScreamWhenUnfamiliarMockPassedToInOrderObject()
 1834   11   1    0 org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldUseEqualsToVerifyMethodArguments()
 1835   11   1    0 org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldUseEqualsToVerifyMethodVarargs()
 1836   10   1    0 org.mockitousage.verification.DescriptiveMessagesOnVerificationInOrderErrorsTest.setup()
 1837   10   2    0 org.mockitousage.verification.DescriptiveMessagesOnVerificationInOrderErrorsTest.shouldPrintVerificationInOrderErrorAndShowBothWantedAndPrevious()
 1838    6   2    0 org.mockitousage.verification.DescriptiveMessagesOnVerificationInOrderErrorsTest.shouldPrintVerificationInOrderErrorAndShowWantedOnly()
 1839    5   2    0 org.mockitousage.verification.DescriptiveMessagesOnVerificationInOrderErrorsTest.shouldPrintVerificationInOrderErrorAndShowWantedAndActual()
 1840    6   2    0 org.mockitousage.verification.DescriptiveMessagesOnVerificationInOrderErrorsTest.shouldNotSayArgumentsAreDifferent()
 1841   11   2    0 org.mockitousage.verification.DescriptiveMessagesOnVerificationInOrderErrorsTest.shouldPrintMethodThatWasNotInvoked()
 1842   11   2    0 org.mockitousage.verification.DescriptiveMessagesOnVerificationInOrderErrorsTest.shouldPrintTooManyInvocations()
 1843   13   2    0 org.mockitousage.verification.DescriptiveMessagesOnVerificationInOrderErrorsTest.shouldPrintTooLittleInvocations()
 1844    9   2    0 org.mockitousage.verification.OrdinaryVerificationPrintsAllInteractionsTest.shouldShowAllInteractionsOnMockWhenOrdinaryVerificationFail()
 1845    8   2    0 org.mockitousage.verification.OrdinaryVerificationPrintsAllInteractionsTest.shouldNotShowAllInteractionsOnDifferentMock()
 1846    5   2    0 org.mockitousage.verification.OrdinaryVerificationPrintsAllInteractionsTest.shouldNotShowAllInteractionsHeaderWhenNoOtherInteractions()
 1847    2   1    0 org.mockitousage.verification.OrdinaryVerificationPrintsAllInteractionsTest.differentMockInteraction()
 1848    2   1    0 org.mockitousage.verification.OrdinaryVerificationPrintsAllInteractionsTest.secondInteraction()
 1849    2   1    0 org.mockitousage.verification.OrdinaryVerificationPrintsAllInteractionsTest.firstInteraction()
 1850   12   1    0 org.mockitousage.verification.VerificationOnMultipleMocksUsingMatchersTest.shouldVerifyUsingMatchers()
 1851   15   1    0 org.mockitousage.verification.VerificationOnMultipleMocksUsingMatchersTest.shouldVerifyMultipleMocks()
