Nr.   Classes Functions      NCSS  Javadocs Package
 3131    2   1    0 org.mockito.asm.ClassAdapter.visitInnerClass(String,String,String,int)
 3132    2   1    0 org.mockito.asm.ClassAdapter.visitField(int,String,String,String,Object)
 3133    2   1    0 org.mockito.asm.ClassAdapter.visitMethod(int,String,String,String,String[])
 3134    2   1    0 org.mockito.asm.ClassAdapter.visitEnd()
 3135    6   1    1 org.mockito.asm.AnnotationWriter.AnnotationWriter(ClassWriter,boolean,ByteVector,ByteVector,int)
 3136   73  26    0 org.mockito.asm.AnnotationWriter.visit(String,Object)
 3137    5   2    0 org.mockito.asm.AnnotationWriter.visitEnum(String,String,String)
 3138    6   2    0 org.mockito.asm.AnnotationWriter.visitAnnotation(String,String)
 3139    6   2    0 org.mockito.asm.AnnotationWriter.visitArray(String)
 3140    5   2    0 org.mockito.asm.AnnotationWriter.visitEnd()
 3141    7   2    1 org.mockito.asm.AnnotationWriter.getSize()
 3142   18   3    1 org.mockito.asm.AnnotationWriter.put(ByteVector)
 3143   20   6    1 org.mockito.asm.AnnotationWriter.put(AnnotationWriter[],int,ByteVector)
 3144   14   5    1 org.mockito.asm.FieldWriter.FieldWriter(ClassWriter,int,String,String,String,Object)
 3145   13   4    0 org.mockito.asm.FieldWriter.visitAnnotation(String,boolean)
 3146    3   1    0 org.mockito.asm.FieldWriter.visitAttribute(Attribute)
 3147    1   1    0 org.mockito.asm.FieldWriter.visitEnd()
 3148   23  12    1 org.mockito.asm.FieldWriter.getSize()
 3149   36  23    1 org.mockito.asm.FieldWriter.put(ByteVector)
 3150    2   1    1 org.mockito.asm.ByteVector.ByteVector()
 3151    2   1    1 org.mockito.asm.ByteVector.ByteVector(int)
 3152    7   2    1 org.mockito.asm.ByteVector.putByte(int)
 3153    9   2    1 org.mockito.asm.ByteVector.put11(int,int)
 3154    9   2    1 org.mockito.asm.ByteVector.putShort(int)
 3155   10   2    1 org.mockito.asm.ByteVector.put12(int,int)
 3156   11   2    1 org.mockito.asm.ByteVector.putInt(int)
 3157   17   2    1 org.mockito.asm.ByteVector.putLong(long)
 3158   44  14    1 org.mockito.asm.ByteVector.putUTF8(String)
 3159    7   3    1 org.mockito.asm.ByteVector.putByteArray(ByteVector[],int,int)
 3160    6   2    1 org.mockito.asm.ByteVector.enlarge(int)
 3161   10   1    1 org.mockito.asm.ClassWriter.ClassWriter(int)
 3162    4   1    1 org.mockito.asm.ClassWriter.ClassWriter(ClassReader,int)
 3163   13   7    0 org.mockito.asm.ClassWriter.visit(int,int,String,String,String,String[])
 3164    5   3    0 org.mockito.asm.ClassWriter.visitSource(String,String)
 3165    4   3    0 org.mockito.asm.ClassWriter.visitOuterClass(String,String,String)
 3166   13   4    0 org.mockito.asm.ClassWriter.visitAnnotation(String,boolean)
 3167    3   1    0 org.mockito.asm.ClassWriter.visitAttribute(Attribute)
 3168    8   5    0 org.mockito.asm.ClassWriter.visitInnerClass(String,String,String,int)
 3169    2   1    0 org.mockito.asm.ClassWriter.visitField(int,String,String,String,Object)
 3170    2   1    0 org.mockito.asm.ClassWriter.visitMethod(int,String,String,String,String[])
 3171    1   1    0 org.mockito.asm.ClassWriter.visitEnd()
 3172  105  36    1 org.mockito.asm.ClassWriter.toByteArray()
 3173   41  24    1 org.mockito.asm.ClassWriter.newConstItem(Object)
 3174    2   1    1 org.mockito.asm.ClassWriter.newConst(Object)
 3175    8   2    1 org.mockito.asm.ClassWriter.newUTF8(String)
 3176    8   2    1 org.mockito.asm.ClassWriter.newClassItem(String)
 3177    2   1    1 org.mockito.asm.ClassWriter.newClass(String)
 3178    8   2    1 org.mockito.asm.ClassWriter.newFieldItem(String,String,String)
 3179    2   1    1 org.mockito.asm.ClassWriter.newField(String,String,String)
 3180    9   3    1 org.mockito.asm.ClassWriter.newMethodItem(String,String,String,boolean)
 3181    2   1    1 org.mockito.asm.ClassWriter.newMethod(String,String,String,boolean)
 3182    8   2    1 org.mockito.asm.ClassWriter.newInteger(int)
 3183    8   2    1 org.mockito.asm.ClassWriter.newFloat(float)
 3184    9   2    1 org.mockito.asm.ClassWriter.newLong(long)
 3185    9   2    1 org.mockito.asm.ClassWriter.newDouble(double)
 3186    8   2    1 org.mockito.asm.ClassWriter.newString(String)
 3187    8   2    1 org.mockito.asm.ClassWriter.newNameType(String,String)
 3188    6   2    1 org.mockito.asm.ClassWriter.addType(String)
 3189    9   2    1 org.mockito.asm.ClassWriter.addUninitializedType(String,int)
 3190   12   3    1 org.mockito.asm.ClassWriter.addType(Item)
 3191   12   2    1 org.mockito.asm.ClassWriter.getMergedType(int,int)
 3192   16  11    1 org.mockito.asm.ClassWriter.getCommonSuperClass(String,String)
 3193    5   3    1 org.mockito.asm.ClassWriter.get(Item)
 3194   18   4    1 org.mockito.asm.ClassWriter.put(Item)
 3195    2   1    1 org.mockito.asm.ClassWriter.put122(int,int,int)
 3196    1   1    1 org.mockito.asm.FieldVisitor.visitAnnotation(String,boolean)
 3197    1   1    1 org.mockito.asm.FieldVisitor.visitAttribute(Attribute)
 3198    1   1    1 org.mockito.asm.FieldVisitor.visitEnd()
 3199    1   1    1 org.mockito.asm.ClassVisitor.visit(int,int,String,String,String,String[])
 3200    1   1    1 org.mockito.asm.ClassVisitor.visitSource(String,String)
 3201    1   1    1 org.mockito.asm.ClassVisitor.visitOuterClass(String,String,String)
 3202    1   1    1 org.mockito.asm.ClassVisitor.visitAnnotation(String,boolean)
 3203    1   1    1 org.mockito.asm.ClassVisitor.visitAttribute(Attribute)
 3204    1   1    1 org.mockito.asm.ClassVisitor.visitInnerClass(String,String,String,int)
 3205    1   1    1 org.mockito.asm.ClassVisitor.visitField(int,String,String,String,Object)
 3206    1   1    1 org.mockito.asm.ClassVisitor.visitMethod(int,String,String,String,String[])
 3207    1   1    1 org.mockito.asm.ClassVisitor.visitEnd()
 3208    2   1    1 org.mockito.asm.ClassReader.ClassReader(int[])
 3209   35  12    1 org.mockito.asm.ClassReader.ClassReader(b.length[],int,int)
 3210    2   1    1 org.mockito.asm.ClassReader.getAccess()
 3211    2   1    1 org.mockito.asm.ClassReader.getClassName()
 3212    3   2    1 org.mockito.asm.ClassReader.getSuperName()
 3213   10   3    1 org.mockito.asm.ClassReader.getInterfaces()
 3214   51  12    1 org.mockito.asm.ClassReader.copyPool(ClassWriter)
 3215    2   1    1 org.mockito.asm.ClassReader.ClassReader(InputStream)
 3216    2   1    1 org.mockito.asm.ClassReader.ClassReader(String)
 3217   18   8    1 org.mockito.asm.ClassReader.readClass(InputStream)
 3218    2   1    1 org.mockito.asm.ClassReader.accept(ClassVisitor,int)
 3219  688 224    1 org.mockito.asm.ClassReader.accept(ClassVisitor,Attribute[],int)
 3220   15   5    1 org.mockito.asm.ClassReader.readParameterAnnotations(int,String,String[],boolean,MethodVisitor)
 3221   12   5    1 org.mockito.asm.ClassReader.readAnnotationValues(int,int[],boolean,AnnotationVisitor)
 3222  124  41    1 org.mockito.asm.ClassReader.readAnnotationValue(int,int[],String,AnnotationVisitor)
 3223   32   9    0 org.mockito.asm.ClassReader.readFrameType(Object[],int,int,int[],Label[])
 3224    4   2    1 org.mockito.asm.ClassReader.readLabel(int,Label[])
 3225    5   4    1 org.mockito.asm.ClassReader.readAttribute(Attribute[],String,int,int,int[],int,Label[])
 3226    2   1    1 org.mockito.asm.ClassReader.getItem(int)
 3227    2   1    1 org.mockito.asm.ClassReader.readByte(int)
 3228    3   1    1 org.mockito.asm.ClassReader.readUnsignedShort(int)
 3229    3   1    1 org.mockito.asm.ClassReader.readShort(int)
 3230    3   1    1 org.mockito.asm.ClassReader.readInt(int)
 3231    4   1    1 org.mockito.asm.ClassReader.readLong(int)
 3232    7   3    1 org.mockito.asm.ClassReader.readUTF8(int,int[])
 3233   29  12    1 org.mockito.asm.ClassReader.readUTF(int,int,int[])
 3234    2   1    1 org.mockito.asm.ClassReader.readClass(int,int[])
 3235   15  11    1 org.mockito.asm.ClassReader.readConst(int,int[])
 3236    2   1    1 org.mockito.asm.Attribute.Attribute(String)
 3237    2   1    1 org.mockito.asm.Attribute.isUnknown()
 3238    2   1    1 org.mockito.asm.Attribute.isCodeAttribute()
 3239    2   1    1 org.mockito.asm.Attribute.getLabels()
 3240    5   1    1 org.mockito.asm.Attribute.read(ClassReader,int,int,int[],int,Label[])
 3241    5   1    1 org.mockito.asm.Attribute.write(ClassWriter,ClassWriter[],int,int,int)
 3242    7   2    1 org.mockito.asm.Attribute.getCount()
 3243    8   2    1 org.mockito.asm.Attribute.getSize(ClassWriter,ClassWriter[],int,int,int)
 3244    7   2    1 org.mockito.asm.Attribute.put(ClassWriter,ClassWriter[],int,int,int,ByteVector)
 3245    1   1    1 org.mockito.asm.AnnotationVisitor.visit(String,Object)
 3246    1   1    1 org.mockito.asm.AnnotationVisitor.visitEnum(String,String,String)
 3247    1   1    1 org.mockito.asm.AnnotationVisitor.visitAnnotation(String,String)
 3248    1   1    1 org.mockito.asm.AnnotationVisitor.visitArray(String)
 3249    1   1    1 org.mockito.asm.AnnotationVisitor.visitEnd()
 3250    2   1    1 org.mockito.asm.MethodAdapter.MethodAdapter(MethodVisitor)
 3251    2   1    0 org.mockito.asm.MethodAdapter.visitAnnotationDefault()
 3252    2   1    0 org.mockito.asm.MethodAdapter.visitAnnotation(String,boolean)
 3253    2   1    0 org.mockito.asm.MethodAdapter.visitParameterAnnotation(int,String,boolean)
 3254    2   1    0 org.mockito.asm.MethodAdapter.visitAttribute(Attribute)
 3255    2   1    0 org.mockito.asm.MethodAdapter.visitCode()
 3256    2   1    0 org.mockito.asm.MethodAdapter.visitFrame(int,int,Object[],int,Object[])
 3257    2   1    0 org.mockito.asm.MethodAdapter.visitInsn(int)
 3258    2   1    0 org.mockito.asm.MethodAdapter.visitIntInsn(int,int)
 3259    2   1    0 org.mockito.asm.MethodAdapter.visitVarInsn(int,int)
 3260    2   1    0 org.mockito.asm.MethodAdapter.visitTypeInsn(int,String)
 3261    2   1    0 org.mockito.asm.MethodAdapter.visitFieldInsn(int,String,String,String)
 3262    2   1    0 org.mockito.asm.MethodAdapter.visitMethodInsn(int,String,String,String)
 3263    2   1    0 org.mockito.asm.MethodAdapter.visitJumpInsn(int,Label)
 3264    2   1    0 org.mockito.asm.MethodAdapter.visitLabel(Label)
 3265    2   1    0 org.mockito.asm.MethodAdapter.visitLdcInsn(Object)
 3266    2   1    0 org.mockito.asm.MethodAdapter.visitIincInsn(int,int)
 3267    2   1    0 org.mockito.asm.MethodAdapter.visitTableSwitchInsn(int,int,Label,Label[])
 3268    2   1    0 org.mockito.asm.MethodAdapter.visitLookupSwitchInsn(Label,Label[],Label[])
 3269    2   1    0 org.mockito.asm.MethodAdapter.visitMultiANewArrayInsn(String,int)
 3270    2   1    0 org.mockito.asm.MethodAdapter.visitTryCatchBlock(Label,Label,Label,String)
 3271    2   1    0 org.mockito.asm.MethodAdapter.visitLocalVariable(String,String,String,Label,Label,int)
 3272    2   1    0 org.mockito.asm.MethodAdapter.visitLineNumber(int,Label)
 3273    2   1    0 org.mockito.asm.MethodAdapter.visitMaxs(int,int)
 3274    2   1    0 org.mockito.asm.MethodAdapter.visitEnd()
 3275    1   1    1 org.mockito.asm.Item.Item()
 3276    2   1    1 org.mockito.asm.Item.Item(int)
 3277    9   1    1 org.mockito.asm.Item.Item(int,Item)
 3278    4   1    1 org.mockito.asm.Item.set(int)
 3279    4   1    1 org.mockito.asm.Item.set(long)
 3280    4   1    1 org.mockito.asm.Item.set(float)
 3281    4   1    1 org.mockito.asm.Item.set(double)
 3282   17   8    1 org.mockito.asm.Item.set(int,String,String,String)
 3283   22  23    1 org.mockito.asm.Item.isEqualTo(Item)
 3284    2   1    0 org.mockito.cglib.core.AbstractClassGenerator.Source.Source(String)
 3285    2   1    0 org.mockito.cglib.core.AbstractClassGenerator.AbstractClassGenerator(Source)
 3286    2   1    0 org.mockito.cglib.core.AbstractClassGenerator.setNamePrefix(String)
 3287    4   2    0 org.mockito.cglib.core.AbstractClassGenerator.getClassName()
 3288    2   1    0 org.mockito.cglib.core.AbstractClassGenerator.Predicate$1.evaluate(Object)
 3289    5   1    0 org.mockito.cglib.core.AbstractClassGenerator.getClassName(ClassLoader)
 3290    2   1    0 org.mockito.cglib.core.AbstractClassGenerator.getClassNameCache(ClassLoader)
 3291    2   1    1 org.mockito.cglib.core.AbstractClassGenerator.setClassLoader(ClassLoader)
 3292    4   2    1 org.mockito.cglib.core.AbstractClassGenerator.setNamingPolicy(NamingPolicy)
 3293    2   1    1 org.mockito.cglib.core.AbstractClassGenerator.getNamingPolicy()
 3294    2   1    1 org.mockito.cglib.core.AbstractClassGenerator.setUseCache(boolean)
 3295    2   1    1 org.mockito.cglib.core.AbstractClassGenerator.getUseCache()
 3296    2   1    1 org.mockito.cglib.core.AbstractClassGenerator.setAttemptLoad(boolean)
 3297    2   1    0 org.mockito.cglib.core.AbstractClassGenerator.getAttemptLoad()
 3298    4   2    1 org.mockito.cglib.core.AbstractClassGenerator.setStrategy(GeneratorStrategy)
 3299    2   1    1 org.mockito.cglib.core.AbstractClassGenerator.getStrategy()
 3300    2   1    1 org.mockito.cglib.core.AbstractClassGenerator.getCurrent()
 3301   11   6    0 org.mockito.cglib.core.AbstractClassGenerator.getClassLoader()
 3302    1   1    0 org.mockito.cglib.core.AbstractClassGenerator.getDefaultClassLoader()
 3303   38  17    0 org.mockito.cglib.core.AbstractClassGenerator.create(Object)
 3304    1   1    0 org.mockito.cglib.core.AbstractClassGenerator.firstInstance(Class)
 3305    1   1    0 org.mockito.cglib.core.AbstractClassGenerator.nextInstance(Object)
 3306    3   1    0 org.mockito.cglib.core.ClassEmitter.ClassEmitter(ClassVisitor)
 3307    2   1    0 org.mockito.cglib.core.ClassEmitter.ClassEmitter()
 3308    5   1    0 org.mockito.cglib.core.ClassEmitter.setTarget(ClassVisitor)
 3309    2   1    0 org.mockito.cglib.core.ClassEmitter.getNextHook()
 3310    2   1    0 org.mockito.cglib.core.ClassEmitter.getClassInfo()
 3311    2   1    0 org.mockito.cglib.core.ClassEmitter.ClassInfo$1.getType()
 3312    2   2    0 org.mockito.cglib.core.ClassEmitter.ClassInfo$1.getSuperType()
 3313    2   1    0 org.mockito.cglib.core.ClassEmitter.ClassInfo$1.getInterfaces()
 3314    2   1    0 org.mockito.cglib.core.ClassEmitter.ClassInfo$1.getModifiers()
 3315   15   2    0 org.mockito.cglib.core.ClassEmitter.begin_class(int,int,String,Type,Type[],String)
 3316    9   5    0 org.mockito.cglib.core.ClassEmitter.getStaticHook()
 3317    1   1    0 org.mockito.cglib.core.ClassEmitter.init()
 3318    2   1    0 org.mockito.cglib.core.ClassEmitter.getAccess()
 3319    2   1    0 org.mockito.cglib.core.ClassEmitter.getClassType()
 3320    2   1    0 org.mockito.cglib.core.ClassEmitter.getSuperType()
 3321   11   4    0 org.mockito.cglib.core.ClassEmitter.end_class()
 3322    1   1    0 org.mockito.cglib.core.ClassEmitter.MethodAdapter$1.visitMaxs(int,int)
 3323    3   2    0 org.mockito.cglib.core.ClassEmitter.MethodAdapter$1.visitInsn(int)
 3324    2   1    0 org.mockito.cglib.core.ClassEmitter.CodeEmitter$1.isStaticHook()
 3325   24   9    0 org.mockito.cglib.core.ClassEmitter.begin_method(int,Signature,Type[])
 3326    2   1    0 org.mockito.cglib.core.ClassEmitter.begin_static()
 3327    9   4    0 org.mockito.cglib.core.ClassEmitter.declare_field(int,String,Type,Object)
 3328    2   1    0 org.mockito.cglib.core.ClassEmitter.isFieldDeclared(String)
 3329    5   3    0 org.mockito.cglib.core.ClassEmitter.getFieldInfo(String)
 3330    5   1    0 org.mockito.cglib.core.ClassEmitter.FieldInfo.FieldInfo(int,String,Type,Object)
 3331   13  14    0 org.mockito.cglib.core.ClassEmitter.FieldInfo.equals(Object)
 3332    2   2    0 org.mockito.cglib.core.ClassEmitter.FieldInfo.hashCode()
 3333    2   1    0 org.mockito.cglib.core.ClassEmitter.visit(int,int,String,String,String,String[])
 3334    2   1    0 org.mockito.cglib.core.ClassEmitter.visitEnd()
 3335    3   1    0 org.mockito.cglib.core.ClassEmitter.visitField(int,String,String,String,Object)
 3336    2   1    0 org.mockito.cglib.core.ClassEmitter.visitMethod(int,String,String,String,String[])
 3337    3   1    0 org.mockito.cglib.core.Local.Local(int,Type)
 3338    2   1    0 org.mockito.cglib.core.Local.getIndex()
 3339    2   1    0 org.mockito.cglib.core.Local.getType()
 3340    1   1    0 org.mockito.cglib.core.MethodInfo.MethodInfo()
 3341    1   1    0 org.mockito.cglib.core.MethodInfo.getClassInfo()
 3342    1   1    0 org.mockito.cglib.core.MethodInfo.getModifiers()
 3343    1   1    0 org.mockito.cglib.core.MethodInfo.getSignature()
 3344    1   1    0 org.mockito.cglib.core.MethodInfo.getExceptionTypes()
 3345    6   5    0 org.mockito.cglib.core.MethodInfo.equals(Object)
 3346    2   1    0 org.mockito.cglib.core.MethodInfo.hashCode()
 3347    2   1    0 org.mockito.cglib.core.MethodInfo.toString()
 3348    1   1    0 org.mockito.cglib.core.GeneratorStrategy.generate(ClassGenerator)
 3349    1   1    1 org.mockito.cglib.core.GeneratorStrategy.equals(Object)
 3350    5   3    0 org.mockito.cglib.core.Signature.Signature(String,String)
 3351    2   1    0 org.mockito.cglib.core.Signature.Signature(String,Type,Type[])
 3352    2   1    0 org.mockito.cglib.core.Signature.getName()
 3353    2   1    0 org.mockito.cglib.core.Signature.getDescriptor()
 3354    2   1    0 org.mockito.cglib.core.Signature.getReturnType()
 3355    2   1    0 org.mockito.cglib.core.Signature.getArgumentTypes()
 3356    2   1    0 org.mockito.cglib.core.Signature.toString()
 3357    7   6    0 org.mockito.cglib.core.Signature.equals(Object)
 3358    2   1    0 org.mockito.cglib.core.Signature.hashCode()
 3359    1   1    0 org.mockito.cglib.core.Customizer.customize(CodeEmitter,Type)
 3360    1   1    0 org.mockito.cglib.core.TypeUtils.TypeUtils()
 3361    2   1    0 org.mockito.cglib.core.TypeUtils.getType(String)
 3362    2   1    0 org.mockito.cglib.core.TypeUtils.isFinal(int)
 3363    2   1    0 org.mockito.cglib.core.TypeUtils.isStatic(int)
 3364    2   1    0 org.mockito.cglib.core.TypeUtils.isProtected(int)
 3365    2   1    0 org.mockito.cglib.core.TypeUtils.isPublic(int)
 3366    2   1    0 org.mockito.cglib.core.TypeUtils.isAbstract(int)
 3367    2   1    0 org.mockito.cglib.core.TypeUtils.isInterface(int)
 3368    2   1    0 org.mockito.cglib.core.TypeUtils.isPrivate(int)
 3369    2   1    0 org.mockito.cglib.core.TypeUtils.isSynthetic(int)
 3370    2   1    0 org.mockito.cglib.core.TypeUtils.getPackageName(Type)
 3371    3   2    0 org.mockito.cglib.core.TypeUtils.getPackageName(String)
 3372    4   4    0 org.mockito.cglib.core.TypeUtils.upperFirst(String)
 3373    8   5    0 org.mockito.cglib.core.TypeUtils.getClassName(Type)
 3374   11   5    0 org.mockito.cglib.core.TypeUtils.add(Type[],Type)
 3375    5   1    0 org.mockito.cglib.core.TypeUtils.add(Type[],Type[])
 3376    2   1    0 org.mockito.cglib.core.TypeUtils.fromInternalName(String)
 3377    7   4    0 org.mockito.cglib.core.TypeUtils.fromInternalNames(String[])
 3378    5   2    0 org.mockito.cglib.core.TypeUtils.getStackSize(Type[])
 3379    7   4    0 org.mockito.cglib.core.TypeUtils.toInternalNames(Type[])
 3380   13   2    0 org.mockito.cglib.core.TypeUtils.parseSignature(String)
 3381    2   1    0 org.mockito.cglib.core.TypeUtils.parseType(String)
 3382    6   2    0 org.mockito.cglib.core.TypeUtils.parseTypes(String)
 3383    8   2    0 org.mockito.cglib.core.TypeUtils.parseConstructor(Type[])
 3384    2   1    0 org.mockito.cglib.core.TypeUtils.parseConstructor(String)
 3385   10   3    0 org.mockito.cglib.core.TypeUtils.parseTypes(String,int,int)
 3386   17   8    0 org.mockito.cglib.core.TypeUtils.map(String)
 3387   20  17    0 org.mockito.cglib.core.TypeUtils.getBoxedType(Type)
 3388   26  17    0 org.mockito.cglib.core.TypeUtils.getUnboxedType(Type)
 3389    2   1    0 org.mockito.cglib.core.TypeUtils.isArray(Type)
 3390    4   3    0 org.mockito.cglib.core.TypeUtils.getComponentType(Type)
 3391    7   4    0 org.mockito.cglib.core.TypeUtils.isPrimitive(Type)
 3392    5   3    0 org.mockito.cglib.core.TypeUtils.emulateClassGetName(Type)
 3393    2   1    0 org.mockito.cglib.core.TypeUtils.isConstructor(MethodInfo)
 3394    7   4    0 org.mockito.cglib.core.TypeUtils.getTypes(Class[])
 3395   17  15    0 org.mockito.cglib.core.TypeUtils.ICONST(int)
 3396    8   5    0 org.mockito.cglib.core.TypeUtils.LCONST(long)
 3397   11   7    0 org.mockito.cglib.core.TypeUtils.FCONST(float)
 3398    8   5    0 org.mockito.cglib.core.TypeUtils.DCONST(double)
 3399   20  17    0 org.mockito.cglib.core.TypeUtils.NEWARRAY(Type)
 3400   29   9    0 org.mockito.cglib.core.TypeUtils.escapeType(String)
 3401    1   1    0 org.mockito.cglib.core.ProcessSwitchCallback.processCase(int,Label)
 3402    1   1    0 org.mockito.cglib.core.ProcessSwitchCallback.processDefault()
 3403    2   1    0 org.mockito.cglib.core.MethodInfoTransformer.getInstance()
 3404    8   6    0 org.mockito.cglib.core.MethodInfoTransformer.transform(Object)
 3405    7   2    0 org.mockito.cglib.core.CodeEmitter.State.State(ClassInfo,int,Signature,Type[])
 3406    2   1    0 org.mockito.cglib.core.CodeEmitter.State.getClassInfo()
 3407    2   1    0 org.mockito.cglib.core.CodeEmitter.State.getModifiers()
 3408    2   1    0 org.mockito.cglib.core.CodeEmitter.State.getSignature()
 3409    2   1    0 org.mockito.cglib.core.CodeEmitter.State.getExceptionTypes()
 3410    2   1    0 org.mockito.cglib.core.CodeEmitter.State.getAttribute()
 3411    4   1    0 org.mockito.cglib.core.CodeEmitter.CodeEmitter(ClassEmitter,MethodVisitor,int,Signature,Type[])
 3412    4   1    0 org.mockito.cglib.core.CodeEmitter.CodeEmitter(CodeEmitter)
 3413    2   1    0 org.mockito.cglib.core.CodeEmitter.isStaticHook()
 3414    2   1    0 org.mockito.cglib.core.CodeEmitter.getSignature()
 3415    2   1    0 org.mockito.cglib.core.CodeEmitter.getReturnType()
 3416    2   1    0 org.mockito.cglib.core.CodeEmitter.getMethodInfo()
 3417    2   1    0 org.mockito.cglib.core.CodeEmitter.getClassEmitter()
 3418    2   1    0 org.mockito.cglib.core.CodeEmitter.end_method()
 3419    2   1    0 org.mockito.cglib.core.CodeEmitter.begin_block()
 3420    4   3    0 org.mockito.cglib.core.CodeEmitter.catch_exception(Block,Type)
 3421    2   1    0 org.mockito.cglib.core.CodeEmitter.goTo(Label)
 3422    2   1    0 org.mockito.cglib.core.CodeEmitter.ifnull(Label)
 3423    2   1    0 org.mockito.cglib.core.CodeEmitter.ifnonnull(Label)
 3424    2   1    0 org.mockito.cglib.core.CodeEmitter.if_jump(int,Label)
 3425    2   1    0 org.mockito.cglib.core.CodeEmitter.if_icmp(int,Label)
 3426   51  20    0 org.mockito.cglib.core.CodeEmitter.if_cmp(Type,int,Label)
 3427    2   1    0 org.mockito.cglib.core.CodeEmitter.pop()
 3428    2   1    0 org.mockito.cglib.core.CodeEmitter.pop2()
 3429    2   1    0 org.mockito.cglib.core.CodeEmitter.dup()
 3430    2   1    0 org.mockito.cglib.core.CodeEmitter.dup2()
 3431    2   1    0 org.mockito.cglib.core.CodeEmitter.dup_x1()
 3432    2   1    0 org.mockito.cglib.core.CodeEmitter.dup_x2()
 3433    2   1    0 org.mockito.cglib.core.CodeEmitter.dup2_x1()
 3434    2   1    0 org.mockito.cglib.core.CodeEmitter.dup2_x2()
 3435    2   1    0 org.mockito.cglib.core.CodeEmitter.swap()
 3436    2   1    0 org.mockito.cglib.core.CodeEmitter.aconst_null()
 3437   14   4    0 org.mockito.cglib.core.CodeEmitter.swap(Type,Type)
 3438    2   1    0 org.mockito.cglib.core.CodeEmitter.monitorenter()
 3439    2   1    0 org.mockito.cglib.core.CodeEmitter.monitorexit()
 3440    2   1    0 org.mockito.cglib.core.CodeEmitter.math(int,Type)
 3441    2   1    0 org.mockito.cglib.core.CodeEmitter.array_load(Type)
 3442    2   1    0 org.mockito.cglib.core.CodeEmitter.array_store(Type)
 3443   49  17    1 org.mockito.cglib.core.CodeEmitter.cast_numeric(Type,Type)
 3444   14   5    0 org.mockito.cglib.core.CodeEmitter.push(int)
 3445    5   3    0 org.mockito.cglib.core.CodeEmitter.push(long)
 3446    5   4    0 org.mockito.cglib.core.CodeEmitter.push(float)
 3447    5   3    0 org.mockito.cglib.core.CodeEmitter.push(double)
 3448    2   1    0 org.mockito.cglib.core.CodeEmitter.push(String)
 3449    2   1    0 org.mockito.cglib.core.CodeEmitter.newarray()
 3450    5   2    0 org.mockito.cglib.core.CodeEmitter.newarray(Type)
 3451    2   1    0 org.mockito.cglib.core.CodeEmitter.arraylength()
 3452    4   3    0 org.mockito.cglib.core.CodeEmitter.load_this()
 3453    2   1    1 org.mockito.cglib.core.CodeEmitter.load_args()
 3454    2   1    1 org.mockito.cglib.core.CodeEmitter.load_arg(int)
 3455    6   2    0 org.mockito.cglib.core.CodeEmitter.load_args(int,int)
 3456    5   2    0 org.mockito.cglib.core.CodeEmitter.skipArgs(int)
 3457    2   1    0 org.mockito.cglib.core.CodeEmitter.load_local(Type,int)
 3458    2   1    0 org.mockito.cglib.core.CodeEmitter.store_local(Type,int)
 3459    2   1    0 org.mockito.cglib.core.CodeEmitter.iinc(Local,int)
 3460    2   1    0 org.mockito.cglib.core.CodeEmitter.store_local(Local)
 3461    2   1    0 org.mockito.cglib.core.CodeEmitter.load_local(Local)
 3462    2   1    0 org.mockito.cglib.core.CodeEmitter.return_value()
 3463    4   2    0 org.mockito.cglib.core.CodeEmitter.getfield(String)
 3464    4   2    0 org.mockito.cglib.core.CodeEmitter.putfield(String)
 3465    2   1    0 org.mockito.cglib.core.CodeEmitter.super_getfield(String,Type)
 3466    2   1    0 org.mockito.cglib.core.CodeEmitter.super_putfield(String,Type)
 3467    2   1    0 org.mockito.cglib.core.CodeEmitter.super_getstatic(String,Type)
 3468    2   1    0 org.mockito.cglib.core.CodeEmitter.super_putstatic(String,Type)
 3469    2   1    0 org.mockito.cglib.core.CodeEmitter.getfield(Type,String,Type)
 3470    2   1    0 org.mockito.cglib.core.CodeEmitter.putfield(Type,String,Type)
 3471    2   1    0 org.mockito.cglib.core.CodeEmitter.getstatic(Type,String,Type)
 3472    2   1    0 org.mockito.cglib.core.CodeEmitter.putstatic(Type,String,Type)
 3473    2   1    0 org.mockito.cglib.core.CodeEmitter.emit_field(int,Type,String,Type)
 3474    2   1    0 org.mockito.cglib.core.CodeEmitter.super_invoke()
 3475    2   1    0 org.mockito.cglib.core.CodeEmitter.super_invoke(Signature)
 3476    2   1    0 org.mockito.cglib.core.CodeEmitter.invoke_constructor(Type)
 3477    2   1    0 org.mockito.cglib.core.CodeEmitter.super_invoke_constructor()
 3478    2   1    0 org.mockito.cglib.core.CodeEmitter.invoke_constructor_this()
 3479    3   4    0 org.mockito.cglib.core.CodeEmitter.emit_invoke(int,Type,Signature)
 3480    2   1    0 org.mockito.cglib.core.CodeEmitter.invoke_interface(Type,Signature)
 3481    2   1    0 org.mockito.cglib.core.CodeEmitter.invoke_virtual(Type,Signature)
 3482    2   1    0 org.mockito.cglib.core.CodeEmitter.invoke_static(Type,Signature)
 3483    2   1    0 org.mockito.cglib.core.CodeEmitter.invoke_virtual_this(Signature)
 3484    2   1    0 org.mockito.cglib.core.CodeEmitter.invoke_static_this(Signature)
 3485    2   1    0 org.mockito.cglib.core.CodeEmitter.invoke_constructor(Type,Signature)
