Nr.   Classes Functions      NCSS  Javadocs Package
 6624    2   1    0 org.gradle.integtests.fixtures.executer.IntegrationTestBuildContext.getDistributionsDir()
 6625    2   1    0 org.gradle.integtests.fixtures.executer.IntegrationTestBuildContext.getLibsRepo()
 6626    2   1    0 org.gradle.integtests.fixtures.executer.IntegrationTestBuildContext.getDaemonBaseDir()
 6627    2   1    0 org.gradle.integtests.fixtures.executer.IntegrationTestBuildContext.getGradleUserHomeDir()
 6628    2   1    0 org.gradle.integtests.fixtures.executer.IntegrationTestBuildContext.getVersion()
 6629    7   5    0 org.gradle.integtests.fixtures.executer.IntegrationTestBuildContext.distribution(String)
 6630    5   3    0 org.gradle.integtests.fixtures.executer.IntegrationTestBuildContext.file(String,String)
 6631    4   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleHandle.ForkingGradleHandle(ExecutionResult,String,AbstractExecHandleBuilder)
 6632    4   4    0 org.gradle.integtests.fixtures.executer.ForkingGradleHandle.getStandardOutput()
 6633    4   4    0 org.gradle.integtests.fixtures.executer.ForkingGradleHandle.getErrorOutput()
 6634    9   3    0 org.gradle.integtests.fixtures.executer.ForkingGradleHandle.start()
 6635    3   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleHandle.abort()
 6636    2   2    0 org.gradle.integtests.fixtures.executer.ForkingGradleHandle.isRunning()
 6637    4   3    0 org.gradle.integtests.fixtures.executer.ForkingGradleHandle.getExecHandle()
 6638    2   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleHandle.waitForFinish()
 6639    2   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleHandle.waitForFailure()
 6640   13   5    0 org.gradle.integtests.fixtures.executer.ForkingGradleHandle.waitForStop(boolean)
 6641    3   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.OutputScrapingExecutionResult(String,String)
 6642    2   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.getOutput()
 6643    4   2    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.assertOutputEquals(String,boolean,boolean)
 6644    2   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.getError()
 6645    2   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.getExecutedTasks()
 6646    4   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.assertTasksExecuted(String)
 6647    4   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.assertTaskNotExecuted(String)
 6648    2   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.getSkippedTasks()
 6649    4   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.assertTasksSkipped(String)
 6650    4   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.assertTaskSkipped(String)
 6651    5   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.assertTasksNotSkipped(String)
 6652    4   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.getNotSkippedTasks()
 6653    4   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.assertTaskNotSkipped(String)
 6654    7   5    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.Action$1.execute(String)
 6655   11   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.grepTasks(Pattern)
 6656    7   4    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionResult.eachLine(String)
 6657    1   1    1 org.gradle.integtests.fixtures.executer.GradleHandle.getStandardOutput()
 6658    1   1    1 org.gradle.integtests.fixtures.executer.GradleHandle.getErrorOutput()
 6659    1   1    1 org.gradle.integtests.fixtures.executer.GradleHandle.abort()
 6660    1   1    1 org.gradle.integtests.fixtures.executer.GradleHandle.waitForFinish()
 6661    1   1    1 org.gradle.integtests.fixtures.executer.GradleHandle.waitForFailure()
 6662    1   1    1 org.gradle.integtests.fixtures.executer.GradleHandle.isRunning()
 6663    4   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.AbstractGradleExecuter(GradleDistribution,TestDirectoryProvider)
 6664    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getLogger()
 6665   22   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.reset()
 6666    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getDistribution()
 6667    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getTestDirectoryProvider()
 6668    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.beforeExecute(GradleExecuter)
 6669    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.beforeExecute(Closure)
 6670    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.afterExecute(GradleExecuter)
 6671    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.afterExecute(Closure)
 6672    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.inDirectory(File)
 6673    2   2    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getWorkingDir()
 6674   47  19    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.copyTo(GradleExecuter)
 6675    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.usingBuildScript(File)
 6676    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.usingProjectDirectory(File)
 6677    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.usingSettingsFile(File)
 6678    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.usingInitScript(File)
 6679    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getGradleUserHomeDir()
 6680    3   2    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withGradleUserHomeDir(File)
 6681    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.requireOwnGradleUserHomeDir()
 6682    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getUserHomeDir()
 6683    2   1    1 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getGradleOpts()
 6684    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withUserHomeDir(File)
 6685    2   2    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getJavaHome()
 6686    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withJavaHome(File)
 6687    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.usingExecutable(String)
 6688    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getExecutable()
 6689    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withStdIn(String)
 6690    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withStdIn(InputStream)
 6691    2   2    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getStdin()
 6692    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withDefaultCharacterEncoding(String)
 6693    2   2    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getDefaultCharacterEncoding()
 6694    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withDefaultLocale(Locale)
 6695    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getDefaultLocale()
 6696    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withSearchUpwards()
 6697    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.isQuiet()
 6698    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withQuietLogging()
 6699    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withTaskList()
 6700    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withDependencyList()
 6701    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withArguments(String)
 6702    4   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withArguments(String)
 6703    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withArgument(String)
 6704    5   2    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withEnvironmentVars(String)
 6705    6   2    1 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getMergedEnvironmentVars()
 6706   13   4    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.toJvmArgsString(String)
 6707    6   2    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getMergedGradleOpts()
 6708    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getEnvironmentVars()
 6709    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withTasks(String)
 6710    4   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withTasks(String)
 6711    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withDaemonIdleTimeoutSecs(int)
 6712    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withNoDefaultJvmArgs()
 6713    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withDaemonBaseDir(File)
 6714    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.requireIsolatedDaemons()
 6715    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getDaemonBaseDir()
 6716    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.isNoDefaultJvmArgs()
 6717   36  14    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getAllArgs()
 6718   19   6    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getImplicitJvmSystemProperties()
 6719    7   2    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.start()
 6720    6   2    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.run()
 6721    4   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.finished()
 6722    6   2    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.runWithFailure()
 6723    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.fireBeforeExecute()
 6724    2   2    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.doStart()
 6725    1   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.doRun()
 6726    1   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.doRunWithFailure()
 6727    3   1    1 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withGradleOpts(String)
 6728    8   3    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.Action$1.execute(ExecutionResult)
 6729    3   3    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.Action$1.assertNoStackTraces(String,String)
 6730    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.Action$1.execute(ExecutionResult)
 6731    5   4    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.Action$1.assertNoDeprecationWarnings(String,String)
 6732   26   3    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getResultAssertion()
 6733    4   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withDeprecationChecksDisabled()
 6734    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withEagerClassLoaderCreationCheckDisabled()
 6735    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.withStackTraceChecksDisabled()
 6736    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.getTmpDir()
 6737    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.noExtraLogging()
 6738    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.isAllowExtraLogging()
 6739    2   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.isRequireGradleHome()
 6740    3   1    0 org.gradle.integtests.fixtures.executer.AbstractGradleExecuter.requireGradleHome()
 6741   30   8    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.OutputScrapingExecutionFailure(String,String)
 6742   20   4    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.extract(String)
 6743    5   2    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.toPrefixPattern(int)
 6744    3   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.assertHasLineNumber(int)
 6745    3   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.assertHasFileName(String)
 6746    3   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.assertHasCause(String)
 6747    6   4    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.assertThatCause(String)
 6748    3   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.assertHasResolution(String)
 6749    3   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.assertHasNoCause()
 6750    3   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.assertHasDescription(String)
 6751    3   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.assertThatDescription(String)
 6752    3   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.assertTestsFailed()
 6753    2   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.assertResolutionFailure(String)
 6754    3   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingExecutionFailure.Problem.Problem(String,String)
 6755    2   1    0 org.gradle.integtests.fixtures.executer.ParallelForkingGradleExecuter.ParallelForkingGradleExecuter(GradleDistribution,TestDirectoryProvider)
 6756    5   1    0 org.gradle.integtests.fixtures.executer.ParallelForkingGradleExecuter.getAllArgs()
 6757    2   1    0 org.gradle.integtests.fixtures.executer.ParallelForkingGradleExecuter.createGradleHandle(ExecutionResult,String,ExecHandleBuilder)
 6758    2   1    0 org.gradle.integtests.fixtures.executer.AbstractDelegatingGradleExecuter.AbstractDelegatingGradleExecuter(GradleDistribution,TestDirectoryProvider)
 6759    2   1    0 org.gradle.integtests.fixtures.executer.AbstractDelegatingGradleExecuter.doRun()
 6760    2   1    0 org.gradle.integtests.fixtures.executer.AbstractDelegatingGradleExecuter.doRunWithFailure()
 6761    2   1    0 org.gradle.integtests.fixtures.executer.AbstractDelegatingGradleExecuter.assertCanExecute()
 6762    2   1    0 org.gradle.integtests.fixtures.executer.AbstractDelegatingGradleExecuter.doStart()
 6763    1   1    0 org.gradle.integtests.fixtures.executer.AbstractDelegatingGradleExecuter.configureExecuter()
 6764    3   1    0 org.gradle.integtests.fixtures.executer.GradleBackedArtifactBuilder.GradleBackedArtifactBuilder(GradleExecuter,File)
 6765    2   1    0 org.gradle.integtests.fixtures.executer.GradleBackedArtifactBuilder.sourceFile(String)
 6766    2   1    0 org.gradle.integtests.fixtures.executer.GradleBackedArtifactBuilder.resourceFile(String)
 6767    3   1    0 org.gradle.integtests.fixtures.executer.GradleBackedArtifactBuilder.buildJar(File)
 6768    2   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.ForkingGradleExecuter(GradleDistribution,TestDirectoryProvider)
 6769   10   7    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.assertCanExecute()
 6770    5   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.getAllArgs()
 6771    2   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.ExecHandleBuilder$1.getWorkingDir()
 6772   19   3    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.createExecHandleBuilder()
 6773    2   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.Factory$1.create()
 6774    4   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.doStart()
 6775    2   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.createGradleHandle(ExecutionResult,String,ExecHandleBuilder)
 6776    2   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.doRun()
 6777    2   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.doRunWithFailure()
 6778    8   2    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.getGradleOpts()
 6779    1   1    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.ExecHandlerConfigurer.configure(ExecHandleBuilder)
 6780   18   3    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.WindowsConfigurer.configure(ExecHandleBuilder)
 6781    9   3    0 org.gradle.integtests.fixtures.executer.ForkingGradleExecuter.UnixConfigurer.configure(ExecHandleBuilder)
 6782    1   1    0 org.gradle.integtests.fixtures.executer.ArtifactBuilder.sourceFile(String)
 6783    1   1    0 org.gradle.integtests.fixtures.executer.ArtifactBuilder.resourceFile(String)
 6784    1   1    0 org.gradle.integtests.fixtures.executer.ArtifactBuilder.buildJar(File)
 6785    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.getGradleHomeDir()
 6786    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.getBinDistribution()
 6787    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.getVersion()
 6788    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.executer(TestDirectoryProvider)
 6789    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.worksWith(Jvm)
 6790    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.worksWith(OperatingSystem)
 6791    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.isDaemonSupported()
 6792    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.isDaemonIdleTimeoutConfigurable()
 6793    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.isToolingApiSupported()
 6794    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.isToolingApiNonAsciiOutputSupported()
 6795    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.isToolingApiDaemonBaseDirSupported()
 6796    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.getArtifactCacheLayoutVersion()
 6797    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.isOpenApiSupported()
 6798    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.wrapperCanExecute(GradleVersion)
 6799    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.isSupportsSpacesInGradleAndJavaOpts()
 6800    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.isFullySupportsIvyRepository()
 6801    1   1    1 org.gradle.integtests.fixtures.executer.GradleDistribution.isWrapperSupportsGradleUserHomeCommandLineOption()
 6802    2   1    0 org.gradle.integtests.fixtures.executer.DaemonGradleExecuter.DaemonGradleExecuter(GradleDistribution,TestDirectoryProvider)
 6803    9   5    0 org.gradle.integtests.fixtures.executer.DaemonGradleExecuter.getAllArgs()
 6804    2   1    0 org.gradle.integtests.fixtures.executer.DaemonGradleExecuter.Transformer$1.transform(String)
 6805   14   3    0 org.gradle.integtests.fixtures.executer.DaemonGradleExecuter.getGradleOpts()
 6806    2   1    0 org.gradle.integtests.fixtures.executer.GradleContextualExecuter.Executer.Executer(boolean)
 6807    3   1    0 org.gradle.integtests.fixtures.executer.GradleContextualExecuter.Executer.Executer(boolean,boolean)
 6808    2   1    0 org.gradle.integtests.fixtures.executer.GradleContextualExecuter.getSystemPropertyExecuter()
 6809    2   1    0 org.gradle.integtests.fixtures.executer.GradleContextualExecuter.isEmbedded()
 6810    2   1    0 org.gradle.integtests.fixtures.executer.GradleContextualExecuter.isDaemon()
 6811    2   1    0 org.gradle.integtests.fixtures.executer.GradleContextualExecuter.isParallel()
 6812    3   1    0 org.gradle.integtests.fixtures.executer.GradleContextualExecuter.GradleContextualExecuter(GradleDistribution,TestDirectoryProvider)
 6813   10   4    0 org.gradle.integtests.fixtures.executer.GradleContextualExecuter.configureExecuter()
 6814    4   2    0 org.gradle.integtests.fixtures.executer.GradleContextualExecuter.configureExecuter(GradleExecuter)
 6815   12  10    0 org.gradle.integtests.fixtures.executer.GradleContextualExecuter.createExecuter(Executer)
 6816    2   1    0 org.gradle.integtests.fixtures.executer.ParallelForkingGradleHandle.ParallelForkingGradleHandle(ExecutionResult,String,AbstractExecHandleBuilder)
 6817    2   1    0 org.gradle.integtests.fixtures.executer.ParallelForkingGradleHandle.toExecutionResult(String,String)
 6818    2   1    0 org.gradle.integtests.fixtures.executer.ParallelForkingGradleHandle.toExecutionFailure(String,String)
 6819    2   1    0 org.gradle.integtests.fixtures.executer.ParallelForkingGradleHandle.ParallelExecutionResult.ParallelExecutionResult(String,String)
 6820    4   1    0 org.gradle.integtests.fixtures.executer.ParallelForkingGradleHandle.ParallelExecutionResult.assertTasksExecuted(String)
 6821    4   1    0 org.gradle.integtests.fixtures.executer.ParallelForkingGradleHandle.ParallelExecutionResult.getOutput()
 6822    3   1    0 org.gradle.integtests.fixtures.executer.ParallelForkingGradleHandle.ParallelExecutionResult.assertOutputEquals(String,boolean,boolean)
 6823    2   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingGradleHandle.toExecutionResult(String,String)
 6824    2   1    0 org.gradle.integtests.fixtures.executer.OutputScrapingGradleHandle.toExecutionFailure(String,String)
 6825    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.inDirectory(File)
 6826    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withSearchUpwards()
 6827    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withTasks(String)
 6828    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withTasks(String)
 6829    1   1    0 org.gradle.integtests.fixtures.executer.GradleExecuter.withTaskList()
 6830    1   1    0 org.gradle.integtests.fixtures.executer.GradleExecuter.withDependencyList()
 6831    1   1    0 org.gradle.integtests.fixtures.executer.GradleExecuter.withQuietLogging()
 6832    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withArguments(String)
 6833    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withArguments(String)
 6834    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withArgument(String)
 6835    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withEnvironmentVars(String)
 6836    1   1    0 org.gradle.integtests.fixtures.executer.GradleExecuter.usingSettingsFile(File)
 6837    1   1    0 org.gradle.integtests.fixtures.executer.GradleExecuter.usingInitScript(File)
 6838    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.usingProjectDirectory(File)
 6839    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.usingBuildScript(File)
 6840    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withUserHomeDir(File)
 6841    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withGradleUserHomeDir(File)
 6842    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withJavaHome(File)
 6843    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.usingExecutable(String)
 6844    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withStdIn(String)
 6845    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withStdIn(InputStream)
 6846    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withNoDefaultJvmArgs()
 6847    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.run()
 6848    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.runWithFailure()
 6849    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.start()
 6850    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withGradleOpts(String)
 6851    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withDefaultCharacterEncoding(String)
 6852    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withDefaultLocale(Locale)
 6853    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withDaemonIdleTimeoutSecs(int)
 6854    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withDaemonBaseDir(File)
 6855    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.assertCanExecute()
 6856    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.beforeExecute(GradleExecuter)
 6857    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.beforeExecute(Closure)
 6858    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.afterExecute(GradleExecuter)
 6859    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.afterExecute(Closure)
 6860    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.getTestDirectoryProvider()
 6861    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withDeprecationChecksDisabled()
 6862    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withEagerClassLoaderCreationCheckDisabled()
 6863    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.withStackTraceChecksDisabled()
 6864    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.noExtraLogging()
 6865    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.requireGradleHome()
 6866    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.requireIsolatedDaemons()
 6867    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.requireOwnGradleUserHomeDir()
 6868    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.getGradleUserHomeDir()
 6869    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.getDistribution()
 6870    1   1    1 org.gradle.integtests.fixtures.executer.GradleExecuter.copyTo(GradleExecuter)
 6871    1   1    0 org.gradle.integtests.fixtures.executer.ExecutionResult.getOutput()
 6872    1   1    0 org.gradle.integtests.fixtures.executer.ExecutionResult.getError()
 6873    1   1    0 org.gradle.integtests.fixtures.executer.ExecutionResult.assertOutputEquals(String,boolean,boolean)
 6874    1   1    1 org.gradle.integtests.fixtures.executer.ExecutionResult.getExecutedTasks()
 6875    1   1    1 org.gradle.integtests.fixtures.executer.ExecutionResult.assertTasksExecuted(String)
 6876    1   1    1 org.gradle.integtests.fixtures.executer.ExecutionResult.getSkippedTasks()
 6877    1   1    1 org.gradle.integtests.fixtures.executer.ExecutionResult.assertTasksSkipped(String)
 6878    1   1    1 org.gradle.integtests.fixtures.executer.ExecutionResult.assertTaskSkipped(String)
 6879    1   1    1 org.gradle.integtests.fixtures.executer.ExecutionResult.assertTasksNotSkipped(String)
 6880    1   1    1 org.gradle.integtests.fixtures.executer.ExecutionResult.assertTaskNotSkipped(String)
 6881    4   1    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.DefaultGradleDistribution(GradleVersion,TestFile,TestFile)
 6882    2   1    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.toString()
 6883    2   1    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.getGradleHomeDir()
 6884    2   1    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.getBinDistribution()
 6885    2   1    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.getVersion()
 6886    2   1    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.executer(TestDirectoryProvider)
 6887    8   8    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.worksWith(Jvm)
 6888    5   5    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.worksWith(OperatingSystem)
 6889    7   6    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.isDaemonSupported()
 6890    2   1    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.isDaemonIdleTimeoutConfigurable()
 6891    2   2    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.isOpenApiSupported()
 6892    2   1    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.isToolingApiSupported()
 6893    4   5    0 org.gradle.integtests.fixtures.executer.DefaultGradleDistribution.isToolingApiNonAsciiOutputSupported()
