Nr.   Classes Functions      NCSS  Javadocs Package
1885    2         1       0        0 org.gradle.api.internal.artifacts.configurations.DependencyMetaDataProvider
1886    7         6       0        1 org.gradle.api.internal.artifacts.BaseRepositoryFactory
1887    3         2       0        0 org.gradle.api.internal.artifacts.DependencyResolveContext
1888   27         4       2        0 org.gradle.api.internal.artifacts.DefaultPublishArtifactSet
1889   30         8       0        0 org.gradle.api.internal.artifacts.DefaultExcludeRule
1890    7         2       0        0 org.gradle.api.internal.artifacts.ModuleVersionSelectorStrictSpec
1891    7         2       0        0 org.gradle.api.internal.artifacts.ExcludeRuleNotationParser
1892   75        17       1        0 org.gradle.api.internal.artifacts.dependencies.DefaultProjectDependency
1893   36        10       0        0 org.gradle.api.internal.artifacts.dependencies.DefaultClientModule
1894    2         1       0        1 org.gradle.api.internal.artifacts.dependencies.ProjectDependencyInternal
1895   47         9       0        0 org.gradle.api.internal.artifacts.dependencies.DefaultDependencyArtifact
1896    8         3       0        0 org.gradle.api.internal.artifacts.dependencies.AbstractDependency
1897   27        11       0        0 org.gradle.api.internal.artifacts.dependencies.DefaultSelfResolvingDependency
1898   57        14       0        0 org.gradle.api.internal.artifacts.dependencies.AbstractModuleDependency
1899   27         7       0        0 org.gradle.api.internal.artifacts.dependencies.DefaultExternalModuleDependency
1900   39        11       0        0 org.gradle.api.internal.artifacts.dependencies.AbstractExternalModuleDependency
1901   29         4       1        0 org.gradle.api.internal.artifacts.CachingDependencyResolveContext
1902    2         1       0        0 org.gradle.api.internal.artifacts.repositories.ArtifactRepositoryInternal
1903   16         3       1        0 org.gradle.api.internal.artifacts.DefaultDependencySet
1904    2         1       0        0 org.gradle.api.internal.artifacts.ModuleInternal
1905   25         8       0        0 org.gradle.api.internal.artifacts.ProjectBackedModule
1906    2         1       0        0 org.gradle.api.internal.artifacts.DependencyResolveDetailsInternal
1907   45        10       3        0 org.gradle.api.internal.artifacts.DefaultArtifactRepositoryContainer
1908   44        15       0        0 org.gradle.api.internal.artifacts.publish.ArchivePublishArtifact
1909   12         4       0        0 org.gradle.api.internal.artifacts.publish.AbstractPublishArtifact
1910   42        14       0        0 org.gradle.api.internal.artifacts.publish.DefaultPublishArtifact
1911    3         2       0        2 org.gradle.api.internal.artifacts.DependencyManagementServices
1912    4         3       0        0 org.gradle.api.internal.artifacts.DependencyResolutionServices
1913   10         4       0        0 org.gradle.api.internal.artifacts.DefaultExcludeRuleContainer
1914    2         1       0        0 org.gradle.api.internal.artifacts.query.ArtifactResolutionQueryFactory
1915   24         7       0        0 org.gradle.api.internal.artifacts.DefaultModule
1916    5         3       1        0 org.gradle.api.internal.artifacts.dsl.dependencies.DependencyFactory
1917    2         1       0        1 org.gradle.api.internal.artifacts.dsl.dependencies.ProjectFinder
1918   10         1       0        0 org.gradle.api.internal.artifacts.dsl.dependencies.ModuleFactoryHelper
1919   68        17       0        0 org.gradle.api.internal.artifacts.dsl.dependencies.DefaultDependencyHandler
1920   38        13       0        0 org.gradle.api.internal.artifacts.dsl.DefaultRepositoryHandler
1921   12         4       0        0 org.gradle.api.internal.ConventionTask
1922    2         1       0        1 org.gradle.api.internal.classpath.PluginModuleRegistry
1923   42         5       0        0 org.gradle.api.internal.classpath.ManifestUtil
1924    6         5       0        6 org.gradle.api.internal.classpath.Module
1925    3         2       0        3 org.gradle.api.internal.classpath.ModuleRegistry
1926    3         1       0        0 org.gradle.api.internal.classpath.UnknownModuleException
1927   24         4       0        0 org.gradle.api.internal.classpath.EffectiveClassPath
1928   15         3       0        0 org.gradle.api.internal.classpath.DefaultPluginModuleRegistry
1929  167        16       1        2 org.gradle.api.internal.classpath.DefaultModuleRegistry
1930    3         2       0        0 org.gradle.api.internal.ProcessOperations
1931   18         3       0        0 org.gradle.api.internal.PolymorphicDomainObjectContainerConfigureDelegate
1932   35         8       0        0 org.gradle.api.internal.tasks.options.MethodOptionElement
1933    3         1       0        1 org.gradle.api.internal.tasks.options.OptionValidationException
1934   31         1       3        0 org.gradle.api.internal.tasks.options.OptionNotationParserFactory
1935    8         7       0        1 org.gradle.api.internal.tasks.options.OptionElement
1936   70         7       0        0 org.gradle.api.internal.tasks.options.OptionReader
1937    6         5       0        1 org.gradle.api.internal.tasks.options.OptionDescriptor
1938   37         8       0        0 org.gradle.api.internal.tasks.options.FieldOptionElement
1939   34        10       0        0 org.gradle.api.internal.tasks.options.InstanceOptionDescriptor
1940   38        10       0        0 org.gradle.api.internal.tasks.options.AbstractOptionElement
1941   84        16       8        0 org.gradle.api.internal.tasks.DefaultTaskInputs
1942   26        11       0        0 org.gradle.api.internal.tasks.DefaultTaskCollection
1943    6         2       0        0 org.gradle.api.internal.tasks.SimpleWorkResult
1944    3         2       0        2 org.gradle.api.internal.tasks.TaskDependencyResolveContext
1945   44        11       5        0 org.gradle.api.internal.tasks.DefaultTaskOutputs
1946    3         2       0        0 org.gradle.api.internal.tasks.TaskExecutionContext
1947    5         1       0        0 org.gradle.api.internal.tasks.AbstractTaskDependency
1948    6         4       0        2 org.gradle.api.internal.tasks.TaskContainerInternal
1949    2         1       0        0 org.gradle.api.internal.tasks.ContextAwareTaskAction
1950    2         1       0        0 org.gradle.api.internal.tasks.TaskResolver
1951   74         7       0        0 org.gradle.api.internal.tasks.DefaultTaskDependency
1952   12         2       0        0 org.gradle.api.internal.tasks.DefaultTaskContainerFactory
1953   17         2       0        1 org.gradle.api.internal.tasks.execution.SkipTaskWithNoActionsExecuter
1954   35         3       0        1 org.gradle.api.internal.tasks.execution.SkipUpToDateTaskExecuter
1955    2         1       0        1 org.gradle.api.internal.tasks.execution.TaskValidator
1956   11         2       0        1 org.gradle.api.internal.tasks.execution.SkipEmptySourceFilesTaskExecuter
1957   21         2       0        1 org.gradle.api.internal.tasks.execution.ValidatingTaskExecuter
1958    6         2       0        0 org.gradle.api.internal.tasks.execution.DefaultTaskExecutionContext
1959   35         4       0        1 org.gradle.api.internal.tasks.execution.ExecuteActionsTaskExecuter
1960    8         2       0        1 org.gradle.api.internal.tasks.execution.PostExecutionAnalysisTaskExecuter
1961   16         2       0        1 org.gradle.api.internal.tasks.execution.SkipOnlyIfTaskExecuter
1962   13         2       0        1 org.gradle.api.internal.tasks.execution.ExecuteAtMostOnceTaskExecuter
1963    2         1       0        1 org.gradle.api.internal.tasks.TaskExecuter
1964   42         5       1        1 org.gradle.api.internal.tasks.CachingTaskDependencyResolveContext
1965   48         5       1        0 org.gradle.api.internal.tasks.TaskMutator
1966  110        25       1        0 org.gradle.api.internal.tasks.DefaultTaskContainer
1967   48        15       0        4 org.gradle.api.internal.tasks.TaskStateInternal
1968    2         1       0        0 org.gradle.api.internal.tasks.TaskDependencyInternal
1969    9         1       0        0 org.gradle.api.internal.DynamicObjectUtil
1970   22         4       1        1 org.gradle.api.internal.ThreadGlobalInstantiator
1971   17         8       0        1 org.gradle.api.internal.DynamicObjectHelper
1972   18         5       1        0 org.gradle.api.internal.AbstractBuildableModelElement
1973   31         5       0        0 org.gradle.api.internal.cache.SingleOperationPersistentStore
1974    2         1       0        1 org.gradle.api.internal.cache.Loader
1975    2         1       0        0 org.gradle.api.internal.cache.Cache
1976    2         1       0        1 org.gradle.api.internal.cache.Stash
1977    9         2       1        0 org.gradle.api.internal.cache.CacheAccessSerializer
1978    9         2       3        0 org.gradle.api.internal.cache.BinaryStore
1979   27         5       2        1 org.gradle.api.internal.cache.MinimalPersistentCache
1980    2         1       0        0 org.gradle.api.internal.cache.Store
1981    8         3       0        0 org.gradle.api.internal.cache.MapBackedCache
1982    9         3       0        0 org.gradle.api.internal.cache.CacheSupport
1983    2         1       0        1 org.gradle.api.internal.GradleDistributionLocator
1984   28        10       0        1 org.gradle.api.internal.AbstractNamedDomainObjectContainer
1985   11         4       0        2 org.gradle.api.internal.DocumentationRegistry
1986    7         2       0        0 org.gradle.api.internal.file.DefaultFileVisitDetails
1987   28         3       0        0 org.gradle.api.internal.file.BaseDirFileResolver
1988    8         3       0        0 org.gradle.api.internal.file.ant.BaseDirSelector
1989    6         2       0        1 org.gradle.api.internal.file.ant.AntFileResource
1990   12         4       0        0 org.gradle.api.internal.file.DefaultFileLookup
1991   65        10       5        1 org.gradle.api.internal.file.AbstractFileTree
1992   10         2       0        0 org.gradle.api.internal.file.FileResource
1993    4         3       0        2 org.gradle.api.internal.file.TemporaryFileProvider
1994    4         3       0        3 org.gradle.api.internal.file.FileLookup
1995  133        19       2        0 org.gradle.api.internal.file.AbstractFileResolver
1996   76         5       2        0 org.gradle.api.internal.file.archive.TarFileTree
1997   48         2       2        0 org.gradle.api.internal.file.archive.TarCopyAction
1998   75         4       1        0 org.gradle.api.internal.file.archive.ZipFileTree
1999   46         2       2        0 org.gradle.api.internal.file.archive.ZipCopyAction
2000   27         6       1        0 org.gradle.api.internal.file.archive.compression.GzipArchiver
2001   31         6       1        0 org.gradle.api.internal.file.archive.compression.Bzip2Archiver
2002    6         1       0        0 org.gradle.api.internal.file.archive.compression.SimpleCompressor
2003    2         1       0        2 org.gradle.api.internal.file.archive.compression.ArchiveOutputStreamFactory
2004   17        16       0        0 org.gradle.api.internal.file.FileOperations
2005   42        11       0        0 org.gradle.api.internal.file.AbstractFileTreeElement
2006   11         4       0        0 org.gradle.api.internal.file.AbstractFileResource
2007   94        25       0        0 org.gradle.api.internal.file.DefaultSourceDirectorySet
2008   10         3       0        0 org.gradle.api.internal.file.RelativeFile
2009   17         2       0        1 org.gradle.api.internal.file.BasicFileResolver
2010   56        11       3        2 org.gradle.api.internal.file.CompositeFileCollection
2011   40         7       1        0 org.gradle.api.internal.file.CompositeFileTree
2012   11        10       0        0 org.gradle.api.internal.file.FileResolver
2013    2         1       0        0 org.gradle.api.internal.file.CopyActionProcessingStreamAction
2014   21         4       0        0 org.gradle.api.internal.file.DefaultTemporaryFileProvider
2015   10         4       0        0 org.gradle.api.internal.file.DefaultCompositeFileTree
2016   70        21       0        0 org.gradle.api.internal.file.DefaultFileOperations
2017   56         5       0        0 org.gradle.api.internal.file.FileOrUriNotationParser
2018    6         2       0        0 org.gradle.api.internal.file.RelativePathSpec
2019   99        23       3        2 org.gradle.api.internal.file.AbstractFileCollection
2020   12         4       0        1 org.gradle.api.internal.file.IdentityFileResolver
2021   15        14       0        0 org.gradle.api.internal.file.copy.CopySpecResolver
2022    9         8       0        0 org.gradle.api.internal.file.copy.CopySpecInternal
2023    2         1       0        0 org.gradle.api.internal.file.copy.CopySpecSource
2024   10         2       0        0 org.gradle.api.internal.file.copy.CopyActionExecuter
2025   94        47       0        0 org.gradle.api.internal.file.copy.DelegatingCopySpecInternal
2026    1         0       0        1 org.gradle.api.internal.file.copy.FileCopyActionImpl
2027   15         2       1        0 org.gradle.api.internal.file.copy.FileCopyAction
2028   36         2       2        0 org.gradle.api.internal.file.copy.SyncCopyActionDecorator
2029   91         2       2        1 org.gradle.api.internal.file.copy.NormalizingCopyActionDecorator
2030    2         1       0        0 org.gradle.api.internal.file.copy.CopyAction
2031   11         2       0        0 org.gradle.api.internal.file.copy.CopySpecActionImpl
2032    1         0       0        1 org.gradle.api.internal.file.copy.ReadableCopySpec
2033   33         5       0        0 org.gradle.api.internal.file.copy.DeleteActionImpl
2034   53         6       0        1 org.gradle.api.internal.file.copy.LineFilter
2035   37         7       3        2 org.gradle.api.internal.file.copy.FilterChain
2036   23         2       1        0 org.gradle.api.internal.file.copy.DuplicateHandlingCopyActionDecorator
2037   26         6       0        0 org.gradle.api.internal.file.copy.CopyFileVisitorImpl
2038    8         2       0        0 org.gradle.api.internal.file.copy.RenamingCopyAction
2039    2         1       0        0 org.gradle.api.internal.file.copy.ZipCompressor
2040    2         1       0        0 org.gradle.api.internal.file.copy.FileCopyDetailsInternal
2041   10         2       0        0 org.gradle.api.internal.file.copy.CopySpecBackedCopyActionProcessingStream
2042   26         3       0        0 org.gradle.api.internal.file.copy.PathNotationParser
2043   14         4       0        0 org.gradle.api.internal.file.copy.DestinationRootCopySpec
2044   27         6       0        0 org.gradle.api.internal.file.copy.FileCopier
2045  111        30       1        0 org.gradle.api.internal.file.copy.DefaultFileCopyDetails
2046  106        39       0        1 org.gradle.api.internal.file.copy.CopySpecWrapper
2047   14         2       0        0 org.gradle.api.internal.file.copy.DefaultZipCompressor
2048   23         8       0        0 org.gradle.api.internal.file.copy.SingleParentCopySpec
2049    9         2       0        0 org.gradle.api.internal.file.copy.MatchingCopyAction
2050    2         1       0        0 org.gradle.api.internal.file.copy.CopyActionProcessingStream
2051   14         3       0        0 org.gradle.api.internal.file.copy.RegExpNameMapper
2052  282        50       5        0 org.gradle.api.internal.file.copy.DefaultCopySpec
2053    1         0       0        1 org.gradle.api.internal.file.copy.CopyActionImpl
2054   15         6       0        0 org.gradle.api.internal.file.UnionFileCollection
2055    9         4       0        0 org.gradle.api.internal.file.pattern.EndOfPathMatcher
2056   22         1       0        0 org.gradle.api.internal.file.pattern.PatternStepFactory
2057    5         4       0        4 org.gradle.api.internal.file.pattern.PathMatcher
2058    3         1       0        0 org.gradle.api.internal.file.pattern.AnyWildcardPatternStep
2059   17         5       0        0 org.gradle.api.internal.file.pattern.GreedyPathMatcher
2060    2         1       0        0 org.gradle.api.internal.file.pattern.PatternStep
2061   36         3       1        0 org.gradle.api.internal.file.pattern.PatternMatcherFactory
2062   24         3       0        0 org.gradle.api.internal.file.pattern.RegExpPatternStep
2063    8         2       0        1 org.gradle.api.internal.file.pattern.FixedPatternStep
2064   33         5       0        0 org.gradle.api.internal.file.pattern.FixedStepsPathMatcher
2065   10         2       0        1 org.gradle.api.internal.file.pattern.WildcardPrefixPatternStep
2066    5         1       1        0 org.gradle.api.internal.file.TmpDirTemporaryFileProvider
2067   11         5       0        1 org.gradle.api.internal.file.collections.EmptyFileTree
2068   40         9       0        1 org.gradle.api.internal.file.collections.FileTreeAdapter
2069   14         7       0        1 org.gradle.api.internal.file.collections.DelegatingFileTree
2070    3         2       0        2 org.gradle.api.internal.file.collections.ResolvableFileCollectionResolveContext
2071  160        11       4        3 org.gradle.api.internal.file.collections.DefaultFileCollectionResolveContext
2072   79         8       3        2 org.gradle.api.internal.file.collections.MapFileTree
2073   16         4       0        1 org.gradle.api.internal.file.collections.ListBackedFileSet
2074    2         1       0        1 org.gradle.api.internal.file.collections.RandomAccessFileCollection
2075    2         1       0        2 org.gradle.api.internal.file.collections.FileSystemMirroringFileTree
2076    3         2       0        2 org.gradle.api.internal.file.collections.FileCollectionContainer
2077   38        11       0        1 org.gradle.api.internal.file.collections.DefaultConfigurableFileCollection
2078    5         2       0        0 org.gradle.api.internal.file.collections.SimpleFileCollection
2079    9         3       0        1 org.gradle.api.internal.file.collections.SingletonFileTree
2080    2         1       0        2 org.gradle.api.internal.file.collections.MinimalFileTree
2081   63         6       0        1 org.gradle.api.internal.file.collections.SingleIncludePatternFileTree
2082    2         1       0        1 org.gradle.api.internal.file.collections.MinimalFileCollection
2083    2         1       0        1 org.gradle.api.internal.file.collections.PatternFilterableFileTree
2084    7         2       0        1 org.gradle.api.internal.file.collections.LazilyInitializedFileTree
2085    4         3       0        3 org.gradle.api.internal.file.collections.FileCollectionResolveContext
2086   41        19       0        1 org.gradle.api.internal.file.collections.DelegatingFileCollection
2087    2         1       0        1 org.gradle.api.internal.file.collections.MinimalFileSet
2088    2         1       0        1 org.gradle.api.internal.file.collections.LocalFileTree
2089   81        25       1        0 org.gradle.api.internal.file.collections.DefaultConfigurableFileTree
2090    7         2       0        1 org.gradle.api.internal.file.collections.LazilyInitializedFileCollection
2091   82        15       0        3 org.gradle.api.internal.file.collections.DirectoryFileTree
2092   18         2       1        2 org.gradle.api.internal.file.collections.BuildDependenciesOnlyFileCollectionResolveContext
2093   15         5       0        1 org.gradle.api.internal.file.collections.FileCollectionAdapter
2094   19         6       0        0 org.gradle.api.internal.file.UnionFileTree
2095   25         9       0        0 org.gradle.api.internal.file.DefaultFileTreeElement
2096   21         6       0        0 org.gradle.api.internal.file.MaybeCompressedFileResource
2097    2         1       0        0 org.gradle.api.internal.DomainObjectContext
2098    3         1       0        0 org.gradle.api.internal.hash.DefaultHasher
2099    2         1       0        0 org.gradle.api.internal.hash.Hasher
2100   21        10       0        0 org.gradle.api.internal.DefaultDomainObjectSet
2101    2         1       0        2 org.gradle.api.internal.specs.ExplainingSpec
2102   15         2       2        0 org.gradle.api.internal.specs.ExplainingSpecs
2103   10         3       0        0 org.gradle.api.internal.plugins.PluginApplication
2104    4         3       0        1 org.gradle.api.internal.plugins.PluginRegistry
2105   17         8       0        0 org.gradle.api.internal.plugins.DefaultPluginCollection
2106  120        18       1        1 org.gradle.api.internal.plugins.DefaultConvention
2107   15         4       0        0 org.gradle.api.internal.plugins.ExtraPropertiesDynamicObjectAdapter
2108   22         2       1        0 org.gradle.api.internal.plugins.PluginModelRuleExtractor
2109    1         0       0        0 org.gradle.api.internal.plugins.PluginApplicationAction
2110   88        16       3        0 org.gradle.api.internal.plugins.DefaultPluginContainer
2111   11         4       0        0 org.gradle.api.internal.plugins.PluginDescriptor
2112   30         7       0        0 org.gradle.api.internal.plugins.DefaultExtraPropertiesExtension
2113    2         1       0        1 org.gradle.api.internal.plugins.ExtensionContainerInternal
2114   16         3       0        0 org.gradle.api.internal.plugins.CorePluginRegistry
2115   50         7       1        0 org.gradle.api.internal.plugins.DefaultPluginRegistry
2116    2         1       0        0 org.gradle.api.internal.plugins.PluginDescriptorLocator
2117   94        14       2        0 org.gradle.api.internal.plugins.ExtensionsStorage
2118   31         7       0        1 org.gradle.api.internal.plugins.DslObject
2119    3         1       0        0 org.gradle.api.internal.plugins.PluginApplicationException
2120   10         2       0        0 org.gradle.api.internal.plugins.ClassloaderBackedPluginDescriptorLocator
2121    4         3       0        1 org.gradle.api.internal.plugins.EmbeddableJavaProject
2122   61         9       3        0 org.gradle.api.internal.plugins.DefaultObjectConfigurationAction
2123    2         1       0        1 org.gradle.api.internal.TaskExecutionHistory
2124   18         2       0        0 org.gradle.api.internal.DependencyClassPathProvider
2125   71         8       4        1 org.gradle.api.internal.ConventionAwareHelper
2126   23        11       0        1 org.gradle.api.internal.DefaultNamedDomainObjectSet
2127   61         7       0        1 org.gradle.api.internal.DependencyInjectingInstantiator
2128    3         1       0        0 org.gradle.api.internal.NoNamingPropertyException
2129    2         1       0        0 org.gradle.api.internal.ClassPathRegistry
2130    3         1       0        1 org.gradle.api.internal.resources.ResourceIsAFolderException
2131   16         6       0        0 org.gradle.api.internal.resources.DefaultTextResourceFactory
2132   24         8       0        0 org.gradle.api.internal.resources.StringBackedTextResource
2133   33         8       0        0 org.gradle.api.internal.resources.FileCollectionBackedTextResource
2134   12         1       1        0 org.gradle.api.internal.resources.FileCollectionBackedArchiveTextResource
2135   17         5       0        0 org.gradle.api.internal.resources.DefaultResourceHandler
2136   14         3       0        0 org.gradle.api.internal.resources.URIBuilder
2137  152        33       3        6 org.gradle.api.internal.DefaultNamedDomainObjectCollection
2138   24         4       0        0 org.gradle.api.internal.ReflectiveNamedDomainObjectFactory
2139   25         7       1        6 org.gradle.api.internal.FactoryNamedDomainObjectContainer
2140    2         1       0        2 org.gradle.api.internal.coerce.MethodArgumentsTransformer
2141   33         3       1        0 org.gradle.api.internal.coerce.TypeCoercingMethodArgumentsTransformer
2142  100        45       0        0 org.gradle.api.internal.TypedDomainObjectContainerWrapper
2143    3         2       0        0 org.gradle.api.internal.component.ComponentTypeRegistration
2144    3         2       0        0 org.gradle.api.internal.component.ComponentTypeRegistry
2145   28         2       1        0 org.gradle.api.internal.component.DefaultComponentTypeRegistry
2146    2         1       0        0 org.gradle.api.internal.component.SoftwareComponentInternal
2147    3         1       0        0 org.gradle.api.internal.component.ArtifactType
2148    3         1       0        0 org.gradle.api.internal.component.DefaultSoftwareComponentContainer
2149    3         2       0        0 org.gradle.api.internal.component.Usage
2150    6         3       1        1 org.gradle.api.internal.ConventionMapping
2151   25         5       1        0 org.gradle.api.internal.ChainingTransformer
2152   24         2       0        0 org.gradle.api.internal.DefaultClassPathProvider
2153   32        10       0        0 org.gradle.api.internal.initialization.DefaultScriptHandler
2154   41         3       2        0 org.gradle.api.internal.initialization.DefaultClassLoaderCache
2155    3         2       0        0 org.gradle.api.internal.initialization.ScriptHandlerFactory
2156   28         9       0        0 org.gradle.api.internal.initialization.AbstractScriptHandler
2157    3         1       0        0 org.gradle.api.internal.initialization.BasicDomainObjectContext
2158   11         2       0        0 org.gradle.api.internal.initialization.ScriptHandlerClassLoaderFactory
2159    9         8       0        8 org.gradle.api.internal.initialization.ClassLoaderScope
2160    2         1       0        0 org.gradle.api.internal.initialization.ClassLoaderCache
2161   12         3       0        0 org.gradle.api.internal.initialization.ScriptClassLoader
2162   22         9       0        0 org.gradle.api.internal.initialization.RootClassLoaderScope
2163  101        15       0        0 org.gradle.api.internal.initialization.DefaultClassLoaderScope
2164   19         3       1        0 org.gradle.api.internal.initialization.DefaultScriptHandlerFactory
2165   11         2       0        0 org.gradle.api.internal.ClassGeneratorBackedInstantiator
2166   95        19       1        0 org.gradle.api.internal.DefaultNamedDomainObjectList
2167   11         3       0        0 org.gradle.api.internal.NamedDomainObjectContainerConfigureDelegate
2168    2         1       0        1 org.gradle.api.internal.HasConvention
2169   13         4       0        5 org.gradle.api.internal.PropertiesTransformer
2170    6         5       0        0 org.gradle.api.internal.project.ProjectIdentifier
2171   44         9       0        0 org.gradle.api.internal.project.ant.BasicAntBuilder
2172   24        11       0        0 org.gradle.api.internal.project.ant.AntLoggingAdapter
2173   10         3       0        0 org.gradle.api.internal.project.AbstractPluginAware
2174   84        11       4        0 org.gradle.api.internal.project.DefaultAntBuilder
2175   18         2       0        0 org.gradle.api.internal.project.ProjectFactory
2176    3         2       0        3 org.gradle.api.internal.project.IsolatedAntBuilder
2177   16         3       0        0 org.gradle.api.internal.project.DefaultAntBuilderFactory
2178   26        22       0        0 org.gradle.api.internal.project.ProjectInternal
2179    2         1       0        1 org.gradle.api.internal.project.IProjectFactory
2180    6         1       0        0 org.gradle.api.internal.project.DefaultProjectTaskLister
2181    7         2       1        0 org.gradle.api.internal.project.taskfactory.InputPropertyAnnotationHandler
2182   77         8       1        0 org.gradle.api.internal.project.taskfactory.TaskFactory
2183    3         2       0        0 org.gradle.api.internal.project.taskfactory.ITaskFactory
2184    2         1       0        0 org.gradle.api.internal.project.taskfactory.ValidationAction
2185   31         3       2        0 org.gradle.api.internal.project.taskfactory.OutputFilePropertyAnnotationHandler
2186  233         9      11        1 org.gradle.api.internal.project.taskfactory.AnnotationProcessingTaskFactory
2187   20         2       2        0 org.gradle.api.internal.project.taskfactory.InputDirectoryPropertyAnnotationHandler
2188   16         2       2        0 org.gradle.api.internal.project.taskfactory.InputFilePropertyAnnotationHandler
2189    3         2       0        3 org.gradle.api.internal.project.taskfactory.PropertyAnnotationHandler
2190   32         3       2        0 org.gradle.api.internal.project.taskfactory.OutputDirectoryPropertyAnnotationHandler
2191   10         3       0        1 org.gradle.api.internal.project.taskfactory.DependencyAutoWireTaskFactory
2192   11         2       1        0 org.gradle.api.internal.project.taskfactory.InputFilesPropertyAnnotationHandler
2193   14         2       1        0 org.gradle.api.internal.project.taskfactory.NestedBeanPropertyAnnotationHandler
2194    8         7       0        6 org.gradle.api.internal.project.taskfactory.PropertyActionContext
2195    2         1       0        0 org.gradle.api.internal.project.taskfactory.UpdateAction
2196    8         7       0        0 org.gradle.api.internal.project.ProjectRegistry
2197    2         1       0        1 org.gradle.api.internal.project.ProjectTaskLister
2198    5         2       0        0 org.gradle.api.internal.project.DefaultProjectAccessListener
2199    3         1       0        0 org.gradle.api.internal.project.DefaultProject
2200   37         9       0        0 org.gradle.api.internal.project.ProjectStateInternal
2201   45         9       1        0 org.gradle.api.internal.project.DefaultProjectRegistry
2202  439       143       7        2 org.gradle.api.internal.project.AbstractProject
2203    2         1       0        1 org.gradle.api.internal.ClassPathProvider
2204   22        11       0        1 org.gradle.api.internal.AbstractDynamicObject
2205   11         3       0        0 org.gradle.api.internal.MissingMethodException
2206    2         1       0        0 org.gradle.api.internal.ExceptionAnalyser
2207   15        14       0        1 org.gradle.api.internal.TaskInternal
2208   15         5       0        1 org.gradle.api.internal.DomNode
2209  359        76      27        0 org.gradle.api.internal.AbstractTask
2210   54        26       0        0 org.gradle.api.internal.DelegatingDomainObjectSet
2211   10         2       0        0 org.gradle.api.internal.DefaultClassPathRegistry
2212    2         1       0        0 org.gradle.api.internal.PolymorphicDomainObjectContainerInternal
2213   41        10       2        0 org.gradle.api.internal.DefaultPolymorphicDomainObjectContainer
2214    4         3       0        0 org.gradle.api.internal.TaskOutputsInternal
2215    3         1       0        0 org.gradle.api.internal.NullNamingPropertyException
2216   53         6       1        0 org.gradle.api.internal.ConfigureDelegate
2217   76        10       0        1 org.gradle.api.internal.CompositeDynamicObject
2218  507         1       3        2 org.gradle.api.internal.AsmBackedClassGenerator
2219    2         1       0        2 org.gradle.api.internal.IConventionAware
2220    2         1       0        0 org.gradle.api.internal.ClassGenerator
2221  146        41       1        1 org.gradle.api.internal.DefaultDomainObjectCollection
2222   50        11       2        2 org.gradle.api.internal.CompositeDomainObjectSet
2223   10         2       0        1 org.gradle.api.internal.UserCodeAction
2224   25         5       0        0 org.gradle.api.internal.ConfigureByMapAction
2225    8         7       0        2 org.gradle.api.internal.SettingsInternal
2226   72        11       1        0 org.gradle.api.internal.collections.FilteredList
2227   20         5       0        1 org.gradle.api.internal.collections.CollectionFilter
2228   31         7       1        0 org.gradle.api.internal.collections.CollectionEventRegister
2229    3         1       0        0 org.gradle.api.internal.collections.FilteredSet
2230   81        15       1        0 org.gradle.api.internal.collections.FilteredCollection
2231   18         2       0        0 org.gradle.api.internal.DynamicModulesClassPathProvider
2232   88        14       3        3 org.gradle.api.internal.ExtensibleDynamicObject
2233    2         1       0        0 org.gradle.api.internal.changedetection.TaskArtifactStateRepository
2234   38         2       1        0 org.gradle.api.internal.changedetection.changes.ShortCircuitTaskArtifactStateRepository
2235   25         4       1        0 org.gradle.api.internal.changedetection.changes.RebuildIncrementalTaskInputs
2236   56         2       1        0 org.gradle.api.internal.changedetection.changes.DefaultTaskArtifactStateRepository
2237   13         7       0        0 org.gradle.api.internal.changedetection.changes.NoHistoryArtifactState
2238   22         6       0        0 org.gradle.api.internal.changedetection.changes.StatefulIncrementalTaskInputs
2239    2         1       0        0 org.gradle.api.internal.changedetection.changes.IncrementalTaskInputsInternal
2240   18         4       0        0 org.gradle.api.internal.changedetection.changes.ChangesOnlyIncrementalTaskInputs
2241    4         3       0        0 org.gradle.api.internal.changedetection.state.FileSnapshotRepository
2242    2         1       0        1 org.gradle.api.internal.changedetection.state.FileSnapshotter
2243  108         4       6        0 org.gradle.api.internal.changedetection.state.DefaultFileCollectionSnapshotter
2244  158         5       5        0 org.gradle.api.internal.changedetection.state.CacheBackedTaskHistoryRepository
2245   27         4       1        0 org.gradle.api.internal.changedetection.state.MapMergeChangeListener
2246   19         7       0        0 org.gradle.api.internal.changedetection.state.DefaultTaskArtifactStateCacheAccess
2247   20        10       0        3 org.gradle.api.internal.changedetection.state.TaskExecution
2248    4         3       0        3 org.gradle.api.internal.changedetection.state.FileCollectionSnapshotter
2249   26         3       0        0 org.gradle.api.internal.changedetection.state.OutputFilesSnapshotSerializer
2250   57         2       1        0 org.gradle.api.internal.changedetection.state.InMemoryTaskArtifactCache
2251   38         2       0        0 org.gradle.api.internal.changedetection.state.DefaultFileSnapshotterSerializer
2252    6         1       1        0 org.gradle.api.internal.changedetection.state.TaskHistoryRepository
2253    3         1       0        0 org.gradle.api.internal.changedetection.state.NoOpDecorator
2254    5         1       1        1 org.gradle.api.internal.changedetection.state.FilesSnapshotSet
2255   37         2       2        0 org.gradle.api.internal.changedetection.state.CachingFileSnapshotter
