Nr.   Classes Functions      NCSS  Javadocs Package
4246    1         0       0        0 org.gradle.messaging.remote.internal.protocol.WorkerStopping
4247    3         1       0        0 org.gradle.messaging.remote.internal.protocol.ProducerUnavailable
4248    3         1       0        0 org.gradle.messaging.remote.internal.protocol.ProducerReady
4249   23         7       0        0 org.gradle.messaging.remote.internal.protocol.ProducerMessage
4250    3         2       0        0 org.gradle.messaging.remote.internal.protocol.PayloadMessage
4251    1         0       0        0 org.gradle.messaging.remote.internal.protocol.EndOfStreamEvent
4252    3         1       0        0 org.gradle.messaging.remote.internal.protocol.ConsumerReady
4253   17         5       0        0 org.gradle.messaging.remote.internal.protocol.MessageCredits
4254   27         8       0        0 org.gradle.messaging.remote.internal.protocol.ParticipantAvailable
4255    4         3       0        3 org.gradle.messaging.remote.internal.protocol.RouteAvailableMessage
4256   10         3       0        0 org.gradle.messaging.remote.internal.protocol.ProducerAvailable
4257    3         1       0        0 org.gradle.messaging.remote.internal.protocol.ProducerStopped
4258   16         5       0        0 org.gradle.messaging.remote.internal.protocol.LookupRequest
4259  114         2       2        0 org.gradle.messaging.remote.internal.protocol.DiscoveryProtocolSerializer
4260   19         6       0        0 org.gradle.messaging.remote.internal.protocol.ParticipantUnavailable
4261   11         3       0        0 org.gradle.messaging.remote.internal.protocol.StatelessMessage
4262    3         1       0        0 org.gradle.messaging.remote.internal.protocol.ConsumerStopped
4263   21         6       0        0 org.gradle.messaging.remote.internal.protocol.RemoteMethodInvocation
4264   23         7       0        0 org.gradle.messaging.remote.internal.protocol.Request
4265   36         4       1        1 org.gradle.messaging.remote.internal.AsyncConnectionAdapter
4266   32         4       0        0 org.gradle.messaging.remote.internal.RemoteDisconnectProtocol
4267    3         2       0        3 org.gradle.messaging.remote.internal.AsyncConnection
4268   51         4       1        0 org.gradle.messaging.remote.internal.ChannelLookupProtocol
4269    3         2       0        1 org.gradle.messaging.remote.internal.inet.InetEndpoint
4270   24         1       0        0 org.gradle.messaging.remote.internal.inet.TcpOutgoingConnector
4271   10         4       0        0 org.gradle.messaging.remote.internal.inet.SocketConnectCompletion
4272  118         7       2        0 org.gradle.messaging.remote.internal.inet.SocketConnection
4273  147        10       2        6 org.gradle.messaging.remote.internal.inet.InetAddressFactory
4274   29         9       0        0 org.gradle.messaging.remote.internal.inet.MultiChoiceAddress
4275   25         8       0        0 org.gradle.messaging.remote.internal.inet.SocketInetAddress
4276   50         6       0        0 org.gradle.messaging.remote.internal.inet.MulticastConnection
4277   55         2       2        0 org.gradle.messaging.remote.internal.inet.TcpIncomingConnector
4278  103        11       3        5 org.gradle.messaging.remote.internal.EagerReceiveBuffer
4279    3         1       0        0 org.gradle.messaging.remote.internal.ConnectException
4280   48         6       0        0 org.gradle.messaging.remote.internal.BufferingProtocol
4281    2         1       0        0 org.gradle.messaging.remote.internal.IncomingBroadcast
4282   73         6       0        0 org.gradle.messaging.remote.internal.SendProtocol
4283   54         3       1        0 org.gradle.messaging.remote.internal.DefaultOutgoingBroadcast
4284   44         6       0        0 org.gradle.messaging.remote.internal.ChannelRegistrationProtocol
4285    1         0       0        1 org.gradle.messaging.remote.internal.Connection
4286   21         4       0        1 org.gradle.messaging.remote.internal.PlaceholderException
4287   22         3       2        0 org.gradle.messaging.remote.internal.DefaultMessageSerializer
4288    2         1       0        1 org.gradle.messaging.remote.internal.IncomingConnector
4289    8         5       1        1 org.gradle.messaging.remote.internal.ProtocolContext
4290    2         1       0        2 org.gradle.messaging.remote.internal.hub.RejectedMessageListener
4291   26         5       0        0 org.gradle.messaging.remote.internal.hub.ConnectionSet
4292   75         3       2        0 org.gradle.messaging.remote.internal.hub.MethodInvocationSerializer
4293    2         1       0        0 org.gradle.messaging.remote.internal.hub.protocol.Routable
4294   14         5       0        0 org.gradle.messaging.remote.internal.hub.protocol.RejectedMessage
4295    3         1       1        0 org.gradle.messaging.remote.internal.hub.protocol.InterHubMessage
4296   17         5       0        0 org.gradle.messaging.remote.internal.hub.protocol.ChannelIdentifier
4297    8         3       0        0 org.gradle.messaging.remote.internal.hub.protocol.ConnectionEstablished
4298    5         2       0        0 org.gradle.messaging.remote.internal.hub.protocol.EndOfStream
4299   14         5       0        0 org.gradle.messaging.remote.internal.hub.protocol.ChannelMessage
4300    8         3       0        0 org.gradle.messaging.remote.internal.hub.protocol.ConnectionClosed
4301    8         2       0        0 org.gradle.messaging.remote.internal.hub.MessageHubBackedClient
4302    3         2       0        3 org.gradle.messaging.remote.internal.hub.HubStateListener
4303   14         3       0        0 org.gradle.messaging.remote.internal.hub.OutgoingQueue
4304   14         2       1        0 org.gradle.messaging.remote.internal.hub.MessageHubBackedServer
4305   25         6       0        0 org.gradle.messaging.remote.internal.hub.ConnectionState
4306   22         2       0        0 org.gradle.messaging.remote.internal.hub.queue.QueueInitializer
4307   51         7       0        0 org.gradle.messaging.remote.internal.hub.queue.MultiEndPointQueue
4308   25         3       0        0 org.gradle.messaging.remote.internal.hub.queue.MultiChannelQueue
4309   21         4       0        0 org.gradle.messaging.remote.internal.hub.queue.EndPointQueue
4310    5         2       0        0 org.gradle.messaging.remote.internal.hub.IncomingQueue
4311   65         3       2        0 org.gradle.messaging.remote.internal.hub.InterHubMessageSerializer
4312  188         7       6        7 org.gradle.messaging.remote.internal.hub.MessageHub
4313   39         8       1        0 org.gradle.messaging.remote.internal.hub.MessageHubBackedObjectConnection
4314  161         5      10        0 org.gradle.messaging.remote.internal.ProtocolStack
4315  118         6       1        1 org.gradle.messaging.remote.internal.MessageHub
4316    2         1       0        2 org.gradle.messaging.remote.MessagingClient
4317    2         1       0        2 org.gradle.messaging.remote.Address
4318    4         3       0        2 org.gradle.messaging.remote.ConnectionAcceptor
4319    2         1       0        2 org.gradle.messaging.remote.MessagingServer
4320    4         3       0        4 org.gradle.messaging.remote.ObjectConnection
4321    4         3       0        4 org.gradle.language.PreprocessingTool
4322   41        13       0        6 org.gradle.language.assembler.tasks.Assemble
4323    1         0       0        1 org.gradle.language.assembler.AssemblerSourceSet
4324    4         1       0        1 org.gradle.language.assembler.plugins.AssemblerPlugin
4325   17         1       1        1 org.gradle.language.assembler.plugins.AssemblerLangPlugin
4326   17         4       0        0 org.gradle.language.assembler.plugins.internal.AssembleTaskConfig
4327    3         1       0        0 org.gradle.language.assembler.internal.DefaultAssemblerSourceSet
4328   12         4       0        0 org.gradle.language.assembler.internal.DefaultAssembleSpec
4329    3         1       0        1 org.gradle.language.cpp.tasks.CppCompile
4330    4         1       0        1 org.gradle.language.cpp.plugins.CppPlugin
4331   17         1       1        1 org.gradle.language.cpp.plugins.CppLangPlugin
4332    1         0       0        1 org.gradle.language.cpp.CppSourceSet
4333    1         0       0        0 org.gradle.language.cpp.internal.DefaultCppCompileSpec
4334    3         1       0        0 org.gradle.language.cpp.internal.DefaultCppSourceSet
4335    3         1       0        1 org.gradle.language.objectivecpp.tasks.ObjectiveCppCompile
4336   17         1       1        1 org.gradle.language.objectivecpp.plugins.ObjectiveCppLangPlugin
4337    4         1       0        1 org.gradle.language.objectivecpp.plugins.ObjectiveCppPlugin
4338    1         0       0        0 org.gradle.language.objectivecpp.internal.DefaultObjectiveCppCompileSpec
4339    3         1       0        0 org.gradle.language.objectivecpp.internal.DefaultObjectiveCppSourceSet
4340    1         0       0        1 org.gradle.language.objectivecpp.ObjectiveCppSourceSet
4341   55        18       0       10 org.gradle.language.rc.tasks.WindowsResourceCompile
4342    4         1       0        1 org.gradle.language.rc.plugins.WindowsResourcesPlugin
4343   21         1       1        1 org.gradle.language.rc.plugins.WindowsResourceScriptPlugin
4344   24         4       1        0 org.gradle.language.rc.plugins.internal.WindowsResourcesCompileTaskConfig
4345    1         0       0        0 org.gradle.language.rc.internal.DefaultWindowsResourceCompileSpec
4346    3         1       0        0 org.gradle.language.rc.internal.DefaultWindowsResourceSet
4347    1         0       0        1 org.gradle.language.rc.WindowsResourceSet
4348    3         1       0        1 org.gradle.language.c.tasks.CCompile
4349    4         1       0        1 org.gradle.language.c.plugins.CPlugin
4350   17         1       1        1 org.gradle.language.c.plugins.CLangPlugin
4351    1         0       0        0 org.gradle.language.c.internal.DefaultCCompileSpec
4352    3         1       0        0 org.gradle.language.c.internal.DefaultCSourceSet
4353    1         0       0        1 org.gradle.language.c.CSourceSet
4354   63        21       0       11 org.gradle.language.nativeplatform.tasks.AbstractNativeCompileTask
4355    4         3       0        0 org.gradle.language.nativeplatform.internal.incremental.SourceIncludes
4356   71         5       0        2 org.gradle.language.nativeplatform.internal.incremental.sourceparser.PreprocessingReader
4357    5         1       1        1 org.gradle.language.nativeplatform.internal.incremental.sourceparser.CSourceParser
4358   32         3       1        0 org.gradle.language.nativeplatform.internal.incremental.sourceparser.RegexBackedCSourceParser
4359   52         8       2        0 org.gradle.language.nativeplatform.internal.incremental.IncrementalNativeCompiler
4360   25         5       0        0 org.gradle.language.nativeplatform.internal.incremental.DefaultSourceIncludesResolver
4361    8         2       0        0 org.gradle.language.nativeplatform.internal.incremental.IncrementalCompilerBuilder
4362   70         2       1        0 org.gradle.language.nativeplatform.internal.incremental.IncrementalCompileProcessor
4363   16         6       0        0 org.gradle.language.nativeplatform.internal.incremental.CompilationFileState
4364   10         3       0        0 org.gradle.language.nativeplatform.internal.incremental.DefaultIncrementalCompilation
4365   11         4       0        0 org.gradle.language.nativeplatform.internal.incremental.CompilationState
4366   13         2       0        0 org.gradle.language.nativeplatform.internal.incremental.DefaultSourceIncludesParser
4367    2         1       0        0 org.gradle.language.nativeplatform.internal.incremental.SourceIncludesParser
4368   33         7       0        0 org.gradle.language.nativeplatform.internal.incremental.DefaultSourceIncludes
4369    2         1       0        0 org.gradle.language.nativeplatform.internal.incremental.SourceIncludesResolver
4370    3         2       0        0 org.gradle.language.nativeplatform.internal.incremental.IncrementalCompilation
4371   23         7       0        0 org.gradle.language.nativeplatform.internal.incremental.ResolvedInclude
4372   71         3       4        0 org.gradle.language.nativeplatform.internal.incremental.CompilationStateSerializer
4373   51        20       0        0 org.gradle.language.nativeplatform.internal.AbstractNativeCompileSpec
4374   35         5       2        0 org.gradle.language.nativeplatform.internal.CompileTaskConfig
4375   12         3       0        1 org.gradle.language.nativeplatform.internal.AbstractHeaderExportingDependentSourceSet
4376    5         3       0        0 org.gradle.language.nativeplatform.internal.registry.NativeLanguageServices
4377    5         2       0        0 org.gradle.language.nativeplatform.internal.NativeLanguageRegistration
4378   13         4       0        1 org.gradle.language.nativeplatform.internal.AbstractHeaderExportingSourceSet
4379    8         3       0        0 org.gradle.language.nativeplatform.internal.DefaultPreprocessingTool
4380    3         1       0        1 org.gradle.language.objectivec.tasks.ObjectiveCCompile
4381   17         1       1        1 org.gradle.language.objectivec.plugins.ObjectiveCLangPlugin
4382    4         1       0        1 org.gradle.language.objectivec.plugins.ObjectiveCPlugin
4383    1         0       0        0 org.gradle.language.objectivec.internal.DefaultObjectiveCCompileSpec
4384    3         1       0        0 org.gradle.language.objectivec.internal.DefaultObjectiveCSourceSet
4385    1         0       0        1 org.gradle.language.objectivec.ObjectiveCSourceSet
4386    1         0       0        1 org.gradle.openapi.external.ui.DualPaneUIInteractionVersion1
4387    5         4       0        5 org.gradle.openapi.external.ui.AlternateUIInteractionVersion1
4388    4         3       0        1 org.gradle.openapi.external.ui.GradleTabVersion1
4389    2         1       0        2 org.gradle.openapi.external.ui.CommandLineArgumentAlteringListenerVersion1
4390    3         2       0        1 org.gradle.openapi.external.ui.GradleUIInteractionVersion1
4391   29        26       1       25 org.gradle.openapi.external.ui.BasicGradleUIVersion1
4392    2         1       0        1 org.gradle.openapi.external.ui.SinglePaneUIVersion1
4393   21        20       0        1 org.gradle.openapi.external.ui.SettingsNodeVersion1
4394    5         4       0        5 org.gradle.openapi.external.ui.OutputObserverVersion1
4395    1         0       0        0 org.gradle.openapi.external.ui.SinglePaneUIInteractionVersion1
4396    9         8       0        4 org.gradle.openapi.external.ui.OutputUILordVersion1
4397   13        10       2        9 org.gradle.openapi.external.runner.GradleRunnerInteractionVersion1
4398    6         5       0        6 org.gradle.openapi.external.foundation.TaskVersion1
4399    9         8       0        9 org.gradle.openapi.external.foundation.GradleInterfaceVersion2
4400    4         3       0        4 org.gradle.openapi.external.foundation.favorites.FavoriteTaskVersion1
4401   10         9       0       10 org.gradle.openapi.external.foundation.favorites.FavoritesEditorVersion1
4402   11        10       0       10 org.gradle.openapi.external.foundation.GradleInterfaceVersion1
4403    9         5       0        6 org.gradle.openapi.external.foundation.RequestVersion1
4404    5         4       0        5 org.gradle.openapi.external.foundation.RequestObserverVersion1
4405   13        12       0        9 org.gradle.openapi.external.foundation.ProjectVersion1
4406    5         2       0        0 org.mockitousage.testng.ResetMocksInParentTestClassTooTest
4407   13         2       0        0 org.mockitousage.testng.CaptorAnnotatedFieldShouldBeClearedTest
4408   10         1       0        0 org.mockitousage.testng.AnnotatedFieldsShouldBeInitializedByMockitoTestNGListenerTest
4409    5         1       0        0 org.mockitousage.testng.InitializeChildTestWhenParentHasListenerTest
4410    2         0       0        0 org.mockitousage.testng.ParentTest
4411   10         1       0        0 org.mockitousage.testng.TestWithoutListenerShouldNotInitializeAnnotatedFieldsTest
4412   19        12       0        1 org.mockitousage.testng.utils.FailureRecordingListener
4413   26         5       0        0 org.mockitousage.testng.failuretests.TestNGShouldFailWhenMockitoListenerFailsTest
4414    5         2       0        1 org.mockitousage.testng.failuretests.FailingOnPurposeBecauseWrongStubbingSyntaxInConfigurationMethod
4415    5         1       0        1 org.mockitousage.testng.failuretests.FailingOnPurposeBecauseIncorrectStubbingSyntax
4416    3         1       0        1 org.mockitousage.testng.failuretests.FailingOnPurposeBecauseIncorrectAnnotationUsage
4417    3         0       0        0 org.mockitousage.testng.SomeType
4418   19         3       0        0 org.mockitousage.testng.MockFieldsShouldBeResetBetweenTestMethodsTest
4419    5         2       0        0 org.mockitousage.testng.EnsureMocksAreInitializedBeforeBeforeClassMethodTest
4420    6         2       0        0 org.mockitousage.testng.ConfigurationMethodTest
4421    9         3       0        0 org.mockitousage.testng.DontResetMocksIfNoListenerTest
4422   22         6       0        1 org.mockito.testng.MockitoBeforeTestNGMethod
4423   21         4       0        0 org.mockito.testng.MockitoAfterTestNGMethod
4424   24         5       0        1 org.mockito.testng.MockitoTestNGListener
4425   10         3       0        0 org.mockitousage.plugins.switcher.MyMockMaker
4426   11         3       0        0 org.mockitousage.plugins.switcher.PluginSwitchTest
4427    5         1       0        0 org.mockitousage.plugins.switcher.MyPluginSwitch
4428    8         1       1        1 org.mockitousage.plugins.stacktrace.MyStackTraceCleanerProvider
4429   26         6       0        0 org.mockitousage.plugins.stacktrace.PluginStackTraceFilteringTest
4430    3         2       0        3 org.mockito.invocation.DescribedInvocation
4431   10         9       0       10 org.mockito.invocation.Invocation
4432    2         1       0        2 org.mockito.invocation.MockHandler
4433    6         5       0        5 org.mockito.invocation.InvocationOnMock
4434    2         1       0        2 org.mockito.invocation.StubInfo
4435    2         1       0        2 org.mockito.invocation.Location
4436    6         5       0        6 org.mockito.configuration.IMockitoConfiguration
4437    3         2       0        3 org.mockito.configuration.AnnotationEngine
4438   11         5       0        1 org.mockito.configuration.DefaultMockitoConfiguration
4439   12        11       0       12 org.mockito.MockSettings
4440    6         2       0        3 org.mockito.ArgumentMatcher
4441    5         2       0        0 org.mockito.Answers
4442    4         3       0        2 org.mockito.InOrder
4443   29         4       0        2 org.mockito.MockitoAnnotations
4444    3         1       0        2 org.mockito.junit.MockitoJUnit
4445    1         0       0        1 org.mockito.junit.MockitoRule
4446    8         3       0        3 org.mockito.junit.MockitoJUnitRule
4447    4         3       0        3 org.mockito.plugins.MockMaker
4448    2         1       0        2 org.mockito.plugins.StackTraceCleanerProvider
4449    2         1       0        2 org.mockito.plugins.PluginSwitch
4450   12        11       0       12 org.mockito.mock.MockCreationSettings
4451    3         2       0        3 org.mockito.mock.MockName
4452    1         0       0        0 org.mockito.mock.SerializableMode
4453   17         6       0        6 org.mockito.ArgumentCaptor
4454   23         2       0        1 org.mockito.internal.invocation.ArgumentsProcessor
4455   85        12       2        2 org.mockito.internal.invocation.InvocationsFinder
4456   74        15       0        1 org.mockito.internal.invocation.InvocationMatcher
4457   11         3       0        0 org.mockito.internal.invocation.InvocationMarker
4458   13         2       0        0 org.mockito.internal.invocation.MatchersBinder
4459    7         2       0        0 org.mockito.internal.invocation.StubInfoImpl
4460    2         1       0        0 org.mockito.internal.invocation.CapturesArgumensFromInvocation
4461    7         1       1        1 org.mockito.internal.invocation.finder.VerifiableInvocationsFinder
4462   11         1       1        1 org.mockito.internal.invocation.finder.AllInvocationsFinder
4463   32         3       0        0 org.mockito.internal.invocation.ArgumentsComparator
4464   61        19       0        1 org.mockito.internal.invocation.InvocationImpl
4465   12         3       0        1 org.mockito.internal.invocation.realmethod.CleanTraceRealMethod
4466    2         1       0        0 org.mockito.internal.invocation.realmethod.RealMethod
4467    7         2       0        0 org.mockito.internal.invocation.realmethod.DefaultRealMethod
4468    7         6       0        0 org.mockito.internal.invocation.MockitoMethod
4469    2         1       0        0 org.mockito.internal.invocation.AbstractAwareMethod
4470   68        10       0        0 org.mockito.internal.invocation.SerializableMethod
4471   10         1       0        1 org.mockito.internal.invocation.UnusedStubsFinder
4472   31         8       0        1 org.mockito.internal.handler.InvocationNotifierHandler
4473   19         6       0        1 org.mockito.internal.handler.NullResultGuardian
4474    6         1       0        1 org.mockito.internal.handler.MockHandlerFactory
4475   49         7       0        1 org.mockito.internal.handler.MockHandlerImpl
4476   13         3       0        1 org.mockito.internal.reporting.SmartPrinter
4477   28         8       0        0 org.mockito.internal.reporting.PrintSettings
4478   14         5       0        0 org.mockito.internal.reporting.Discrepancy
4479    3         1       0        0 org.mockito.internal.reporting.Pluralizer
4480   31         6       1        1 org.mockito.internal.configuration.DefaultAnnotationEngine
4481   13         1       0        1 org.mockito.internal.configuration.MockAnnotationProcessor
4482    7         1       0        1 org.mockito.internal.configuration.CaptorAnnotationProcessor
4483   27         9       0        1 org.mockito.internal.configuration.GlobalConfiguration
4484    2         1       0        1 org.mockito.internal.configuration.FieldAnnotationProcessor
4485    3         1       0        1 org.mockito.internal.configuration.DefaultInjectionEngine
4486    6         2       0        3 org.mockito.internal.configuration.plugins.Plugins
4487    8         2       0        2 org.mockito.internal.configuration.plugins.PluginRegistry
4488    3         1       0        0 org.mockito.internal.configuration.plugins.DefaultPluginSwitch
4489   27         3       0        0 org.mockito.internal.configuration.plugins.PluginLoader
4490   12         2       0        0 org.mockito.internal.configuration.plugins.PluginFileReader
4491   19         2       0        0 org.mockito.internal.configuration.plugins.PluginFinder
4492   28         5       0        4 org.mockito.internal.configuration.InjectingAnnotationEngine
4493    3         1       0        1 org.mockito.internal.configuration.MockitoAnnotationsMockAnnotationProcessor
4494   49         5       0        1 org.mockito.internal.configuration.SpyAnnotationEngine
4495   32         2       1        4 org.mockito.internal.configuration.injection.MockInjection
4496   28         3       1        2 org.mockito.internal.configuration.injection.ConstructorInjection
4497    2         1       0        0 org.mockito.internal.configuration.injection.filter.MockCandidateFilter
4498   13         2       0        0 org.mockito.internal.configuration.injection.filter.NameBasedCandidateFilter
4499   14         1       2        1 org.mockito.internal.configuration.injection.filter.FinalMockCandidateFilter
4500    2         1       0        2 org.mockito.internal.configuration.injection.filter.OngoingInjecter
4501   10         2       0        0 org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter
4502   55         5       2        1 org.mockito.internal.configuration.injection.PropertyAndSetterInjection
4503   19         5       1        5 org.mockito.internal.configuration.injection.MockInjectionStrategy
4504   29         6       0        4 org.mockito.internal.configuration.injection.scanner.MockScanner
4505   18         4       0        4 org.mockito.internal.configuration.injection.scanner.InjectMocksScanner
4506   12         1       0        1 org.mockito.internal.configuration.injection.SpyOnInjectedFieldsHandler
4507   12         1       0        2 org.mockito.internal.configuration.ClassPathLoader
4508    4         1       0        0 org.mockito.internal.progress.SequenceNumber
4509   13        12       0        1 org.mockito.internal.progress.MockingProgress
4510   53        11       0        0 org.mockito.internal.progress.ArgumentMatcherStorageImpl
4511   23        10       0        0 org.mockito.internal.progress.HandyReturnValues
4512   57        14       0        0 org.mockito.internal.progress.MockingProgressImpl
4513    1         0       0        1 org.mockito.internal.progress.IOngoingStubbing
4514   33        14       0        0 org.mockito.internal.progress.ThreadSafeMockingProgress
4515    8         7       0        0 org.mockito.internal.progress.ArgumentMatcherStorage
4516    3         1       0        1 org.mockito.internal.util.RemoveFirstLine
4517   38        10       0        0 org.mockito.internal.util.MockUtil
4518    3         1       0        0 org.mockito.internal.util.ConsoleMockitoLogger
4519   11         2       0        0 org.mockito.internal.util.junit.JUnitFailureHacker
4520   26         4       0        4 org.mockito.internal.util.io.IOUtil
4521   12         4       0        3 org.mockito.internal.util.DefaultMockingDetails
4522   27         6       0        0 org.mockito.internal.util.MockCreationValidator
4523   10         2       0        1 org.mockito.internal.util.Checks
4524   12         5       0        0 org.mockito.internal.util.ObjectMethodsGuru
4525   10         3       0        2 org.mockito.internal.util.Timer
4526    2         1       0        0 org.mockito.internal.util.MockitoLogger
4527   19         2       0        0 org.mockito.internal.util.Decamelizer
4528    6         2       0        0 org.mockito.internal.util.SimpleMockitoLogger
4529   11         4       0        0 org.mockito.internal.util.collections.Sets
4530    9         2       0        0 org.mockito.internal.util.collections.IdentitySet
4531    6         1       0        2 org.mockito.internal.util.collections.Iterables
4532    3         1       0        0 org.mockito.internal.util.collections.ArrayUtils
4533    9         1       1        0 org.mockito.internal.util.collections.ListUtil
4534   22         7       0        1 org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper
4535   68        21       1        1 org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet
4536   37         3       0        3 org.mockito.internal.util.Primitives
4537    9         2       0        2 org.mockito.internal.util.reflection.AccessibilityChanger
4538  221        13       8       22 org.mockito.internal.util.reflection.GenericMetadataSupport
4539   22         4       0        0 org.mockito.internal.util.reflection.LenientCopyTool
4540   15         2       0        0 org.mockito.internal.util.reflection.FieldSetter
4541   14         3       0        0 org.mockito.internal.util.reflection.FieldReader
4542   50         5       3        5 org.mockito.internal.util.reflection.Fields
4543    4         1       0        0 org.mockito.internal.util.reflection.FieldCopier
4544   16         5       0        5 org.mockito.internal.util.reflection.FieldInitializationReport
4545  124         9       4        9 org.mockito.internal.util.reflection.FieldInitializer
4546    5         1       0        1 org.mockito.internal.util.reflection.Constructors
4547   11         1       0        1 org.mockito.internal.util.reflection.GenericMaster
4548   27         4       0        0 org.mockito.internal.util.reflection.Whitebox
4549   36        11       0        9 org.mockito.internal.util.reflection.InstanceField
4550   34         5       0        5 org.mockito.internal.util.reflection.BeanPropertySetter
4551   21         5       0        0 org.mockito.internal.util.MockNameImpl
4552    9         2       0        0 org.mockito.internal.util.StringJoiner
4553    9         2       0        0 org.mockito.internal.junit.JUnitDetecter
4554    6         2       0        0 org.mockito.internal.junit.JUnitTool
4555    7         1       1        1 org.mockito.internal.junit.JUnitRule
4556   12         2       0        1 org.mockito.internal.junit.FriendlyExceptionMaker
4557   29         3       0        0 org.mockito.internal.debugging.MockitoDebuggerImpl
4558   16         5       0        0 org.mockito.internal.debugging.WarningsPrinterImpl
4559   23         2       0        0 org.mockito.internal.debugging.WarningsFinder
4560   14         3       0        0 org.mockito.internal.debugging.LocationImpl
4561   10         3       0        0 org.mockito.internal.debugging.Localized
4562   12         2       0        0 org.mockito.internal.debugging.WarningsCollector
4563    4         3       0        0 org.mockito.internal.debugging.FindingsListener
4564   33         9       0        1 org.mockito.internal.debugging.VerboseMockInvocationLogger
4565   17         6       0        0 org.mockito.internal.debugging.LoggingListener
4566    2         1       0        0 org.mockito.internal.exceptions.VerificationAwareInvocation
4567   13         1       0        0 org.mockito.internal.exceptions.util.ScenarioPrinter
4568    2         0       0        0 org.mockito.internal.exceptions.MockitoLimitations
4569   22         1       0        1 org.mockito.internal.exceptions.stacktrace.StackTraceFilter
4570    3         1       0        1 org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleanerProvider
4571    9         1       0        0 org.mockito.internal.exceptions.stacktrace.ConditionalStackTraceFilter
4572    7         1       0        1 org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner
4573    4         1       0        0 org.mockito.internal.exceptions.ExceptionIncludingMockitoWarnings
4574   93        17       0        1 org.mockito.internal.MockitoCore
4575   17         4       0        0 org.mockito.internal.verification.Calls
4576   17         4       0        0 org.mockito.internal.verification.VerificationDataImpl
4577   25         3       0        0 org.mockito.internal.verification.checkers.MissingInvocationInOrderChecker
4578   11         1       0        0 org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsChecker
4579    5         2       0        0 org.mockito.internal.verification.checkers.AtLeastDiscrepancy
4580   14         2       0        0 org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsInOrderChecker
4581   24         3       0        0 org.mockito.internal.verification.checkers.NumberOfInvocationsChecker
4582   21         3       0        0 org.mockito.internal.verification.checkers.NonGreedyNumberOfInvocationsInOrderChecker
4583   19         3       0        0 org.mockito.internal.verification.checkers.MissingInvocationChecker
4584   20         3       0        0 org.mockito.internal.verification.checkers.NumberOfInvocationsInOrderChecker
4585    5         4       0        0 org.mockito.internal.verification.RegisteredInvocations
4586   10         2       0        0 org.mockito.internal.verification.NoMoreInteractions
4587   22         4       0        0 org.mockito.internal.verification.AtLeast
4588   21         4       1        0 org.mockito.internal.verification.DefaultRegisteredInvocations
4589   50         9       0        4 org.mockito.internal.verification.VerificationOverTimeImpl
4590   16         2       0        0 org.mockito.internal.verification.AtMost
4591   15         7       0        0 org.mockito.internal.verification.VerificationModeFactory
4592   10         3       0        0 org.mockito.internal.verification.MockAwareVerificationMode
4593    6         2       0        0 org.mockito.internal.verification.InOrderContextImpl
4594   17         3       0        1 org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool
4595   10         2       0        0 org.mockito.internal.verification.InOrderWrapper
4596    2         1       0        0 org.mockito.internal.verification.api.VerificationInOrderMode
4597    3         2       0        0 org.mockito.internal.verification.api.VerificationData
4598   14         4       0        0 org.mockito.internal.verification.api.VerificationDataInOrderImpl
4599    4         3       0        0 org.mockito.internal.verification.api.VerificationDataInOrder
4600    3         2       0        0 org.mockito.internal.verification.api.InOrderContext
4601   22         4       0        0 org.mockito.internal.verification.Times
4602   10         4       0        0 org.mockito.internal.verification.SingleRegisteredInvocation
4603   15         1       0        0 org.mockito.internal.verification.Only
4604   29        10       0        1 org.mockito.internal.creation.DelegatingMethod
4605   59        17       0        1 org.mockito.internal.creation.settings.CreationSettings
4606   96        25       0        0 org.mockito.internal.creation.MockSettingsImpl
4607   28         6       0        1 org.mockito.internal.creation.util.SearchingClassLoader
4608    2         1       0        0 org.mockito.internal.creation.util.MockitoMethodProxy
4609    2         1       0        1 org.mockito.internal.creation.instance.Instantiator
4610   29         6       0        0 org.mockito.internal.creation.instance.ConstructorInstantiator
4611    4         1       0        0 org.mockito.internal.creation.instance.ObjenesisInstantiator
4612    7         1       0        0 org.mockito.internal.creation.instance.InstantiatorProvider
4613    3         1       0        0 org.mockito.internal.creation.instance.InstantationException
4614   23         3       0        0 org.mockito.internal.creation.cglib.SerializableMockitoMethodProxy
4615    4         1       0        0 org.mockito.internal.creation.cglib.MockitoNamingPolicy
4616   69         9       4        1 org.mockito.internal.creation.cglib.ClassImposterizer
4617   19         4       0        1 org.mockito.internal.creation.cglib.CglibMockMaker
4618    3         0       0        1 org.mockito.internal.creation.cglib.SerializableNoOp
4619    6         2       0        0 org.mockito.internal.creation.cglib.DelegatingMockitoMethodProxy
4620   16         2       0        0 org.mockito.internal.creation.cglib.CGLIBHacker
4621   37         6       0        1 org.mockito.internal.creation.cglib.MethodInterceptorFilter
4622   92         6       4       13 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature
