Nr.   Classes Functions      NCSS  Javadocs Package
 4515    1   1    0 org.mockito.internal.creation.cglib.ClassImposterizer.Enhancer$1.filterConstructors(Class,List)
 4516   26   9    0 org.mockito.internal.creation.cglib.ClassImposterizer.createProxyClass(Class,Class)
 4517    7   3    0 org.mockito.internal.creation.cglib.ClassImposterizer.createProxy(Factory,MethodInterceptor)
 4518    5   1    0 org.mockito.internal.creation.cglib.ClassImposterizer.prepend(Class,Class)
 4519    4   1    0 org.mockito.internal.creation.cglib.CglibMockMaker.createMock(T,MockHandler)
 4520    4   3    0 org.mockito.internal.creation.cglib.CglibMockMaker.cast(MockHandler)
 4521    2   1    0 org.mockito.internal.creation.cglib.CglibMockMaker.resetMock(Object,MockHandler,MockCreationSettings)
 4522    8   5    0 org.mockito.internal.creation.cglib.CglibMockMaker.getHandler(Object)
 4523    2   1    0 org.mockito.internal.creation.cglib.DelegatingMockitoMethodProxy.DelegatingMockitoMethodProxy(MethodProxy)
 4524    2   1    0 org.mockito.internal.creation.cglib.DelegatingMockitoMethodProxy.invokeSuper(Object,Object[])
 4525   10   4    0 org.mockito.internal.creation.cglib.CGLIBHacker.setMockitoNamingPolicy(MethodProxy)
 4526    5   2    0 org.mockito.internal.creation.cglib.CGLIBHacker.reflectOnCreateInfo(MethodProxy)
 4527    3   1    0 org.mockito.internal.creation.cglib.MethodInterceptorFilter.MethodInterceptorFilter(InternalMockHandler,MockCreationSettings)
 4528   15   7    0 org.mockito.internal.creation.cglib.MethodInterceptorFilter.intercept(Object,Method,Object[],MethodProxy)
 4529    2   1    0 org.mockito.internal.creation.cglib.MethodInterceptorFilter.getHandler()
 4530    2   1    0 org.mockito.internal.creation.cglib.MethodInterceptorFilter.hashCodeForMock(Object)
 4531    4   3    0 org.mockito.internal.creation.cglib.MethodInterceptorFilter.createMockitoMethodProxy(MethodProxy)
 4532    5   3    0 org.mockito.internal.creation.cglib.MethodInterceptorFilter.createMockitoMethod(Method)
 4533    2   3    0 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.isWriteReplace(Method)
 4534   14   6    1 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.writeReplace(Object)
 4535    2   1    0 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.mockReplacementCompleted()
 4536    2   1    0 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.mockReplacementStarted()
 4537    2   1    0 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.mockIsCurrentlyBeingReplaced()
 4538    3   2    1 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.enableSerializationAcrossJVM(T)
 4539   10   1    1 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.AcrossJVMMockSerializationProxy.AcrossJVMMockSerializationProxy(Object)
 4540   11   6    1 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.AcrossJVMMockSerializationProxy.readResolve()
 4541    5   1    0 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.MockitoMockObjectInputStream.MockitoMockObjectInputStream(InputStream,Class,Class)
 4542    8   3    1 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.MockitoMockObjectInputStream.resolveClass(ObjectStreamClass)
 4543    5   3    1 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.MockitoMockObjectInputStream.hackClassNameToMatchNewlyCreatedClass(ObjectStreamClass,Class)
 4544    2   1    1 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.MockitoMockObjectInputStream.notMarkedAsAMockitoMock(Object)
 4545    2   1    0 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.MockitoMockObjectOutputStream.MockitoMockObjectOutputStream(ByteArrayOutputStream)
 4546    2   1    1 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.MockitoMockObjectOutputStream.annotateClass(Class)
 4547    5   3    1 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.MockitoMockObjectOutputStream.mockitoProxyClassMarker(Class)
 4548    1   1    0 org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature.AcrossJVMMockitoMockSerializable.writeReplace()
 4549    2   1    0 org.mockito.release.util.operations.Operations.Operation$1.perform()
 4550    4   1    0 org.mockito.release.util.operations.Operations.toOperation(Closure)
 4551    1   1    0 org.mockito.release.util.operations.Operation.perform()
 4552   12   9    1 org.mockito.release.util.ArgumentValidation.notNull(Object)
 4553    5   1    0 org.mockito.release.notes.NotesPrinter.printNotes(String,Date,HumanReadable,HumanReadable)
 4554    4   4    1 org.mockito.release.notes.util.IOUtil.readFully(File)
 4555    4   4    1 org.mockito.release.notes.util.IOUtil.readFully(InputStream)
 4556    5   4    1 org.mockito.release.notes.util.IOUtil.close(Closeable)
 4557    5   3    0 org.mockito.release.notes.util.IOUtil.readNow(InputStream)
 4558    8   3    0 org.mockito.release.notes.util.IOUtil.writeFile(File,String)
 4559    1   1    1 org.mockito.release.notes.util.Predicate.isTrue(T)
 4560    1   1    1 org.mockito.release.notes.util.HumanReadable.toText()
 4561    2   1    0 org.mockito.release.notes.util.ReleaseNotesException.ReleaseNotesException(String,Throwable)
 4562    3   1    1 org.mockito.release.notes.GitNotesBuilder.GitNotesBuilder(File,String)
 4563    7   1    0 org.mockito.release.notes.GitNotesBuilder.buildNotes(String,String,String)
 4564    2   1    0 org.mockito.release.notes.improvements.GitHubAuthToken.GitHubAuthToken(String)
 4565    5   3    0 org.mockito.release.notes.improvements.GitHubAuthToken.getToken()
 4566    1   1    1 org.mockito.release.notes.improvements.ImprovementSet.toText()
 4567    7   4    0 org.mockito.release.notes.improvements.DefaultImprovements.toText()
 4568    2   1    0 org.mockito.release.notes.improvements.DefaultImprovements.add(Improvement)
 4569    2   1    0 org.mockito.release.notes.improvements.DefaultImprovements.addAll(Improvement)
 4570    5   1    0 org.mockito.release.notes.improvements.Improvement.Improvement(long,String,String,String)
 4571    2   1    0 org.mockito.release.notes.improvements.Improvement.toText()
 4572    1   1    0 org.mockito.release.notes.improvements.ImprovementsProvider.getImprovements(ContributionSet)
 4573    2   1    0 org.mockito.release.notes.improvements.GitHubImprovementsProvider.GitHubImprovementsProvider(String)
 4574    5   1    0 org.mockito.release.notes.improvements.GitHubImprovementsProvider.getImprovements(ContributionSet)
 4575    2   1    1 org.mockito.release.notes.improvements.Improvements.getGitHubProvider(String)
 4576   11   7    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.fetchTickets(String,String,DefaultImprovements)
 4577    7   5    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.dropTicketsAboveMaxInPage(Long,JSONObject)
 4578    8   2    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.queuedTicketNumbers(String)
 4579   13   7    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.wantedImprovements(Long,JSONObject)
 4580    2   4    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.GitHubIssues(String,String,String,String)
 4581    4   1    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.init()
 4582    2   1    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.hasNextPage()
 4583    9   3    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.nextPage()
 4584    6   4    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.queryParamValue(URL,String)
 4585    7   1    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.parseJsonFrom(URLConnection)
 4586    7   6    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.extractRelativeLink(String,String)
 4587    2   1    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.authenticatingWith(String)
 4588    2   1    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.GitHubIssuesBuilder.GitHubIssuesBuilder(String)
 4589    3   1    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.GitHubIssuesBuilder.state(String)
 4590    3   1    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.GitHubIssuesBuilder.filter(String)
 4591    3   1    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.GitHubIssuesBuilder.direction(String)
 4592    2   1    0 org.mockito.release.notes.improvements.GitHubTicketFetcher.GitHubIssues.GitHubIssuesBuilder.browse()
 4593    2   1    0 org.mockito.release.notes.versions.FromNotesContent.FromNotesContent(String)
 4594    6   3    0 org.mockito.release.notes.versions.FromNotesContent.getPreviousVersion()
 4595    1   1    1 org.mockito.release.notes.versions.PreviousVersion.getPreviousVersion()
 4596    2   1    1 org.mockito.release.notes.versions.Versions.previousFromNotesContent(String)
 4597    2   1    1 org.mockito.release.notes.Notes.gitHubNotesBuilder(File,String)
 4598    2   1    1 org.mockito.release.notes.Notes.previousVersion(String)
 4599    2   1    0 org.mockito.release.notes.vcs.GitLogProvider.GitLogProvider(ProcessRunner)
 4600    3   1    0 org.mockito.release.notes.vcs.GitLogProvider.getLog(String,String,String)
 4601    8   2    1 org.mockito.release.notes.vcs.TicketParser.parseTickets(String)
 4602    1   1    1 org.mockito.release.notes.vcs.ContributionsProvider.getContributionsBetween(String,String)
 4603    2   1    1 org.mockito.release.notes.vcs.Vcs.getGitProvider(ProcessRunner)
 4604    4   1    0 org.mockito.release.notes.vcs.Contribution.Contribution(Commit)
 4605    4   1    0 org.mockito.release.notes.vcs.Contribution.add(Commit)
 4606    2   1    0 org.mockito.release.notes.vcs.Contribution.toText()
 4607    2   1    0 org.mockito.release.notes.vcs.Contribution.compareTo(Contribution)
 4608    2   1    0 org.mockito.release.notes.vcs.Contribution.getCommits()
 4609    1   1    1 org.mockito.release.notes.vcs.Commit.getAuthorId()
 4610    1   1    1 org.mockito.release.notes.vcs.Commit.getAuthor()
 4611    1   1    1 org.mockito.release.notes.vcs.Commit.getMessage()
 4612    1   1    1 org.mockito.release.notes.vcs.Commit.getTickets()
 4613    2   1    0 org.mockito.release.notes.vcs.DefaultContributionSet.DefaultContributionSet(Commit)
 4614   10   4    0 org.mockito.release.notes.vcs.DefaultContributionSet.add(Commit)
 4615    2   1    0 org.mockito.release.notes.vcs.DefaultContributionSet.getAllCommits()
 4616    2   1    0 org.mockito.release.notes.vcs.DefaultContributionSet.getAllTickets()
 4617    6   2    0 org.mockito.release.notes.vcs.DefaultContributionSet.toText()
 4618    4   1    0 org.mockito.release.notes.vcs.DefaultContributionSet.sortByValue(V)
 4619    2   1    0 org.mockito.release.notes.vcs.DefaultContributionSet.ByValue.compare(V,V)
 4620    3   1    0 org.mockito.release.notes.vcs.GitContributionsProvider.GitContributionsProvider(GitLogProvider,Commit)
 4621   15   3    0 org.mockito.release.notes.vcs.GitContributionsProvider.getContributionsBetween(String,String)
 4622    1   1    1 org.mockito.release.notes.vcs.ContributionSet.getAllCommits()
 4623    1   1    1 org.mockito.release.notes.vcs.ContributionSet.getAllTickets()
 4624    1   1    1 org.mockito.release.notes.vcs.ContributionSet.toText()
 4625    2   1    0 org.mockito.release.notes.vcs.IgnoreCiSkip.isTrue(Commit)
 4626    5   1    0 org.mockito.release.notes.vcs.GitCommit.GitCommit(String,String,String)
 4627    2   1    0 org.mockito.release.notes.vcs.GitCommit.getAuthorId()
 4628    2   1    0 org.mockito.release.notes.vcs.GitCommit.getAuthor()
 4629    2   1    0 org.mockito.release.notes.vcs.GitCommit.getMessage()
 4630    2   1    0 org.mockito.release.notes.vcs.GitCommit.getTickets()
 4631    1   1    1 org.mockito.release.notes.NotesBuilder.buildNotes(String,String,String)
 4632    4   1    0 org.mockito.release.steps.DefaultReleaseSteps.newStep(String,Operation)
 4633    2   1    0 org.mockito.release.steps.DefaultReleaseSteps.getStep(int)
 4634    2   1    0 org.mockito.release.steps.DefaultReleaseSteps.performRollback()
 4635   13   5    0 org.mockito.release.steps.DefaultReleaseSteps.perform()
 4636    7   2    0 org.mockito.release.steps.DefaultReleaseSteps.rollback(ReleaseStep)
 4637    3   1    0 org.mockito.release.steps.DefaultReleaseStep.DefaultReleaseStep(String,Operation)
 4638    2   1    0 org.mockito.release.steps.DefaultReleaseStep.getDescription()
 4639    8   3    0 org.mockito.release.steps.DefaultReleaseStep.performRollback()
 4640    6   2    0 org.mockito.release.steps.DefaultReleaseStep.performCleanup()
 4641    2   1    0 org.mockito.release.steps.DefaultReleaseStep.rollback(Closure)
 4642    2   1    0 org.mockito.release.steps.DefaultReleaseStep.cleanup(Closure)
 4643    2   1    0 org.mockito.release.steps.DefaultReleaseStep.perform()
 4644    2   1    0 org.mockito.release.steps.Steps.newSteps()
 4645    1   1    0 org.mockito.release.steps.ReleaseSteps.newStep(String,Operation)
 4646    1   1    0 org.mockito.release.steps.ReleaseSteps.getStep(int)
 4647    1   1    0 org.mockito.release.steps.ReleaseSteps.performRollback()
 4648    1   1    0 org.mockito.release.steps.ReleaseStep.getDescription()
 4649    1   1    0 org.mockito.release.steps.ReleaseStep.performRollback()
 4650    1   1    0 org.mockito.release.steps.ReleaseStep.performCleanup()
 4651    1   1    1 org.mockito.release.steps.ConfigurableReleaseStep.rollback(Closure)
 4652    1   1    1 org.mockito.release.steps.ConfigurableReleaseStep.cleanup(Closure)
 4653   11   4    1 org.mockito.release.version.VersionBumper.incrementVersion(String)
 4654    1   1    1 org.mockito.release.version.VersionFile.getVersion()
 4655    1   1    1 org.mockito.release.version.VersionFile.incrementVersion()
 4656    2   1    1 org.mockito.release.version.Version.versionFile(File)
 4657    5   3    0 org.mockito.release.version.DefaultVersionFile.DefaultVersionFile(File)
 4658   10   3    0 org.mockito.release.version.DefaultVersionFile.readVersion(File)
 4659    2   1    0 org.mockito.release.version.DefaultVersionFile.getVersion()
 4660    7   1    0 org.mockito.release.version.DefaultVersionFile.incrementVersion()
 4661    1   1    1 org.mockito.release.exec.ProcessRunner.run(String)
 4662    2   1    1 org.mockito.release.exec.Exec.getProcessRunner(File)
 4663    2   1    0 org.mockito.release.exec.DefaultProcessRunner.DefaultProcessRunner(File)
 4664    6   4    0 org.mockito.release.exec.DefaultProcessRunner.run(String)
 4665    8   3    0 org.mockito.release.exec.DefaultProcessRunner.readFully(BufferedReader)
 4666    5   1    0 org.mockito.release.comparison.PomComparator.setPair(String,String)
 4667    5   1    0 org.mockito.release.comparison.PomComparator.areEqual()
 4668    2   1    0 org.mockito.release.comparison.PomComparator.replaceVersion(String)
 4669    2   1    0 org.mockito.release.comparison.PublicationsComparatorTask.compareBinaries(File,File)
 4670    2   1    0 org.mockito.release.comparison.PublicationsComparatorTask.comparePoms(String,String)
 4671    3   1    0 org.mockito.release.comparison.PublicationsComparatorTask.isPublicationsEqual()
 4672    9   2    0 org.mockito.release.comparison.PublicationsComparatorTask.comparePublications()
 4673    2   1    0 org.mockito.release.comparison.ZipComparator.ZipComparator(ZipCompare)
 4674    5   1    0 org.mockito.release.comparison.ZipComparator.setPair(File,File)
 4675    2   1    0 org.mockito.release.comparison.ZipComparator.Result$1.areEqual()
 4676    2   1    0 org.mockito.release.comparison.ZipComparator.Result$1.getFile1()
 4677    2   1    0 org.mockito.release.comparison.ZipComparator.Result$1.getFile2()
 4678   12   1    0 org.mockito.release.comparison.ZipComparator.compareFiles()
 4679    1   1    0 org.mockito.release.comparison.ZipComparator.Result.areEqual()
 4680    1   1    0 org.mockito.release.comparison.ZipComparator.Result.getFile1()
 4681    1   1    0 org.mockito.release.comparison.ZipComparator.Result.getFile2()
 4682    1   1    1 org.mockito.release.comparison.PublicationsComparator.compareBinaries(File,File)
 4683    1   1    1 org.mockito.release.comparison.PublicationsComparator.comparePoms(String,String)
 4684    1   1    1 org.mockito.release.comparison.PublicationsComparator.isPublicationsEqual()
 4685   41  15    0 org.mockito.release.comparison.ZipCompare.compareZips(String,String)
 4686   29  13    0 org.mockito.release.comparison.ZipCompare.streamsEqual(InputStream,InputStream)
 4687    2   1    0 org.mockito.release.comparison.ZipCompare.ZipCompareException.ZipCompareException(String,Throwable)
 4688    2   1    1 org.mockito.release.git.Git.gitTool(ProcessRunner)
 4689    1   1    1 org.mockito.release.git.GitTool.setAuthor(String,String)
 4690    2   1    0 org.mockito.release.git.DefaultGitTool.DefaultGitTool(ProcessRunner)
 4691    6   1    0 org.mockito.release.git.DefaultGitTool.setAuthor(String,String)
 4692    1   1    1 org.mockito.release.git.GitAuthor.restoreOriginal()
 4693    4   1    0 org.mockito.release.git.DefaultGitAuthor.DefaultGitAuthor(String,String,ProcessRunner)
 4694    9   3    0 org.mockito.release.git.DefaultGitAuthor.restoreOriginal()
 4695    1   1    0 org.gradle.sample.SimplePlugin.apply(Project)
 4696    2   1    0 org.gradle.HelloWorld.main(String[])
 4697    4   1    0 org.gradle.GrammarTest.canUseGeneratedGrammar()
 4698   21   5    0 org.gradle.sample.Main.main(String[])
 4699   36  10    0 org.gradle.sample.Main.main(String[])
 4700   15   4    0 org.gradle.sample.Main.main(String[])
 4701   16   3    0 org.gradle.sample.Main.main(String[])
 4702   15   4    0 org.gradle.sample.Main.main(String[])
 4703    2   1    1 org.gradle.sample.plugin.CustomPlugin.CustomPlugin(ToolingModelBuilderRegistry)
 4704    2   1    0 org.gradle.sample.plugin.CustomPlugin.apply(Project)
 4705    2   1    0 org.gradle.sample.plugin.CustomPlugin.CustomToolingModelBuilder.canBuild(String)
 4706    2   1    0 org.gradle.sample.plugin.CustomPlugin.CustomToolingModelBuilder.buildAll(String,Project)
 4707    2   1    0 org.gradle.sample.plugin.DefaultModel.getName()
 4708    2   1    0 org.gradle.sample.plugin.DefaultModel.getTasks()
 4709    1   1    0 org.gradle.sample.plugin.CustomModel.getName()
 4710    1   1    0 org.gradle.sample.plugin.CustomModel.getTasks()
 4711    2   1    0 doubler.impl.DoublerImpl.doubleIt(int)
 4712    3   1    0 doubler.impl.DoublerImplTest.testIt()
 4713    1   1    0 doubler.Doubler.doubleIt(int)
 4714    5   1    0 org.gradle.shared.PersonTest.testTest()
 4715    2   1    0 org.gradle.shared.PersonTest.testMainProperty()
 4716    4   1    0 org.gradle.shared.PersonTest.testTestProperty()
 4717    2   1    0 org.gradle.shared.Person.Person(String)
 4718    2   1    0 org.gradle.shared.Person.getName()
 4719    2   1    0 org.gradle.shared.Person.setName(String)
 4720    4   1    0 org.gradle.shared.Person.readProperty()
 4721    2   1    0 org.gradle.buildsrc.BuildSrcClassTest.canConstructBuildSrcClass()
 4722    2   1    0 org.gradle.apiImpl.Impl.implMethod()
 4723    6   3    0 org.gradle.api.PersonList.doSomethingWithImpl()
 4724    2   1    0 org.gradle.services.shared.TestTest.method()
 4725    2   1    0 org.gradle.webservice.TestTestTest.testClasspath()
 4726    2   1    0 org.gradle.webservice.TestTestTest.testApiCompileClasspath()
 4727    5   1    0 org.gradle.webservice.TestTest.method()
 4728    3   1    0 org.gradle.PersonTestFixture.create(String)
 4729    6   1    0 org.gradle.PersonIntegrationTest.canConstructAPersonWithAName()
 4730    4   1    0 org.gradle.PersonIntegrationTest.resourcesAreAvailableInClasspath()
 4731    2   1    0 org.gradle.Person.Person(String)
 4732    2   1    0 org.gradle.Person.getName()
 4733    3   1    0 org.gradle.PersonTest.canConstructAPersonWithAName()
 4734    2   1    0 org.gradle.Person.Person(String)
 4735    2   1    0 org.gradle.Person.getName()
 4736    3   1    0 org.gradle.PersonTest.canConstructAPersonWithAName()
 4737    3   1    0 org.gradle.Person.Person(String)
 4738    2   1    0 org.gradle.Person.getName()
 4739    3   1    0 org.gradle.PersonTest.canConstructAPersonWithAName()
 4740    2   1    0 org.gradle.Person.Person(String)
 4741    2   1    0 org.gradle.Person.getName()
 4742    3   1    0 org.gradle.Person.Person(String)
 4743    2   1    0 org.gradle.Person.getName()
 4744    3   1    0 org.gradle.PersonTest.canConstructAPersonWithAName()
 4745    1   1    0 DoNothingTest.doNothing()
 4746    2   1    0 DoNothingTest.doNothingButFail()
 4747    2   2    0 DoNothingTest.doNothingButError()
 4748    1   1    0 org.gradle.HelperTest.ok()
 4749    2   1    0 org.gradle.sample.shared.Helper.prettyPrint(String)
 4750    1   1    0 org.gradle.PersonTest.ok()
 4751    3   1    0 org.gradle.sample.apiImpl.PersonImpl.PersonImpl(String,String)
 4752    2   1    0 org.gradle.sample.apiImpl.PersonImpl.getFirstname()
 4753    2   1    0 org.gradle.sample.apiImpl.PersonImpl.setFirstname(String)
 4754    2   1    0 org.gradle.sample.apiImpl.PersonImpl.getSurname()
 4755    2   1    0 org.gradle.sample.apiImpl.PersonImpl.setSurname(String)
 4756    2   1    0 org.gradle.sample.apiImpl.PersonImpl.toString()
 4757    1   1    0 org.gradle.sample.api.Person.getFirstname()
 4758    1   1    0 org.gradle.sample.api.Person.getSurname()
 4759    3   1    0 org.gradle.sample.services.PersonServiceTest.testFindPerson()
 4760    5   3    0 org.gradle.sample.services.PersonService.checkPerson(Person)
 4761    2   1    0 org.gradle.sample.shared.Helper.prettyPrint(String)
 4762    3   1    0 org.gradle.sample.apiImpl.PersonImpl.PersonImpl(String,String)
 4763    2   1    0 org.gradle.sample.apiImpl.PersonImpl.getFirstname()
 4764    2   1    0 org.gradle.sample.apiImpl.PersonImpl.setFirstname(String)
 4765    2   1    0 org.gradle.sample.apiImpl.PersonImpl.getSurname()
 4766    2   1    0 org.gradle.sample.apiImpl.PersonImpl.setSurname(String)
 4767    2   1    0 org.gradle.sample.apiImpl.PersonImpl.toString()
 4768    1   1    0 org.gradle.sample.api.Person.getFirstname()
 4769    1   1    0 org.gradle.sample.api.Person.getSurname()
 4770    3   1    0 org.gradle.api.services.PersonServiceTest.testFindPerson()
 4771    5   3    0 org.gradle.api.services.PersonService.checkPerson(Person)
 4772    2   1    0 org.gradle.sample.DateServlet.doGet(HttpServletRequest,HttpServletResponse)
 4773    2   1    0 org.gradle.sample.HelloServlet.doGet(HttpServletRequest,HttpServletResponse)
 4774    1   1    0 SomeTest.ok()
 4775    3   1    0 org.gradle.PersonTest.canConstructAPersonWithAName()
 4776    3   1    0 org.gradle.Person.Person(String)
 4777    2   1    0 org.gradle.Person.getName()
 4778    3   1    0 org.gradle.PersonTest.canConstructAPersonWithAName()
 4779    3   1    0 org.gradle.Person.Person(String)
 4780    2   1    0 org.gradle.Person.getName()
 4781    3   1    0 org.gradle.sample.SimpleGreeter.getGreeting()
 4782    3   1    0 org.gradle.sample.SimpleGreeter.getGreeting()
 4783    3   1    0 org.gradle.PersonTest.canConstructAPersonWithAName()
 4784    3   1    0 org.gradle.Person.Person(String)
 4785    2   1    0 org.gradle.Person.getName()
 4786    2   1    0 org.gradle.junit.SimpleJUnitTest.ok()
 4787    2   1    0 org.gradle.junit.CategorizedJUnitTest.a()
 4788    2   1    0 org.gradle.junit.CategorizedJUnitTest.b()
 4789    1   1    0 SomeOtherTest.quickUiCheck()
 4790    1   1    0 SomeOtherTest.quickServerCheck()
 4791    1   1    0 SomeIntegTest.test1()
 4792    1   1    0 SomeIntegTest.test2()
 4793    1   1    1 org.gradle.OkTest.passingTest()
 4794    1   1    0 org.gradle.TestCleanup.cleanupTest()
 4795    1   1    0 org.gradle.OkTest.passingTest()
 4796    2   2    0 org.gradle.OkTest.expectedFailTest()
 4797    1   1    0 org.gradle.SuiteSetup.setupSuite()
 4798    1   1    0 org.gradle.SuiteCleanup.cleanupSuite()
 4799    1   1    0 org.gradle.TestSetup.setupTest()
 4800    1   1    0 org.gradle.AbstractTest.ok()
 4801    1   1    0 org.gradle.ConcreteTest.alsoOk()
 4802    2   1    0 org.gradle.testng.SimpleUnitTest.simpleUnitTest()
 4803    2   1    0 org.gradle.testng.SimpleIntegrationTest.simpleIntegrationTest()
 4804    2   1    0 org.gradle.testng.UserImplTest.setUp()
 4805    2   1    0 org.gradle.testng.UserImplTest.testOkFirstName()
 4806    2   1    0 org.gradle.testng.UserImplTest.testOkLastName()
 4807    2   1    0 org.gradle.testng.UserImplTest.tearDown()
 4808    3   1    0 org.gradle.testng.UserImpl.UserImpl(String,String)
 4809    2   1    0 org.gradle.testng.UserImpl.getFirstName()
 4810    2   1    0 org.gradle.testng.UserImpl.getLastName()
 4811    1   1    0 org.gradle.testng.User.getFirstName()
 4812    1   1    0 org.gradle.testng.User.getLastName()
 4813    2   1    0 org.gradle.PersonTest.setup()
 4814    3   1    0 org.gradle.PersonTest.testAge()
 4815    3   1    0 org.gradle.PersonTest.testSurname()
 4816    2   1    0 org.gradle.Person.getSurname()
 4817    2   1    0 org.gradle.Person.setSurname(String)
 4818    2   1    0 org.gradle.Person.getAge()
 4819    2   1    0 org.gradle.Person.setAge(int)
 4820    2   1    0 org.gradle.MyMain.main(String)
 4821    2   1    0 org.gradle.MyMain.someMethod()
 4822    2   1    0 org.gradle.sample.CoreTest.ok()
 4823    2   1    0 org.gradle.sample.UtilTest.ok()
 4824    1   1    0 org.gradle.sample.Person.getName()
 4825    2   1    0 org.gradle.sample.impl.JavaPerson.JavaPerson(String)
 4826    2   1    0 org.gradle.sample.Person.getName()
 4827    2   1    0 org.gradle.sample.Person.setName(String)
 4828    2   1    0 org.gradle.JavaPersonTest.testMainProperty()
 4829    4   1    0 org.gradle.JavaPersonTest.testTestProperty()
 4830    2   1    0 org.gradle.JavaPersonTest.testMarkerFile()
 4831    2   1    0 org.gradle.GroovyJavaPersonTest.testMarkerFile()
 4832    4   1    0 org.gradle.JavaPerson.readProperty()
 4833    4   1    0 org.gradle.GroovyJavaPerson.readProperty()
 4834   10   6    0 org.gradle.test.DetectorTransform.visit(ASTNode[],SourceUnit)
 4835    1   1    0 org.gradle.Person.getName()
 4836    2   1    0 org.gradle.JavaPerson.JavaPerson(String)
 4837    6   2    0 org.gradle.sample.Main.main(String[])
 4838    2   1    0 org.gradle.sample.Person.getName()
 4839    2   1    0 org.gradle.sample.Person.setName(String)
 4840    6   2    0 org.gradle.sample.Greeter.getGreeting()
 4841    2   1    0 org.gradle.MyClassTest.testDoSomething()
 4842    3   1    0 org.gradle.MyClass.doSomething()
 4843    4   1    0 org.gradle.HelloServlet.doGet(HttpServletRequest,HttpServletResponse)
 4844    2   1    0 org.gradle.plugins.ide.eclipse.model.Jdt.Jdt(PropertiesTransformer)
 4845    2   1    1 org.gradle.plugins.ide.eclipse.model.Jdt.setSourceCompatibility(JavaVersion)
 4846    2   1    1 org.gradle.plugins.ide.eclipse.model.Jdt.setTargetCompatibility(JavaVersion)
 4847    2   1    0 org.gradle.plugins.ide.eclipse.model.Jdt.getDefaultResourceName()
 4848    1   1    0 org.gradle.plugins.ide.eclipse.model.Jdt.load(Properties)
 4849   14   3    0 org.gradle.plugins.ide.eclipse.model.Jdt.store(Properties)
 4850    1   1    0 org.gradle.plugins.ide.eclipse.model.ClasspathEntry.getKind()
 4851    1   1    0 org.gradle.plugins.ide.eclipse.model.ClasspathEntry.appendNode(Node)
 4852    1   1    1 org.gradle.plugins.ide.eclipse.model.FileReference.getPath()
 4853    1   1    1 org.gradle.plugins.ide.eclipse.model.FileReference.getFile()
 4854    1   1    1 org.gradle.plugins.ide.eclipse.model.FileReference.getJarURL()
 4855    1   1    1 org.gradle.plugins.ide.eclipse.model.FileReference.isRelativeToPathVariable()
 4856    2   1    0 org.gradle.plugins.ide.internal.tooling.TasksFactory.TasksFactory(boolean)
 4857    2   1    0 org.gradle.plugins.ide.internal.tooling.TasksFactory.collectTasks(Project)
 4858    5   3    0 org.gradle.plugins.ide.internal.tooling.TasksFactory.getTasks(Project)
 4859    2   1    0 org.gradle.plugins.ide.internal.tooling.BuildInvocationsBuilder.BuildInvocationsBuilder(ProjectTaskLister)
 4860    2   1    0 org.gradle.plugins.ide.internal.tooling.BuildInvocationsBuilder.canBuild(String)
 4861   10   5    0 org.gradle.plugins.ide.internal.tooling.BuildInvocationsBuilder.buildAll(String,Project)
