Nr.   Classes Functions      NCSS  Javadocs Package
 940   16         3       0        0 org.gradle.nativeplatform.internal.resolve.ProjectLibraryBinaryLocator
 941    9         2       0        0 org.gradle.nativeplatform.internal.resolve.InputHandlingNativeDependencyResolver
 942   35         3       2        0 org.gradle.nativeplatform.internal.resolve.SourceSetNativeDependencyResolver
 943   12         2       0        0 org.gradle.nativeplatform.internal.resolve.DefaultProjectLocator
 944   25         6       2        0 org.gradle.nativeplatform.internal.resolve.NativeBinaryResolveResult
 945   15         3       0        0 org.gradle.nativeplatform.internal.resolve.NativeDependencyResolverServices
 946   13         3       0        0 org.gradle.nativeplatform.internal.resolve.ChainedLibraryBinaryLocator
 947   10         4       0        0 org.gradle.nativeplatform.internal.resolve.DefaultNativeDependencySet
 948   10         4       0        0 org.gradle.nativeplatform.internal.DefaultNativeBinaryTasks
 949   37         5       0        0 org.gradle.nativeplatform.internal.configure.NativeComponentSpecInitializer
 950   18         2       0        0 org.gradle.nativeplatform.internal.configure.NativeBinarySpecInitializer
 951    9         2       0        0 org.gradle.nativeplatform.internal.configure.ToolSettingNativeBinaryInitializer
 952    2         1       0        0 org.gradle.nativeplatform.internal.configure.NativeBinariesFactory
 953   14         5       0        0 org.gradle.nativeplatform.internal.configure.DefaultNativeComponentExtension
 954   20         4       0        0 org.gradle.nativeplatform.internal.configure.DefaultNativeBinariesFactory
 955    1         0       0        0 org.gradle.nativeplatform.internal.NativeExecutableBinarySpecInternal
 956   27         7       1        0 org.gradle.nativeplatform.internal.DefaultStaticLibraryBinarySpec
 957   11         5       0        0 org.gradle.nativeplatform.internal.DefaultNativeLibrarySpec
 958   10         9       0        0 org.gradle.nativeplatform.internal.BinaryToolSpec
 959   10         4       0        0 org.gradle.nativeplatform.internal.DefaultBuildType
 960   12         4       0        0 org.gradle.nativeplatform.internal.DefaultStaticLibraryArchiverSpec
 961    3         2       0        0 org.gradle.nativeplatform.internal.TargetedNativeComponentInternal
 962   25         5       0        0 org.gradle.nativeplatform.internal.prebuilt.PrebuiltLibraryInitializer
 963   44         9       1        0 org.gradle.nativeplatform.internal.prebuilt.AbstractPrebuiltLibraryBinary
 964   21         8       0        0 org.gradle.nativeplatform.internal.prebuilt.DefaultPrebuiltSharedLibraryBinary
 965    3         1       0        0 org.gradle.nativeplatform.internal.prebuilt.PrebuiltLibraryResolveException
 966   14         4       0        0 org.gradle.nativeplatform.internal.prebuilt.DefaultPrebuiltLibrary
 967   19         3       0        0 org.gradle.nativeplatform.internal.prebuilt.PrebuiltLibraryBinaryLocator
 968   14         6       0        0 org.gradle.nativeplatform.internal.prebuilt.DefaultPrebuiltStaticLibraryBinary
 969   20         5       0        0 org.gradle.nativeplatform.internal.prebuilt.DefaultPrebuiltLibraries
 970   31         9       0        0 org.gradle.nativeplatform.internal.AbstractTargetedNativeComponentSpec
 971    5         2       0        0 org.gradle.nativeplatform.internal.DefaultFlavorContainer
 972   11         4       0        0 org.gradle.nativeplatform.internal.DefaultFlavor
 973    8         3       0        0 org.gradle.nativeplatform.internal.NativeBinaryServices
 974    6         5       0        0 org.gradle.nativeplatform.internal.NativeBinarySpecInternal
 975   14         3       0        0 org.gradle.nativeplatform.internal.CompilerOutputFileNamingScheme
 976    5         2       0        0 org.gradle.nativeplatform.internal.DefaultNativeExecutableSpec
 977   11         2       0        0 org.gradle.nativeplatform.internal.NativeLibrarySpecFactory
 978   81        25       1        0 org.gradle.nativeplatform.internal.AbstractNativeBinarySpec
 979    1         0       0        0 org.gradle.nativeplatform.internal.StaticLibraryBinarySpecInternal
 980   10         4       0        0 org.gradle.nativeplatform.internal.DefaultNativeExecutableBinarySpec
 981    5         2       0        0 org.gradle.nativeplatform.internal.DefaultBuildTypeContainer
 982    1         0       0        0 org.gradle.nativeplatform.internal.SharedLibraryBinarySpecInternal
 983   27         9       0        0 org.gradle.nativeplatform.internal.AbstractBinaryToolSpec
 984    2         1       0        2 org.gradle.nativeplatform.StaticLibraryBinary
 985    2         1       0        2 org.gradle.nativeplatform.BuildType
 986    1         0       0        1 org.gradle.nativeplatform.BuildTypeContainer
 987   11        10       0       11 org.gradle.nativeplatform.NativeBinarySpec
 988    5         4       0        5 org.gradle.nativeplatform.SharedLibraryBinarySpec
 989    1         0       0        1 org.gradle.nativeplatform.Repositories
 990    4         3       0        4 org.gradle.nativeplatform.NativeDependencySet
 991    1         0       0        1 org.gradle.nativeplatform.NativeExecutable
 992    3         2       0        3 org.gradle.nativeplatform.PrebuiltLibrary
 993    3         2       0        3 org.gradle.nativeplatform.Tool
 994    4         3       0        1 org.gradle.nativeplatform.NativeLibraryBinary
 995    4         3       0        4 org.gradle.nativeplatform.NativeLibrarySpec
 996    4         3       0        4 org.gradle.nativeplatform.NativeComponentSpec
 997    1         0       0        1 org.gradle.nativeplatform.NativeLibraryBinarySpec
 998    4         3       0        4 org.gradle.nativeplatform.NativeBinaryTasks
 999    4         3       0        4 org.gradle.nativeplatform.StaticLibraryBinarySpec
1000    3         2       0        3 org.gradle.nativeplatform.NativeExecutableBinarySpec
1001    1         0       0        1 org.gradle.nativeplatform.toolchain.Gcc
1002    1         0       0        1 org.gradle.nativeplatform.toolchain.NativeToolChain
1003    7         6       0        7 org.gradle.nativeplatform.toolchain.VisualCppPlatformToolChain
1004    8         7       0        8 org.gradle.nativeplatform.toolchain.GccPlatformToolChain
1005   15         1       1        2 org.gradle.nativeplatform.toolchain.plugins.MicrosoftVisualCppPlugin
1006   13         1       1        2 org.gradle.nativeplatform.toolchain.plugins.ClangCompilerPlugin
1007   13         1       1        2 org.gradle.nativeplatform.toolchain.plugins.GccCompilerPlugin
1008    3         2       0        3 org.gradle.nativeplatform.toolchain.GccCommandLineToolConfiguration
1009    2         1       0        2 org.gradle.nativeplatform.toolchain.CommandLineToolConfiguration
1010    6         5       0        0 org.gradle.nativeplatform.toolchain.internal.PlatformToolProvider
1011    6         5       0        0 org.gradle.nativeplatform.toolchain.internal.CommandLineToolInvocation
1012   94         8       2        0 org.gradle.nativeplatform.toolchain.internal.tools.ToolSearchPath
1013    2         1       0        0 org.gradle.nativeplatform.toolchain.internal.tools.CommandLineToolConfigurationInternal
1014    2         1       0        0 org.gradle.nativeplatform.toolchain.internal.tools.ToolRegistry
1015    9         3       0        0 org.gradle.nativeplatform.toolchain.internal.tools.DefaultGccCommandLineToolConfiguration
1016    3         2       0        0 org.gradle.nativeplatform.toolchain.internal.tools.GccCommandLineToolConfigurationInternal
1017    2         1       0        0 org.gradle.nativeplatform.toolchain.internal.tools.CommandLineToolSearchResult
1018   11         4       0        0 org.gradle.nativeplatform.toolchain.internal.tools.DefaultCommandLineToolConfiguration
1019   12         3       0        0 org.gradle.nativeplatform.toolchain.internal.clang.ClangToolChain
1020    3         2       0        2 org.gradle.nativeplatform.toolchain.internal.NativeToolChainRegistryInternal
1021    3         2       0        2 org.gradle.nativeplatform.toolchain.internal.NativeToolChainInternal
1022    1         0       0        0 org.gradle.nativeplatform.toolchain.internal.ArgsTransformer
1023    7         3       0        0 org.gradle.nativeplatform.toolchain.internal.ToolType
1024    7         6       0        0 org.gradle.nativeplatform.toolchain.internal.MutableCommandLineToolInvocation
1025    5         1       0        1 org.gradle.nativeplatform.toolchain.internal.plugins.StandardToolChainsPlugin
1026   26        10       0        0 org.gradle.nativeplatform.toolchain.internal.UnavailablePlatformToolProvider
1027   38        11       0        0 org.gradle.nativeplatform.toolchain.internal.DefaultCommandLineToolInvocation
1028   57         5       4        0 org.gradle.nativeplatform.toolchain.internal.DefaultNativeToolChainRegistry
1029   27         3       1        1 org.gradle.nativeplatform.toolchain.internal.gcc.ArStaticLibraryArchiver
1030  138        16       4        1 org.gradle.nativeplatform.toolchain.internal.gcc.AbstractGccCompatibleToolChain
1031   26         2       1        0 org.gradle.nativeplatform.toolchain.internal.gcc.NativeCompiler
1032    6         1       1        0 org.gradle.nativeplatform.toolchain.internal.gcc.CppCompiler
1033   44         2       1        0 org.gradle.nativeplatform.toolchain.internal.gcc.GccLinker
1034    6         1       1        0 org.gradle.nativeplatform.toolchain.internal.gcc.CCompiler
1035    3         2       0        2 org.gradle.nativeplatform.toolchain.internal.gcc.TargetPlatformConfiguration
1036   16         2       0        1 org.gradle.nativeplatform.toolchain.internal.gcc.GccCompilerArgsTransformer
1037   12         3       0        1 org.gradle.nativeplatform.toolchain.internal.gcc.GccOptionsFileArgTransformer
1038   30         2       1        0 org.gradle.nativeplatform.toolchain.internal.gcc.Assembler
1039    2         1       0        0 org.gradle.nativeplatform.toolchain.internal.gcc.version.CompilerMetaDataProvider
1040  106         8       2        1 org.gradle.nativeplatform.toolchain.internal.gcc.version.GccVersionDeterminer
1041   36         3       3        0 org.gradle.nativeplatform.toolchain.internal.gcc.version.CompilerMetaDataProviderFactory
1042    4         3       0        1 org.gradle.nativeplatform.toolchain.internal.gcc.version.GccVersionResult
1043    6         1       1        0 org.gradle.nativeplatform.toolchain.internal.gcc.ObjectiveCCompiler
1044    6         1       1        0 org.gradle.nativeplatform.toolchain.internal.gcc.ObjectiveCppCompiler
1045    8         3       0        1 org.gradle.nativeplatform.toolchain.internal.gcc.GccToolChain
1046   39        17       0        0 org.gradle.nativeplatform.toolchain.internal.gcc.DefaultGccPlatformToolChain
1047   82        19       0        0 org.gradle.nativeplatform.toolchain.internal.gcc.GccPlatformToolProvider
1048    1         0       0        0 org.gradle.nativeplatform.toolchain.internal.compilespec.ObjectiveCCompileSpec
1049    5         4       0        1 org.gradle.nativeplatform.toolchain.internal.compilespec.AssembleSpec
1050    1         0       0        0 org.gradle.nativeplatform.toolchain.internal.compilespec.WindowsResourceCompileSpec
1051    1         0       0        0 org.gradle.nativeplatform.toolchain.internal.compilespec.CCompileSpec
1052    1         0       0        0 org.gradle.nativeplatform.toolchain.internal.compilespec.CppCompileSpec
1053    1         0       0        0 org.gradle.nativeplatform.toolchain.internal.compilespec.ObjectiveCppCompileSpec
1054   24         5       0        0 org.gradle.nativeplatform.toolchain.internal.OutputCleaningCompiler
1055   25         3       0        0 org.gradle.nativeplatform.toolchain.internal.SingleSourceCompileArgTransformer
1056   22         8       0        0 org.gradle.nativeplatform.toolchain.internal.ExtendableToolChain
1057   21         3       0        0 org.gradle.nativeplatform.toolchain.internal.OptionsFileArgsTransformer
1058   24         2       0        0 org.gradle.nativeplatform.toolchain.internal.CommandLineTool
1059   20        19       0        1 org.gradle.nativeplatform.toolchain.internal.NativeCompileSpec
1060   12         2       0        0 org.gradle.nativeplatform.toolchain.internal.ShortCircuitArgsTransformer
1061    8         1       0        0 org.gradle.nativeplatform.toolchain.internal.MacroArgsConverter
1062    9         4       0        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.EscapeUserArgs
1063   51        14       0        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.VisualCppInstall
1064   14         5       0        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.VisualStudioInstall
1065  186        11       2        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.VisualCppToolChain
1066  134        12       2        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.DefaultWindowsSdkLocator
1067    4         1       1        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.VisualStudioLocator
1068   23         2       1        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.NativeCompiler
1069  195        10       2        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.DefaultVisualStudioLocator
1070    6         1       1        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.CppCompiler
1071    6         1       1        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.CCompiler
1072   28         2       1        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.Assembler
1073    3         1       0        1 org.gradle.nativeplatform.toolchain.internal.msvcpp.VisualCppOptionsFileArgTransformer
1074   31         2       1        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.LinkExeLinker
1075   23         2       1        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.LibExeStaticLibraryArchiver
1076    4         1       1        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.WindowsSdkLocator
1077   13         2       0        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.VisualCppCompilerArgsTransformer
1078   54         9       0        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.WindowsSdk
1079   42         2       1        0 org.gradle.nativeplatform.toolchain.internal.msvcpp.WindowsResourceCompiler
1080   13         3       0        0 org.gradle.nativeplatform.toolchain.internal.CompileSpecToArgsTransformerChain
1081    1         0       0        1 org.gradle.nativeplatform.toolchain.Clang
1082    6         5       0        6 org.gradle.nativeplatform.toolchain.GccCompatibleToolChain
1083    6         5       0        6 org.gradle.nativeplatform.toolchain.VisualCpp
1084    1         0       0        1 org.gradle.nativeplatform.toolchain.NativeToolChainRegistry
1085    2         1       0        2 org.gradle.nativeplatform.toolchain.NativePlatformToolChain
1086   22         5       1        4 org.gradle.api.reporting.ReportingExtension
1087    5         1       1        3 org.gradle.api.reporting.ReportContainer
1088   22         1       2        1 org.gradle.api.reporting.plugins.BuildDashboardPlugin
1089    3         2       0        3 org.gradle.api.reporting.Reporting
1090    5         2       0        0 org.gradle.api.reporting.internal.TaskGeneratedSingleFileReport
1091   55         3       3        0 org.gradle.api.reporting.internal.BuildDashboardGenerator
1092   12         3       0        0 org.gradle.api.reporting.internal.TaskGeneratedSingleDirectoryReport
1093    6         2       0        0 org.gradle.api.reporting.internal.DefaultBuildDashboardReports
1094   32        11       0        0 org.gradle.api.reporting.internal.SimpleReport
1095    5         2       0        0 org.gradle.api.reporting.internal.TaskGeneratedReport
1096   27         5       2        0 org.gradle.api.reporting.internal.DefaultReportContainer
1097   22         5       3        0 org.gradle.api.reporting.internal.TaskReportContainer
1098    2         1       0        2 org.gradle.api.reporting.BuildDashboardReports
1099    2         1       0        2 org.gradle.api.reporting.ConfigurableReport
1100    2         1       0        2 org.gradle.api.reporting.SingleFileReport
1101   11         6       2        7 org.gradle.api.reporting.Report
1102    3         2       0        3 org.gradle.api.reporting.DirectoryReport
1103   45         8       2        4 org.gradle.api.reporting.GenerateBuildDashboard
1104    3         1       0        1 org.gradle.api.plugins.ReportingBasePlugin
1105   70        25       0       25 org.gradle.api.tasks.compile.GroovyCompileOptions
1106    2         0       0        1 org.gradle.api.tasks.compile.GroovyForkOptions
1107   52        10       0        5 org.gradle.api.tasks.compile.GroovyCompile
1108  108        28       1       28 org.gradle.api.tasks.javadoc.Groovydoc
1109   35         3       2        1 org.gradle.api.tasks.javadoc.AntGroovydoc
1110    1         0       0        0 org.gradle.api.internal.tasks.compile.GroovyJavaJointCompileSpec
1111   11         4       0        0 org.gradle.api.internal.tasks.compile.DefaultGroovyJavaJointCompileSpec
1112   78         5       2        0 org.gradle.api.internal.tasks.compile.ApiGroovyCompiler
1113   49         8       1        1 org.gradle.api.internal.tasks.compile.NormalizingGroovyCompiler
1114   54         2       2        1 org.gradle.api.internal.tasks.compile.GroovyCompileTransformingClassLoader
1115    4         3       0        0 org.gradle.api.internal.tasks.compile.GroovyCompileSpec
1116   16         4       0        0 org.gradle.api.internal.tasks.compile.daemon.DaemonGroovyCompiler
1117   22         2       0        0 org.gradle.api.internal.tasks.compile.GroovyCompilerFactory
1118   10         3       0        0 org.gradle.api.internal.tasks.compile.CleaningGroovyCompiler
1119    1         0       0        1 org.gradle.api.internal.tasks.compile.GroovyJavaJointCompiler
1120   39        13       0        1 org.gradle.tooling.internal.impl.LaunchableGradleTaskSelector
1121   37        13       0        0 org.gradle.tooling.internal.impl.LaunchableGradleTask
1122   13         4       0        1 org.gradle.tooling.internal.impl.DefaultBuildInvocations
1123    7         2       0        0 org.gradle.tooling.internal.impl.LaunchableGradleProjectTask
1124    7         1       0        0 org.gradle.tooling.internal.provider.ClassLoaderDetails
1125   16         5       0        1 org.gradle.tooling.internal.provider.ConnectionScopeServices
1126    3         1       0        0 org.gradle.tooling.internal.provider.jdk6.Jdk6ClassLookup
1127   31         2       1        1 org.gradle.tooling.internal.provider.LoggingBridgingBuildActionExecuter
1128    2         1       0        1 org.gradle.tooling.internal.provider.PayloadClassLoaderFactory
1129   27         3       0        0 org.gradle.tooling.internal.provider.BuildModelAction
1130   16         2       0        0 org.gradle.tooling.internal.provider.DaemonBuildActionExecuter
1131   14         2       0        0 org.gradle.tooling.internal.provider.ModelClassLoaderFactory
1132   13         2       0        0 org.gradle.tooling.internal.provider.connection.BuildLogLevelMixIn
1133    6         2       0        0 org.gradle.tooling.internal.provider.connection.ProviderBuildResult
1134   20        19       0        1 org.gradle.tooling.internal.provider.connection.ProviderOperationParameters
1135    3         2       0        0 org.gradle.tooling.internal.provider.connection.ProviderConnectionParameters
1136   21         2       0        0 org.gradle.tooling.internal.provider.ClientProvidedBuildAction
1137   71         5       3        0 org.gradle.tooling.internal.provider.ClientSidePayloadClassLoaderRegistry
1138   43         3       1        1 org.gradle.tooling.internal.provider.JarCache
1139   34         3       0        0 org.gradle.tooling.internal.provider.DefaultBuildController
1140   68         3       2        0 org.gradle.tooling.internal.provider.PayloadSerializer
1141   16         3       2        0 org.gradle.tooling.internal.provider.ToolingServices
1142   10         4       0        0 org.gradle.tooling.internal.provider.InternalCancellationTokenAdapter
1143   75         5       5        0 org.gradle.tooling.internal.provider.DefaultPayloadClassLoaderRegistry
1144   29         3       0        0 org.gradle.tooling.internal.provider.ClassLoaderCache
1145    3         2       0        0 org.gradle.tooling.internal.provider.PayloadClassLoaderRegistry
1146    6         1       0        0 org.gradle.tooling.internal.provider.BuildActionResult
1147   13         3       0        0 org.gradle.tooling.internal.provider.ShutdownCoordinator
1148   62        17       0       14 org.gradle.tooling.internal.provider.DefaultConnection
1149   10         3       0        0 org.gradle.tooling.internal.provider.SerializedPayload
1150    3         2       0        2 org.gradle.tooling.internal.provider.SerializeMap
1151   52         2       1        0 org.gradle.tooling.internal.provider.ClientSidePayloadClassLoaderFactory
1152    5         2       0        0 org.gradle.tooling.internal.provider.DefaultConnectionMetaData
1153   32         3       1        0 org.gradle.tooling.internal.provider.DaemonSidePayloadClassLoaderFactory
1154   56         3       0        1 org.gradle.tooling.internal.provider.ClasspathInferer
1155   42         4       0        1 org.gradle.tooling.internal.provider.ConfiguringBuildAction
1156   81         7       1        0 org.gradle.tooling.internal.provider.ProviderConnection
1157    2         1       0        1 org.gradle.tooling.internal.provider.DeserializeMap
1158    3         1       0        0 org.gradle.launcher.GradleMain
1159   19         2       0        1 org.gradle.launcher.bootstrap.ProcessBootstrap
1160    5         2       0        0 org.gradle.launcher.bootstrap.ProcessCompleter
1161    3         2       0        0 org.gradle.launcher.bootstrap.ExecutionCompleter
1162    2         1       0        2 org.gradle.launcher.bootstrap.ExecutionListener
1163   24         4       1        2 org.gradle.launcher.bootstrap.EntryPoint
1164   19         2       0        0 org.gradle.launcher.cli.RunBuildAction
1165   13         2       0        0 org.gradle.launcher.cli.ExceptionReportingAction
1166   24         1       0        0 org.gradle.launcher.cli.converter.PropertiesToDaemonParametersConverter
1167   27         4       1        0 org.gradle.launcher.cli.converter.LayoutToPropertiesConverter
1168   13         2       0        0 org.gradle.launcher.cli.converter.DaemonCommandLineConverter
1169    7         1       0        0 org.gradle.launcher.cli.converter.PropertiesToStartParameterConverter
1170   11         2       1        0 org.gradle.launcher.cli.GuiActionsFactory
1171    3         2       0        2 org.gradle.launcher.cli.CommandLineAction
1172   84        14       0        0 org.gradle.launcher.cli.BuildActionsFactory
1173  125         5       6        2 org.gradle.launcher.cli.CommandLineActionFactory
1174    8         2       0        0 org.gradle.launcher.cli.ExecuteBuildAction
1175    6         2       0        0 org.gradle.launcher.cli.StopDaemonAction
1176    8         2       0        0 org.gradle.launcher.cli.JavaRuntimeValidationAction
1177   18         5       0        0 org.gradle.launcher.daemon.configuration.DefaultDaemonServerConfiguration
1178   12         1       0        0 org.gradle.launcher.daemon.configuration.GradleProperties
1179    3         1       0        0 org.gradle.launcher.daemon.configuration.ForegroundDaemonConfiguration
1180    5         4       0        0 org.gradle.launcher.daemon.configuration.DaemonServerConfiguration
1181   32         7       1        1 org.gradle.launcher.daemon.configuration.CurrentProcess
1182   62        19       0        0 org.gradle.launcher.daemon.configuration.DaemonParameters
1183   46        17       0        2 org.gradle.launcher.daemon.context.DaemonContextBuilder
1184    7         6       0        7 org.gradle.launcher.daemon.context.DaemonContext
1185    4         3       0        1 org.gradle.launcher.daemon.context.DaemonInstanceDetails
1186   21         7       0        0 org.gradle.launcher.daemon.context.DaemonCompatibilitySpec
1187   28         8       0        1 org.gradle.launcher.daemon.context.DefaultDaemonContext
1188   22         3       0        0 org.gradle.launcher.daemon.bootstrap.DaemonGreeter
1189   49         4       0        0 org.gradle.launcher.daemon.bootstrap.DaemonStartupCommunication
1190   16         2       0        0 org.gradle.launcher.daemon.bootstrap.ForegroundDaemonAction
1191   62         5       1        1 org.gradle.launcher.daemon.bootstrap.DaemonMain
1192    3         1       0        0 org.gradle.launcher.daemon.bootstrap.GradleDaemon
1193   41         5       1        0 org.gradle.launcher.daemon.bootstrap.DaemonOutputConsumer
1194   11         1       0        0 org.gradle.launcher.daemon.DaemonExecHandleBuilder
1195  237        10       6        1 org.gradle.launcher.daemon.server.DefaultDaemonConnection
1196    2         1       0        0 org.gradle.launcher.daemon.server.IncomingConnectionHandler
1197   31         5       0        0 org.gradle.launcher.daemon.server.DomainRegistryUpdater
1198  241        26       2        2 org.gradle.launcher.daemon.server.DaemonStateCoordinator
1199   24         6       1        1 org.gradle.launcher.daemon.server.SynchronizedDispatchConnection
1200   68         6       3        5 org.gradle.launcher.daemon.server.Daemon
1201   25         4       0        1 org.gradle.launcher.daemon.server.DaemonServices
1202   73         5       1        1 org.gradle.launcher.daemon.server.DefaultIncomingConnectionHandler
1203    3         2       0        3 org.gradle.launcher.daemon.server.DaemonServerConnector
1204   28         3       1        1 org.gradle.launcher.daemon.server.DaemonTcpServerConnector
1205   18         2       1        1 org.gradle.launcher.daemon.server.exec.StartBuildOrRespondWithBusy
1206    7         1       0        0 org.gradle.launcher.daemon.server.exec.StartStopIfBuildAndStop
1207   12         1       0        1 org.gradle.launcher.daemon.server.exec.ReturnResult
1208    6         5       0        5 org.gradle.launcher.daemon.server.exec.DaemonStateControl
1209   14         2       0        0 org.gradle.launcher.daemon.server.exec.StopHandlingCommandExecuter
1210    7         2       0        2 org.gradle.launcher.daemon.server.exec.BuildCommandOnly
1211    4         1       0        1 org.gradle.launcher.daemon.server.exec.DaemonStoppedException
1212    3         2       0        0 org.gradle.launcher.daemon.server.exec.StdinHandler
1213   10         1       1        0 org.gradle.launcher.daemon.server.exec.WatchForDisconnection
1214   20         2       1        0 org.gradle.launcher.daemon.server.exec.LogToClient
1215    2         1       0        2 org.gradle.launcher.daemon.server.exec.DaemonCommandAction
1216   16         2       0        1 org.gradle.launcher.daemon.server.exec.ExecuteBuild
1217    3         1       0        1 org.gradle.launcher.daemon.server.exec.DaemonUnavailableException
1218    3         1       0        0 org.gradle.launcher.daemon.server.exec.NoOpDaemonCommandAction
1219   31         1       2        1 org.gradle.launcher.daemon.server.exec.ForwardClientInput
1220   10         9       0        9 org.gradle.launcher.daemon.server.exec.DaemonConnection
1221   38        11       0        7 org.gradle.launcher.daemon.server.exec.DaemonCommandExecution
1222    2         1       0        2 org.gradle.launcher.daemon.server.exec.DaemonCommandExecuter
1223   17         4       0        0 org.gradle.launcher.daemon.server.exec.DaemonHygieneAction
1224    4         1       0        0 org.gradle.launcher.daemon.server.exec.ResetDeprecationLogger
1225   17         3       0        1 org.gradle.launcher.daemon.server.exec.DefaultDaemonCommandExecuter
1226   10         1       1        1 org.gradle.launcher.daemon.server.exec.HandleCancel
1227   28         2       0        1 org.gradle.launcher.daemon.server.exec.EstablishBuildEnvironment
1228    3         1       0        0 org.gradle.launcher.daemon.protocol.Cancel
1229   13         4       0        0 org.gradle.launcher.daemon.protocol.Build
1230    7         2       0        0 org.gradle.launcher.daemon.protocol.ForwardInput
1231    3         1       0        0 org.gradle.launcher.daemon.protocol.Stop
1232    1         0       0        1 org.gradle.launcher.daemon.protocol.Finished
1233    7         2       0        1 org.gradle.launcher.daemon.protocol.Failure
1234    3         1       0        0 org.gradle.launcher.daemon.protocol.BuildAndStop
1235    3         1       0        1 org.gradle.launcher.daemon.protocol.DaemonFailure
1236    8         3       0        1 org.gradle.launcher.daemon.protocol.Command
1237    6         2       0        1 org.gradle.launcher.daemon.protocol.BuildStarted
1238    3         1       0        0 org.gradle.launcher.daemon.protocol.CloseInput
1239    3         1       0        0 org.gradle.launcher.daemon.protocol.IoCommand
1240    3         1       0        1 org.gradle.launcher.daemon.protocol.CommandFailure
1241    3         1       0        1 org.gradle.launcher.daemon.protocol.Success
1242    6         2       0        1 org.gradle.launcher.daemon.protocol.DaemonUnavailable
1243    8         3       0        1 org.gradle.launcher.daemon.protocol.Result
1244    3         1       0        0 org.gradle.launcher.daemon.protocol.StopWhenIdle
1245   22         7       0        2 org.gradle.launcher.daemon.diagnostics.DaemonDiagnostics
1246   23         7       0        1 org.gradle.launcher.daemon.diagnostics.DaemonStartupInfo
1247   10         4       0        4 org.gradle.launcher.daemon.registry.DaemonRegistryContent
1248   27         9       0        1 org.gradle.launcher.daemon.registry.DaemonInfo
1249   33         8       3        1 org.gradle.launcher.daemon.registry.EmbeddedDaemonRegistry
1250   19         5       1        1 org.gradle.launcher.daemon.registry.DaemonRegistryServices
1251   11         7       1        1 org.gradle.launcher.daemon.registry.DaemonRegistry
1252   15         4       0        0 org.gradle.launcher.daemon.registry.DaemonDir
1253   83         9       4        1 org.gradle.launcher.daemon.registry.PersistentDaemonRegistry
1254    4         1       0        1 org.gradle.launcher.daemon.client.DaemonDisappearedException
1255   57         3       1        1 org.gradle.launcher.daemon.client.InputForwarder
1256   12         2       0        0 org.gradle.launcher.daemon.client.SingleUseDaemonClient
1257   23         9       0        1 org.gradle.launcher.daemon.client.DaemonClientServicesSupport
1258   24         2       0        0 org.gradle.launcher.daemon.client.JvmVersionValidator
1259   53         3       0        0 org.gradle.launcher.daemon.client.DefaultDaemonStarter
1260    3         1       0        1 org.gradle.launcher.daemon.client.StaleDaemonAddressException
1261    2         1       0        1 org.gradle.launcher.daemon.client.DaemonStartListener
1262    6         2       0        0 org.gradle.launcher.daemon.client.SingleUseDaemonClientServices
1263    5         2       0        0 org.gradle.launcher.daemon.client.DaemonInitialConnectException
1264    3         1       0        0 org.gradle.launcher.daemon.client.NoUsableDaemonFoundException
1265   40         3       0        3 org.gradle.launcher.daemon.client.DaemonStopClient
1266    3         1       0        1 org.gradle.launcher.daemon.client.DaemonClientGlobalServices
1267   16         4       0        3 org.gradle.launcher.daemon.client.DaemonClientFactory
1268   15         5       0        1 org.gradle.launcher.daemon.client.DaemonClientServices
1269   77        11       1        1 org.gradle.launcher.daemon.client.DefaultDaemonConnector
1270    5         2       0        1 org.gradle.launcher.daemon.client.DaemonConnectionException
1271   27         4       1        1 org.gradle.launcher.daemon.client.DaemonClientInputForwarder
1272   14         1       0        0 org.gradle.launcher.daemon.client.StopDispatcher
1273   41         6       1        2 org.gradle.launcher.daemon.client.DaemonClientConnection
1274    5         4       0        5 org.gradle.launcher.daemon.client.DaemonConnector
1275   25         8       2        1 org.gradle.launcher.daemon.client.EmbeddedDaemonClientServices
1276    5         2       0        1 org.gradle.launcher.daemon.client.DaemonClientInterruptedException
1277   84         8       0        2 org.gradle.launcher.daemon.client.DaemonClient
1278    2         1       0        0 org.gradle.launcher.daemon.client.DaemonStarter
1279   24         4       0        0 org.gradle.launcher.daemon.client.EmbeddedDaemonStarter
1280   14         3       1        0 org.gradle.launcher.daemon.client.DaemonCancelForwarder
1281   17         0       0        0 org.gradle.launcher.daemon.logging.DaemonMessages
1282    7         3       0        1 org.gradle.launcher.Main
