Nr.   Classes Functions      NCSS  Javadocs Package
4396    2         1       0        0 org.gradle.language.nativeplatform.internal.incremental.SourceIncludesResolver
4397    3         2       0        0 org.gradle.language.nativeplatform.internal.incremental.IncrementalCompilation
4398   23         7       0        0 org.gradle.language.nativeplatform.internal.incremental.ResolvedInclude
4399   71         3       4        0 org.gradle.language.nativeplatform.internal.incremental.CompilationStateSerializer
4400   51        20       0        0 org.gradle.language.nativeplatform.internal.AbstractNativeCompileSpec
4401   35         5       2        0 org.gradle.language.nativeplatform.internal.CompileTaskConfig
4402   12         3       0        1 org.gradle.language.nativeplatform.internal.AbstractHeaderExportingDependentSourceSet
4403    5         3       0        0 org.gradle.language.nativeplatform.internal.registry.NativeLanguageServices
4404    5         2       0        0 org.gradle.language.nativeplatform.internal.NativeLanguageRegistration
4405   13         4       0        1 org.gradle.language.nativeplatform.internal.AbstractHeaderExportingSourceSet
4406    8         3       0        0 org.gradle.language.nativeplatform.internal.DefaultPreprocessingTool
4407    3         1       0        1 org.gradle.language.objectivec.tasks.ObjectiveCCompile
4408   17         1       1        1 org.gradle.language.objectivec.plugins.ObjectiveCLangPlugin
4409    4         1       0        1 org.gradle.language.objectivec.plugins.ObjectiveCPlugin
4410    1         0       0        0 org.gradle.language.objectivec.internal.DefaultObjectiveCCompileSpec
4411    3         1       0        0 org.gradle.language.objectivec.internal.DefaultObjectiveCSourceSet
4412    1         0       0        1 org.gradle.language.objectivec.ObjectiveCSourceSet
4413    1         0       0        1 org.gradle.openapi.external.ui.DualPaneUIInteractionVersion1
4414    5         4       0        5 org.gradle.openapi.external.ui.AlternateUIInteractionVersion1
4415    4         3       0        1 org.gradle.openapi.external.ui.GradleTabVersion1
4416    2         1       0        2 org.gradle.openapi.external.ui.CommandLineArgumentAlteringListenerVersion1
4417    3         2       0        1 org.gradle.openapi.external.ui.GradleUIInteractionVersion1
4418   29        26       1       25 org.gradle.openapi.external.ui.BasicGradleUIVersion1
4419    2         1       0        1 org.gradle.openapi.external.ui.SinglePaneUIVersion1
4420   21        20       0        1 org.gradle.openapi.external.ui.SettingsNodeVersion1
4421    5         4       0        5 org.gradle.openapi.external.ui.OutputObserverVersion1
4422    1         0       0        0 org.gradle.openapi.external.ui.SinglePaneUIInteractionVersion1
4423    9         8       0        4 org.gradle.openapi.external.ui.OutputUILordVersion1
4424   13        10       2        9 org.gradle.openapi.external.runner.GradleRunnerInteractionVersion1
4425    6         5       0        6 org.gradle.openapi.external.foundation.TaskVersion1
4426    9         8       0        9 org.gradle.openapi.external.foundation.GradleInterfaceVersion2
4427    4         3       0        4 org.gradle.openapi.external.foundation.favorites.FavoriteTaskVersion1
4428   10         9       0       10 org.gradle.openapi.external.foundation.favorites.FavoritesEditorVersion1
4429   11        10       0       10 org.gradle.openapi.external.foundation.GradleInterfaceVersion1
4430    9         5       0        6 org.gradle.openapi.external.foundation.RequestVersion1
4431    5         4       0        5 org.gradle.openapi.external.foundation.RequestObserverVersion1
4432   13        12       0        9 org.gradle.openapi.external.foundation.ProjectVersion1
4433    5         2       0        0 org.mockitousage.testng.ResetMocksInParentTestClassTooTest
4434   13         2       0        0 org.mockitousage.testng.CaptorAnnotatedFieldShouldBeClearedTest
4435   10         1       0        0 org.mockitousage.testng.AnnotatedFieldsShouldBeInitializedByMockitoTestNGListenerTest
4436    5         1       0        0 org.mockitousage.testng.InitializeChildTestWhenParentHasListenerTest
4437    2         0       0        0 org.mockitousage.testng.ParentTest
4438   10         1       0        0 org.mockitousage.testng.TestWithoutListenerShouldNotInitializeAnnotatedFieldsTest
4439   19        12       0        1 org.mockitousage.testng.utils.FailureRecordingListener
4440   26         5       0        0 org.mockitousage.testng.failuretests.TestNGShouldFailWhenMockitoListenerFailsTest
4441    5         2       0        1 org.mockitousage.testng.failuretests.FailingOnPurposeBecauseWrongStubbingSyntaxInConfigurationMethod
4442    5         1       0        1 org.mockitousage.testng.failuretests.FailingOnPurposeBecauseIncorrectStubbingSyntax
4443    3         1       0        1 org.mockitousage.testng.failuretests.FailingOnPurposeBecauseIncorrectAnnotationUsage
4444    3         0       0        0 org.mockitousage.testng.SomeType
4445   19         3       0        0 org.mockitousage.testng.MockFieldsShouldBeResetBetweenTestMethodsTest
4446    5         2       0        0 org.mockitousage.testng.EnsureMocksAreInitializedBeforeBeforeClassMethodTest
4447    6         2       0        0 org.mockitousage.testng.ConfigurationMethodTest
4448    9         3       0        0 org.mockitousage.testng.DontResetMocksIfNoListenerTest
4449   22         6       0        1 org.mockito.testng.MockitoBeforeTestNGMethod
4450   21         4       0        0 org.mockito.testng.MockitoAfterTestNGMethod
4451   24         5       0        1 org.mockito.testng.MockitoTestNGListener
4452   10         3       0        0 org.mockitousage.plugins.switcher.MyMockMaker
4453   11         3       0        0 org.mockitousage.plugins.switcher.PluginSwitchTest
4454    5         1       0        0 org.mockitousage.plugins.switcher.MyPluginSwitch
4455    8         1       1        1 org.mockitousage.plugins.stacktrace.MyStackTraceCleanerProvider
4456   26         6       0        0 org.mockitousage.plugins.stacktrace.PluginStackTraceFilteringTest
4457    3         2       0        3 org.mockito.invocation.DescribedInvocation
4458   11        10       0       11 org.mockito.invocation.Invocation
4459    2         1       0        2 org.mockito.invocation.MockHandler
4460    6         5       0        5 org.mockito.invocation.InvocationOnMock
4461    2         1       0        2 org.mockito.invocation.StubInfo
4462    2         1       0        2 org.mockito.invocation.Location
4463    6         5       0        6 org.mockito.configuration.IMockitoConfiguration
4464    3         2       0        3 org.mockito.configuration.AnnotationEngine
4465   11         5       0        1 org.mockito.configuration.DefaultMockitoConfiguration
4466   12        11       0       12 org.mockito.MockSettings
4467    6         2       0        3 org.mockito.ArgumentMatcher
4468    7         3       0        0 org.mockito.Answers
4469    4         3       0        2 org.mockito.InOrder
4470   29         4       0        2 org.mockito.MockitoAnnotations
4471    3         1       0        2 org.mockito.junit.MockitoJUnit
4472    1         0       0        1 org.mockito.junit.MockitoRule
4473    8         3       0        3 org.mockito.junit.MockitoJUnitRule
4474    4         3       0        3 org.mockito.plugins.MockMaker
4475    2         1       0        2 org.mockito.plugins.StackTraceCleanerProvider
4476    2         1       0        2 org.mockito.plugins.PluginSwitch
4477   12        11       0       12 org.mockito.mock.MockCreationSettings
4478    3         2       0        3 org.mockito.mock.MockName
4479    1         0       0        0 org.mockito.mock.SerializableMode
4480   17         6       0        6 org.mockito.ArgumentCaptor
4481   23         2       0        1 org.mockito.internal.invocation.ArgumentsProcessor
4482   85        12       2        2 org.mockito.internal.invocation.InvocationsFinder
4483   72        13       0        1 org.mockito.internal.invocation.InvocationMatcher
4484   11         3       0        0 org.mockito.internal.invocation.InvocationMarker
4485   13         2       0        0 org.mockito.internal.invocation.MatchersBinder
4486    7         2       0        0 org.mockito.internal.invocation.StubInfoImpl
4487    2         1       0        0 org.mockito.internal.invocation.CapturesArgumensFromInvocation
4488    7         1       1        1 org.mockito.internal.invocation.finder.VerifiableInvocationsFinder
4489   11         1       1        1 org.mockito.internal.invocation.finder.AllInvocationsFinder
4490   32         3       0        0 org.mockito.internal.invocation.ArgumentsComparator
4491   63        20       0        1 org.mockito.internal.invocation.InvocationImpl
4492   12         3       0        1 org.mockito.internal.invocation.realmethod.CleanTraceRealMethod
4493    2         1       0        0 org.mockito.internal.invocation.realmethod.RealMethod
4494    7         2       0        0 org.mockito.internal.invocation.realmethod.DefaultRealMethod
4495    7         6       0        0 org.mockito.internal.invocation.MockitoMethod
4496    2         1       0        0 org.mockito.internal.invocation.AbstractAwareMethod
4497   68        10       0        0 org.mockito.internal.invocation.SerializableMethod
4498   10         1       0        1 org.mockito.internal.invocation.UnusedStubsFinder
4499   31         8       0        1 org.mockito.internal.handler.InvocationNotifierHandler
4500   19         6       0        1 org.mockito.internal.handler.NullResultGuardian
4501    6         1       0        1 org.mockito.internal.handler.MockHandlerFactory
4502   50         7       0        1 org.mockito.internal.handler.MockHandlerImpl
4503   13         3       0        1 org.mockito.internal.reporting.SmartPrinter
4504   28         8       0        0 org.mockito.internal.reporting.PrintSettings
4505   14         5       0        0 org.mockito.internal.reporting.Discrepancy
4506    3         1       0        0 org.mockito.internal.reporting.Pluralizer
4507   31         6       1        1 org.mockito.internal.configuration.DefaultAnnotationEngine
4508   13         1       0        1 org.mockito.internal.configuration.MockAnnotationProcessor
4509    7         1       0        1 org.mockito.internal.configuration.CaptorAnnotationProcessor
4510   27         9       0        1 org.mockito.internal.configuration.GlobalConfiguration
4511    2         1       0        1 org.mockito.internal.configuration.FieldAnnotationProcessor
4512    3         1       0        1 org.mockito.internal.configuration.DefaultInjectionEngine
4513    6         2       0        3 org.mockito.internal.configuration.plugins.Plugins
4514    8         2       0        2 org.mockito.internal.configuration.plugins.PluginRegistry
4515    3         1       0        0 org.mockito.internal.configuration.plugins.DefaultPluginSwitch
4516   27         3       0        0 org.mockito.internal.configuration.plugins.PluginLoader
4517   12         2       0        0 org.mockito.internal.configuration.plugins.PluginFileReader
4518   19         2       0        0 org.mockito.internal.configuration.plugins.PluginFinder
4519   28         5       0        4 org.mockito.internal.configuration.InjectingAnnotationEngine
4520    3         1       0        1 org.mockito.internal.configuration.MockitoAnnotationsMockAnnotationProcessor
4521   49         5       0        1 org.mockito.internal.configuration.SpyAnnotationEngine
4522   32         2       1        4 org.mockito.internal.configuration.injection.MockInjection
4523   28         3       1        2 org.mockito.internal.configuration.injection.ConstructorInjection
4524    2         1       0        0 org.mockito.internal.configuration.injection.filter.MockCandidateFilter
4525   13         2       0        0 org.mockito.internal.configuration.injection.filter.NameBasedCandidateFilter
4526   14         1       2        1 org.mockito.internal.configuration.injection.filter.FinalMockCandidateFilter
4527    2         1       0        2 org.mockito.internal.configuration.injection.filter.OngoingInjecter
4528   10         2       0        0 org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter
4529   42         5       1        1 org.mockito.internal.configuration.injection.PropertyAndSetterInjection
4530   19         5       1        5 org.mockito.internal.configuration.injection.MockInjectionStrategy
4531   29         6       0        4 org.mockito.internal.configuration.injection.scanner.MockScanner
4532   18         4       0        4 org.mockito.internal.configuration.injection.scanner.InjectMocksScanner
4533   12         1       0        1 org.mockito.internal.configuration.injection.SpyOnInjectedFieldsHandler
4534   12         1       0        2 org.mockito.internal.configuration.ClassPathLoader
4535    4         1       0        0 org.mockito.internal.progress.SequenceNumber
4536   13        12       0        1 org.mockito.internal.progress.MockingProgress
4537   53        11       0        0 org.mockito.internal.progress.ArgumentMatcherStorageImpl
4538   23        10       0        0 org.mockito.internal.progress.HandyReturnValues
4539   57        14       0        0 org.mockito.internal.progress.MockingProgressImpl
4540    1         0       0        1 org.mockito.internal.progress.IOngoingStubbing
4541   33        14       0        0 org.mockito.internal.progress.ThreadSafeMockingProgress
4542    8         7       0        0 org.mockito.internal.progress.ArgumentMatcherStorage
4543    3         1       0        1 org.mockito.internal.util.RemoveFirstLine
4544   38        10       0        0 org.mockito.internal.util.MockUtil
4545    3         1       0        0 org.mockito.internal.util.ConsoleMockitoLogger
4546   11         2       0        0 org.mockito.internal.util.junit.JUnitFailureHacker
4547   26         4       0        4 org.mockito.internal.util.io.IOUtil
4548   12         4       0        3 org.mockito.internal.util.DefaultMockingDetails
4549   27         6       0        0 org.mockito.internal.util.MockCreationValidator
4550   10         2       0        1 org.mockito.internal.util.Checks
4551   12         5       0        0 org.mockito.internal.util.ObjectMethodsGuru
4552   16         5       0        2 org.mockito.internal.util.Timer
4553    2         1       0        0 org.mockito.internal.util.MockitoLogger
4554   19         2       0        0 org.mockito.internal.util.Decamelizer
4555    6         2       0        0 org.mockito.internal.util.SimpleMockitoLogger
4556   11         4       0        0 org.mockito.internal.util.collections.Sets
4557    9         2       0        0 org.mockito.internal.util.collections.IdentitySet
4558    6         1       0        2 org.mockito.internal.util.collections.Iterables
4559    3         1       0        0 org.mockito.internal.util.collections.ArrayUtils
4560    9         1       1        0 org.mockito.internal.util.collections.ListUtil
4561   22         7       0        1 org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper
4562   68        21       1        1 org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet
4563   37         3       0        3 org.mockito.internal.util.Primitives
4564    9         2       0        2 org.mockito.internal.util.reflection.AccessibilityChanger
4565  221        13       8       22 org.mockito.internal.util.reflection.GenericMetadataSupport
4566   22         4       0        0 org.mockito.internal.util.reflection.LenientCopyTool
4567   15         2       0        0 org.mockito.internal.util.reflection.FieldSetter
4568   14         3       0        0 org.mockito.internal.util.reflection.FieldReader
4569   50         5       3        5 org.mockito.internal.util.reflection.Fields
4570   22         1       1        2 org.mockito.internal.util.reflection.SuperTypesLastSorter
4571    4         1       0        0 org.mockito.internal.util.reflection.FieldCopier
4572   16         5       0        5 org.mockito.internal.util.reflection.FieldInitializationReport
4573  124         9       4        9 org.mockito.internal.util.reflection.FieldInitializer
4574    5         1       0        1 org.mockito.internal.util.reflection.Constructors
4575   11         1       0        1 org.mockito.internal.util.reflection.GenericMaster
4576   27         4       0        0 org.mockito.internal.util.reflection.Whitebox
4577   36        11       0        9 org.mockito.internal.util.reflection.InstanceField
4578   34         5       0        5 org.mockito.internal.util.reflection.BeanPropertySetter
4579   21         5       0        0 org.mockito.internal.util.MockNameImpl
4580    9         2       0        0 org.mockito.internal.util.StringJoiner
4581    9         2       0        0 org.mockito.internal.junit.JUnitDetecter
4582    6         2       0        0 org.mockito.internal.junit.JUnitTool
4583    7         1       1        1 org.mockito.internal.junit.JUnitRule
4584   12         2       0        1 org.mockito.internal.junit.FriendlyExceptionMaker
4585   29         3       0        0 org.mockito.internal.debugging.MockitoDebuggerImpl
4586   16         5       0        0 org.mockito.internal.debugging.WarningsPrinterImpl
4587   23         2       0        0 org.mockito.internal.debugging.WarningsFinder
4588   14         3       0        0 org.mockito.internal.debugging.LocationImpl
4589   10         3       0        0 org.mockito.internal.debugging.Localized
4590   12         2       0        0 org.mockito.internal.debugging.WarningsCollector
4591    4         3       0        0 org.mockito.internal.debugging.FindingsListener
4592   33         9       0        1 org.mockito.internal.debugging.VerboseMockInvocationLogger
4593   17         6       0        0 org.mockito.internal.debugging.LoggingListener
4594    2         1       0        0 org.mockito.internal.exceptions.VerificationAwareInvocation
4595   13         1       0        0 org.mockito.internal.exceptions.util.ScenarioPrinter
4596    2         0       0        0 org.mockito.internal.exceptions.MockitoLimitations
4597   22         1       0        1 org.mockito.internal.exceptions.stacktrace.StackTraceFilter
4598    3         1       0        1 org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleanerProvider
4599    9         1       0        0 org.mockito.internal.exceptions.stacktrace.ConditionalStackTraceFilter
4600    8         1       0        1 org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner
4601    4         1       0        0 org.mockito.internal.exceptions.ExceptionIncludingMockitoWarnings
4602   93        17       0        1 org.mockito.internal.MockitoCore
4603   17         4       0        0 org.mockito.internal.verification.Calls
4604   17         4       0        0 org.mockito.internal.verification.VerificationDataImpl
4605   25         3       0        0 org.mockito.internal.verification.checkers.MissingInvocationInOrderChecker
4606   11         1       0        0 org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsChecker
4607    5         2       0        0 org.mockito.internal.verification.checkers.AtLeastDiscrepancy
4608   14         2       0        0 org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsInOrderChecker
4609   24         3       0        0 org.mockito.internal.verification.checkers.NumberOfInvocationsChecker
4610   21         3       0        0 org.mockito.internal.verification.checkers.NonGreedyNumberOfInvocationsInOrderChecker
4611   19         3       0        0 org.mockito.internal.verification.checkers.MissingInvocationChecker
4612   20         3       0        0 org.mockito.internal.verification.checkers.NumberOfInvocationsInOrderChecker
4613    5         4       0        0 org.mockito.internal.verification.RegisteredInvocations
4614   10         2       0        0 org.mockito.internal.verification.NoMoreInteractions
4615   22         4       0        0 org.mockito.internal.verification.AtLeast
4616   21         4       1        0 org.mockito.internal.verification.DefaultRegisteredInvocations
4617   41         7       0        4 org.mockito.internal.verification.VerificationOverTimeImpl
4618   16         2       0        0 org.mockito.internal.verification.AtMost
4619   15         7       0        0 org.mockito.internal.verification.VerificationModeFactory
4620   10         3       0        0 org.mockito.internal.verification.MockAwareVerificationMode
4621    6         2       0        0 org.mockito.internal.verification.InOrderContextImpl
4622   17         3       0        1 org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool
4623   10         2       0        0 org.mockito.internal.verification.InOrderWrapper
4624    2         1       0        0 org.mockito.internal.verification.api.VerificationInOrderMode
4625    3         2       0        0 org.mockito.internal.verification.api.VerificationData
4626   14         4       0        0 org.mockito.internal.verification.api.VerificationDataInOrderImpl
4627    4         3       0        0 org.mockito.internal.verification.api.VerificationDataInOrder
4628    3         2       0        0 org.mockito.internal.verification.api.InOrderContext
4629   22         4       0        0 org.mockito.internal.verification.Times
4630   10         4       0        0 org.mockito.internal.verification.SingleRegisteredInvocation
4631   15         1       0        0 org.mockito.internal.verification.Only
4632   29        10       0        1 org.mockito.internal.creation.DelegatingMethod
4633   59        17       0        1 org.mockito.internal.creation.settings.CreationSettings
4634   96        25       0        0 org.mockito.internal.creation.MockSettingsImpl
4635   28         6       0        1 org.mockito.internal.creation.util.SearchingClassLoader
4636    2         1       0        0 org.mockito.internal.creation.util.MockitoMethodProxy
4637    2         1       0        1 org.mockito.internal.creation.instance.Instantiator
4638   33         7       0        0 org.mockito.internal.creation.instance.ConstructorInstantiator
4639    3         1       0        0 org.mockito.internal.creation.instance.InstantiationException
4640    4         1       0        0 org.mockito.internal.creation.instance.ObjenesisInstantiator
4641    7         1       0        0 org.mockito.internal.creation.instance.InstantiatorProvider
4642    3         2       0        1 org.mockito.internal.runners.RunnerImpl
4643   20         2       0        0 org.mockito.internal.runners.util.RunnerProvider
4644    9         2       0        0 org.mockito.internal.runners.util.FrameworkUsageValidator
4645    7         1       0        0 org.mockito.internal.runners.util.TestMethodsFinder
4646   15         4       1        0 org.mockito.internal.runners.JUnit44RunnerImpl
4647   17         3       0        0 org.mockito.internal.runners.RunnerFactory
4648   14         4       1        0 org.mockito.internal.runners.JUnit45AndHigherRunnerImpl
4649   66        19       0        0 org.mockito.internal.stubbing.InvocationContainerImpl
4650   14         3       0        0 org.mockito.internal.stubbing.answers.ThrowsException
4651   30        10       0        1 org.mockito.internal.stubbing.answers.MethodInfo
4652   11         2       0        1 org.mockito.internal.stubbing.answers.ReturnsElementsOf
4653    6         1       0        1 org.mockito.internal.stubbing.answers.CallsRealMethods
4654   43        11       0        2 org.mockito.internal.stubbing.answers.ReturnsArgumentAt
4655   12         3       0        0 org.mockito.internal.stubbing.answers.ThrowsExceptionClass
4656   45         7       0        0 org.mockito.internal.stubbing.answers.AnswersValidator
4657    7         2       0        0 org.mockito.internal.stubbing.answers.AnswerReturnValuesAdapter
4658    4         1       0        0 org.mockito.internal.stubbing.answers.DoesNothing
4659   15         6       0        0 org.mockito.internal.stubbing.answers.Returns
4660    9         1       0        0 org.mockito.internal.stubbing.answers.ClonesArguments
4661   17         5       0        0 org.mockito.internal.stubbing.VoidMethodStubbableImpl
4662   20         6       0        0 org.mockito.internal.stubbing.StubbedInvocationMatcher
4663   18         6       0        0 org.mockito.internal.stubbing.OngoingStubbingImpl
4664    3         2       0        0 org.mockito.internal.stubbing.InvocationContainer
4665   14         5       0        0 org.mockito.internal.stubbing.ConsecutiveStubbing
4666   24         4       0        1 org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations
4667    4         1       0        1 org.mockito.internal.stubbing.defaultanswers.GloballyConfiguredAnswer
4668   23         1       1        1 org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls
4669    5         2       0        0 org.mockito.internal.stubbing.defaultanswers.Answers
4670   52        10       3        2 org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
4671   17         2       0        1 org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues
4672   66         2       0        1 org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues
4673   13         2       0        0 org.mockito.internal.stubbing.defaultanswers.ReturnsMocks
4674   30         7       0        0 org.mockito.internal.stubbing.StubberImpl
4675   40         9       0        0 org.mockito.internal.stubbing.BaseStubbing
4676   24         7       0        1 org.mockito.internal.InOrderImpl
4677    8         3       0        0 org.mockito.internal.matchers.LessThan
4678    2         1       0        0 org.mockito.internal.matchers.MatcherDecorator
4679    9         3       0        0 org.mockito.internal.matchers.Contains
4680    8         3       0        0 org.mockito.internal.matchers.Any
4681   29         6       0        0 org.mockito.internal.matchers.VarargCapturingMatcher
4682   12         5       0        0 org.mockito.internal.matchers.CompareTo
4683    9         3       0        0 org.mockito.internal.matchers.EndsWith
4684    9         3       0        0 org.mockito.internal.matchers.Matches
4685    1         0       0        0 org.mockito.internal.matchers.VarargMatcher
4686   28        10       0        0 org.mockito.internal.matchers.LocalizedMatcher
4687   55         5       0        0 org.mockito.internal.matchers.ArrayEquals
4688    2         1       0        0 org.mockito.internal.matchers.CapturesArguments
4689   17         5       0        0 org.mockito.internal.matchers.CapturingMatcher
4690    8         3       0        0 org.mockito.internal.matchers.Null
4691   23         5       0        0 org.mockito.internal.matchers.Equality
4692    9         3       0        0 org.mockito.internal.matchers.Find
4693    8         3       0        0 org.mockito.internal.matchers.LessOrEqual
4694    9         3       0        0 org.mockito.internal.matchers.InstanceOf
4695    8         3       0        0 org.mockito.internal.matchers.CompareEqual
4696   17         3       0        0 org.mockito.internal.matchers.And
4697   19         4       0        0 org.mockito.internal.matchers.Same
4698    8         3       0        0 org.mockito.internal.matchers.GreaterOrEqual
4699   11         3       0        0 org.mockito.internal.matchers.apachecommons.ReflectionEquals
4700  251        28       0       29 org.mockito.internal.matchers.apachecommons.EqualsBuilder
4701   34        10       1        0 org.mockito.internal.matchers.Equals
4702   16         3       0        0 org.mockito.internal.matchers.EqualsWithDelta
4703   11         3       0        0 org.mockito.internal.matchers.Not
4704    8         3       0        0 org.mockito.internal.matchers.GreaterThan
4705    9         3       0        0 org.mockito.internal.matchers.StartsWith
4706    8         3       0        0 org.mockito.internal.matchers.NotNull
4707    3         2       0        0 org.mockito.internal.matchers.ContainsExtraTypeInformation
4708   17         3       0        0 org.mockito.internal.matchers.Or
4709    5         1       0        0 org.mockito.internal.matchers.AnyVararg
4710   19         3       0        0 org.mockito.internal.matchers.MatchersPrinter
4711    2         1       0        0 org.mockito.internal.listeners.MockingStartedListener
4712    6         2       0        0 org.mockito.internal.listeners.CollectCreatedMocks
4713   34         9       0        3 org.mockito.internal.listeners.NotifiedMethodInvocationReport
4714    1         0       0        0 org.mockito.internal.listeners.MockingProgressListener
4715    5         4       0        0 org.mockito.internal.InternalMockHandler
4716    3         2       0        0 org.mockito.exceptions.PrintableInvocation
4717    3         1       0        0 org.mockito.exceptions.misusing.CannotStubVoidMethodWithReturnValue
4718    4         1       0        0 org.mockito.exceptions.misusing.UnfinishedStubbingException
4719    4         1       0        0 org.mockito.exceptions.misusing.NullInsteadOfMockException
4720    4         1       0        0 org.mockito.exceptions.misusing.WrongTypeOfReturnValue
4721    3         1       0        0 org.mockito.exceptions.misusing.CannotVerifyStubOnlyMock
4722    4         1       0        0 org.mockito.exceptions.misusing.UnfinishedVerificationException
4723    6         2       0        0 org.mockito.exceptions.misusing.InvalidUseOfMatchersException
4724    4         1       0        0 org.mockito.exceptions.misusing.FriendlyReminderException
4725    4         1       0        0 org.mockito.exceptions.misusing.MissingMethodInvocationException
4726    4         1       0        0 org.mockito.exceptions.misusing.NotAMockException
4727    6         2       0        0 org.mockito.exceptions.misusing.MockitoConfigurationException
4728    3         1       0        0 org.mockito.exceptions.Discrepancy
4729    4         1       0        0 org.mockito.exceptions.verification.TooManyActualInvocations
4730    4         1       0        0 org.mockito.exceptions.verification.TooLittleActualInvocations
4731    6         2       0        0 org.mockito.exceptions.verification.WantedButNotInvoked
4732    5         2       0        0 org.mockito.exceptions.verification.junit.JUnitTool
4733   16         4       0        0 org.mockito.exceptions.verification.junit.ArgumentsAreDifferent
4734    4         1       0        0 org.mockito.exceptions.verification.NeverWantedButInvoked
4735    4         1       0        0 org.mockito.exceptions.verification.SmartNullPointerException
4736    4         1       0        0 org.mockito.exceptions.verification.VerificationInOrderFailure
4737    4         1       0        1 org.mockito.exceptions.verification.NoInteractionsWanted
4738    6         2       0        0 org.mockito.exceptions.verification.ArgumentsAreDifferent
4739    1         0       0        0 org.mockito.exceptions.Pluralizer
4740  187        76       0        1 org.mockito.exceptions.Reporter
4741    2         1       0        2 org.mockito.exceptions.stacktrace.StackTraceCleaner
4742   10         2       0        0 org.mockito.exceptions.base.MockitoAssertionError
4743   15         4       0        1 org.mockito.exceptions.base.MockitoException
4744   15         4       0        1 org.mockito.exceptions.base.MockitoSerializationIssue
4745  108        53       0       53 org.mockito.Matchers
4746   83         8       6       28 org.mockito.BDDMockito
4747   19         9       0        0 org.mockito.verification.VerificationWrapper
4748    2         1       0        1 org.mockito.verification.VerificationMode
4749   17         7       0        4 org.mockito.verification.Timeout
4750    7         6       0        7 org.mockito.verification.VerificationWithTimeout
4751    9         4       0        2 org.mockito.verification.After
4752    7         6       0        7 org.mockito.verification.VerificationAfterDelay
4753   16         6       0        7 org.mockito.AdditionalAnswers
4754    2         1       0        0 org.mockito.MockitoDebugger
4755  140        69       0       69 org.mockito.AdditionalMatchers
4756   79        36       0       37 org.mockito.Mockito
4757   21         5       1        1 org.mockito.runners.ConsoleSpammingMockitoJUnitRunner
4758   20         5       1        1 org.mockito.runners.VerboseMockitoJUnitRunner
4759    3         1       0        1 org.mockito.runners.MockitoJUnit44Runner
4760   10         4       0        1 org.mockito.runners.MockitoJUnitRunner
4761    2         1       0        2 org.mockito.stubbing.Answer
4762    3         1       0        1 org.mockito.stubbing.answers.ReturnsElementsOf
4763    9         8       0        8 org.mockito.stubbing.OngoingStubbing
4764    8         7       0        7 org.mockito.stubbing.Stubber
4765    4         3       0        4 org.mockito.stubbing.DeprecatedOngoingStubbing
4766    5         4       0        5 org.mockito.stubbing.VoidMethodStubbable
4767    4         3       0        4 org.mockito.MockingDetails
4768    6         5       0        6 org.mockito.listeners.MethodInvocationReport
4769    2         1       0        2 org.mockito.listeners.InvocationListener
4770    2         1       0        2 org.mockito.ReturnValues
Average Object NCSS:                 27.28
Average Object Functions:             5.18
Average Object Inner Classes:         0.49
Average Object Javadoc Comments:      1.47
Program NCSS:                    159,946.00

  Nr. NCSS CCN JVDC Function
    1    3   1    0 org.mockitoutil.SimplePerRealmReloadingClassLoader.SimplePerRealmReloadingClassLoader(ReloadClassPredicate)
    2    3   1    0 org.mockitoutil.SimplePerRealmReloadingClassLoader.SimplePerRealmReloadingClassLoader(ClassLoader,ReloadClassPredicate)
    3    2   1    0 org.mockitoutil.SimplePerRealmReloadingClassLoader.getPossibleClassPathsUrls()
    4    3   1    0 org.mockitoutil.SimplePerRealmReloadingClassLoader.obtainClassPath()
    5    6   4    0 org.mockitoutil.SimplePerRealmReloadingClassLoader.obtainClassPath(String)
    6    8   5    0 org.mockitoutil.SimplePerRealmReloadingClassLoader.loadClass(String)
    7    2   1    0 org.mockitoutil.SimplePerRealmReloadingClassLoader.saveFoundClass(String,Class)
    8    2   1    0 org.mockitoutil.SimplePerRealmReloadingClassLoader.useParentClassLoaderFor(String)
    9   10   4    0 org.mockitoutil.SimplePerRealmReloadingClassLoader.doInRealm(String)
   10   10   4    0 org.mockitoutil.SimplePerRealmReloadingClassLoader.doInRealm(String,Class[],Object[])
   11    1   1    0 org.mockitoutil.SimplePerRealmReloadingClassLoader.ReloadClassPredicate.acceptReloadOf(String)
   12    9   1    0 org.mockitoutil.CustomAssertionsTest.shouldKnowWhenStringContainsIgnoringCase()
   13    2   1    0 org.mockitoutil.CustomAssertionsTest.shouldKnowWhenStringDoesNotContainIgnoringCase()
